apply	function_address	function_name	target_kind	target_name	target_locator	expected_type	expected_source	proposed_type	access_count	field_count	confidence	type_evidence	evidence_sites	reason
0	0044CD20	FUN_0044cd20	parameter	param_3	Stack[0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044CDB0	FUN_0044cdb0	parameter	param_1	Stack[0x4]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044CDB0	FUN_0044cdb0	parameter	groupContent	Stack[0x8]:4	pointer:/SubmarineTitans/Recovered/DArrayTy	ANALYSIS	pointer:/SubmarineTitans/Recovered/DArrayTy	0	0	existing	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00436F20|local_c, 0044CDB0|groupContent]	target already has a named/manual structure pointer type
0	0044CDB0	FUN_0044cdb0	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044CE40	FUN_0044ce40	parameter	param_1	ECX:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /STAllPlayersC from [0043BEB0|this]	conflicting or invalid access widths
0	0044D320	FUN_0044d320	parameter	context	ECX:4	pointer:/STAllPlayersC	ANALYSIS	pointer:/STAllPlayersC	0	0	existing	{}	interprocedural named receiver flow /STAllPlayersC from [0043BEB0|this]	target already has a named/manual structure pointer type
0	0044D320	FUN_0044d320	parameter	param_2	Stack[0x4]:4	/SubmarineTitans/Recovered/Enums/Global_sub_0044D320_param_2Enum	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	0044E1B0	FUN_0044e1b0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004B31C0_F3AB8C37	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004B31C0_F3AB8C37	0	2	existing	{}	004B31C0 machine member-pointer dereference 004B32C7 | 004B31C0 machine member-pointer dereference 004B32D4 | 004B31C0 machine member-pointer dereference 004B32E1 | 004B31C0 machine member-pointer dereference 004B32EE | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004B31C0_F3AB8C37	script-owned anonymous structure already covers the observed extent and fields
0	0044E1F0	FUN_0044e1f0	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E260	FUN_0044e260	parameter	context	ECX:4	pointer:/STAllPlayersC	ANALYSIS	pointer:/STAllPlayersC	0	0	existing	{}	interprocedural named receiver flow /STAllPlayersC from [0044E260|context]	target already has a named/manual structure pointer type
0	0044E260	FUN_0044e260	parameter	param_5	Stack[0x10]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E260	FUN_0044e260	parameter	param_2	Stack[0x4]:4	/uint	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	0044E260	FUN_0044e260	parameter	param_3	Stack[0x8]:4	/uint	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	0044E260	FUN_0044e260	parameter	param_4	Stack[0xc]:4	/uint	DEFAULT		0	0	review	{}	interprocedural named receiver flow /AiFltClassTy from [0066ACC0|local_8]	conflicting or invalid access widths
0	0044E690	STBoatC::STBoatC	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	19	19	existing	{pointer:/STGameObjC=3}	0044E690 C call -> STGameObjC::STGameObjC parameter this => pointer:/STGameObjC | 0044E690 C call -> STGameObjC::STGameObjC typed this receiver => pointer:/STGameObjC | interprocedural named receiver flow /STBoatC from [0044E690|this] | 0044E690 constructor receiver store 0044E6B9 MOV dword ptr [ESI],0x7905a0 | 0044E690 constructor receiver store 0044E828 MOV dword ptr [ESI + 0x45d],0x3 | 0044E690 constructor receiver store 0044E6F4 MOV dword ptr [ESI + 0x465],EAX | 0044E690 constructor receiver store 0044E847 MOV dword ptr [ESI + 0x712],EAX | 0044E690 constructor receiver store 0044E841 MOV dword ptr [ESI + 0x716],EAX | 0044E690 constructor receiver store 0044E84D MOV dword ptr [ESI + 0x71a],EAX | 0044E690 constructor receiver store 0044E853 MOV dword ptr [ESI + 0x73e],ECX | 0044E690 constructor receiver store 0044E867 MOV dword ptr [ESI + 0x74a],EAX | 0044E690 constructor receiver store 0044E86D MOV dword ptr [ESI + 0x76e],EAX | 0044E690 constructor receiver store 0044E85C MOV dword ptr [ESI + 0x776],ECX | 0044E690 constructor receiver store 0044E880 MOV dword ptr [ESI + 0x7a6],ECX | 0044E690 constructor receiver store 0044E87A MOV dword ptr [ESI + 0x7aa],ECX | 0044E690 constructor receiver store 0044E873 MOV word ptr [ESI + 0x7f2],AX | 0044E690 constructor receiver store 0044E886 MOV dword ptr [ESI + 0x80c],0x324 | 0044E690 constructor receiver store 0044E890 MOV dword ptr [ESI + 0x810],0xc9 | 0044E690 constructor receiver store 0044E8A3 MOV word ptr [ESI + 0x814],0x3ed | 0044E690 constructor receiver store 0044E89A MOV word ptr [ESI + 0x816],0x5 | 0044E690 constructor receiver store 0044E8AC MOV word ptr [ESI + 0x81c],0xffff | 0044E690 constructor receiver store 0044E8B5 MOV dword ptr [ESI + 0x826],0xfe	target already has a named/manual structure pointer type
0	0044E960	STBoatC::vfunc_4	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}		target already has a named/manual structure pointer type
0	0044E980	STBoatC::GetVisualInfo	local	pcVar6_mg4	HASH:103f040dd92f:4	pointer:/char	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_5	Stack[0x14]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_6	Stack[0x18]:4	pointer:/undefined1	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_7	Stack[0x1c]:4	pointer:/SubmarineTitans/Recovered/Enums/STAllPlayersC_GetTOBJImage_param_2Enum	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_2	Stack[0x8]:4	/SubmarineTitans/Recovered/Enums/STBoatC_GetVisualInfo_param_2Enum	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044E980	STBoatC::GetVisualInfo	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044EDC0	STBoatC::vfunc_C4	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}		target already has a named/manual structure pointer type
0	0044EDE0	STBoatC::vfunc_C8	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}		target already has a named/manual structure pointer type
0	0044EDE0	STBoatC::vfunc_C8	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0044EE30	STBoatC::GetMessage	local	pSVar21_mg4	EAX:4	pointer:/STGroupBoatC	ANALYSIS	pointer:/STGroupBoatC	0	0	existing	{pointer:/STGroupBoatC=3}	0044EE30 C call -> STGroupBoatC::sub_0040CDB0 parameter this => pointer:/STGroupBoatC | 0044EE30 C call -> STGroupBoatC::sub_0040CDB0 typed this receiver => pointer:/STGroupBoatC | interprocedural named receiver flow /STGroupBoatC from [0044EE30|pSVar21_mg4]	target already has a named/manual structure pointer type
0	0044EE30	STBoatC::GetMessage	local	local_10	Stack[-0x10]:4	pointer:/STFishC	DEFAULT	pointer:/STFishC	0	0	existing	{pointer:/STFishC=3}	0044EE30 C call -> FUN_00492510 consumes call-result view local_10 through generic pointer parameter this | 0044EE30 C call -> FUN_004e2200 consumes call-result view local_10 through generic pointer parameter this | 0044EE30 C call -> STFishC::sub_004162F0 parameter this => pointer:/STFishC | 0044EE30 C call -> STFishC::sub_004162F0 typed this receiver => pointer:/STFishC | interprocedural named receiver flow /STFishC from [0044EE30|local_10]	target already has a named/manual structure pointer type
0	0044EE30	STBoatC::GetMessage	local	local_1c	Stack[-0x1c]:4	pointer:/STGroupBoatC	DEFAULT	pointer:/STGroupBoatC	0	0	existing	{pointer:/STGroupBoatC=6}	0044EE30 C call -> STGroupBoatC::sub_0040AE40 parameter this => pointer:/STGroupBoatC | 0044EE30 C call -> STGroupBoatC::sub_0040AE40 typed this receiver => pointer:/STGroupBoatC | interprocedural named receiver flow /STGroupBoatC from [0044EE30|local_1c]	target already has a named/manual structure pointer type
0	0044EE30	STBoatC::GetMessage	local	local_20	Stack[-0x20]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_F343D8F0	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_F343D8F0	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_F343D8F0	script-owned anonymous structure already covers the observed extent and fields
0	0044EE30	STBoatC::GetMessage	local	local_24	Stack[-0x24]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	0	8	review	{pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060=1}	0044EE30 C call -> FUN_004b9d20 consumes call-result view local_24 through generic pointer parameter this | 0044EE30 C call -> FUN_004b9d90 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060 | 0044EE30 C call -> FUN_004cf3e0 consumes call-result view local_24 through generic pointer parameter this | 0047DF00 machine member-pointer dereference 0047F365 | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	script-owned anonymous type retained; stronger evidence names only another anonymous structure: pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060
0	0044EE30	STBoatC::GetMessage	local	local_28	Stack[-0x28]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	0	8	review	{pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060=1}	0044EE30 C call -> FUN_004b9d20 consumes call-result view local_28 through generic pointer parameter this | 0044EE30 C call -> FUN_004b9d90 parameter param_1 => pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060 | 0044EE30 C call -> FUN_004cf3e0 consumes call-result view local_28 through generic pointer parameter this | 0047DF00 machine member-pointer dereference 0047F365 | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	script-owned anonymous type retained; stronger evidence names only another anonymous structure: pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060
0	0044EE30	STBoatC::GetMessage	local	local_30	Stack[-0x30]:4	/undefined4	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_EE4C3745	2	1	review	{}	0044EE30 local_30+0x1ED	single/weak fixed-offset profile retained for review
0	0044EE30	STBoatC::GetMessage	local	local_78	Stack[-0x78]:4	/undefined4	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_FA5EDDE4	2	1	review	{}	0044EE30 local_78+0x45	single/weak fixed-offset profile retained for review
0	0044EE30	STBoatC::GetMessage	local	local_ec	Stack[-0xec]:4	pointer:/STBoatC	DEFAULT	pointer:/STBoatC	0	0	existing	{pointer:/STSprGameObjC=3}	0044EE30 C call -> STSprGameObjC::GetMessage parameter this => pointer:/STSprGameObjC | 0044EE30 C call -> STSprGameObjC::GetMessage typed this receiver => pointer:/STSprGameObjC | interprocedural named receiver flow /STBoatC from [0044EE30|local_ec]	target already has a named/manual structure pointer type
0	0044EE30	STBoatC::GetMessage	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}		target already has a named/manual structure pointer type
0	0044EE30	STBoatC::GetMessage	parameter	message	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/STMessage	USER_DEFINED	pointer:/SubmarineTitans/Recovered/STMessage	0	0	existing	{pointer:/SubmarineTitans/Recovered/STMessage=1}	0044EE30 C call -> STSprGameObjC::GetMessage parameter message => pointer:/SubmarineTitans/Recovered/STMessage	target already has a named/manual structure pointer type
0	0044EE30	STBoatC::GetMessage	transient	local_20	HighVariable[local_20]	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_F343D8F0	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_F343D8F0	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_0044EE30_F343D8F0	script-owned anonymous structure already covers the observed extent and fields
0	0044EE30	STBoatC::GetMessage	transient	local_7c	HighVariable[local_7c]	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0060EA30_C6688588	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0060EA30_C6688588	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0060EA30_C6688588 | 0060EA30 machine member-pointer dereference 0060EA63	script-owned anonymous structure already covers the observed extent and fields
0	0045EEE0	STBoatC::sub_0045EEE0	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}		target already has a named/manual structure pointer type
0	0045EF00	STBoatC::CmdToObj	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [0046B100|this, 004732F0|this, 00474810|this, 00479600|this, 0047BF70|this, 0047C050|param_1, 0047D080|this, 0047DA50|this, 004803D0|this, 00490F60|param_1, 00491070|this, 00491720|param_1, 0049DFA0|local_8, 004A0990|local_8]	target already has a named/manual structure pointer type
0	0045EF00	STBoatC::CmdToObj	parameter	param_1	Stack[0x4]:4	/SubmarineTitans/Recovered/Enums/STBoatC_CmdToObj_param_1Enum	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0045EF00	STBoatC::CmdToObj	parameter	param_2	Stack[0x8]:4	pointer:/uint	DEFAULT		2	2	review	{}	0045EF00 switch-discriminated payload: param_2 is used in 17 case regions | 0045EF00 param_2+0x2 | 0045EF00 param_2+0xA	parameter is a payload carrier used by multiple switch arms; typed-call evidence is variant-specific and must not become one persistent type
0	0045F400	STBoatC::CheckPBoxCmd	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [0049DFA0|local_8, 004A0990|local_8]	target already has a named/manual structure pointer type
0	0045F400	STBoatC::CheckPBoxCmd	parameter	param_1	Stack[0x4]:4	/SubmarineTitans/Recovered/Enums/STBoatC_CheckPBoxCmd_param_1Enum	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0045F6C0	STBoatC::sub_0045F6C0	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [0045F6C0|this, 0045F980|param_1, 0045FF50|this, 004601F0|this, 00460260|this, 004608B0|this, 00465C60|this, 0046B100|this, 0046CF20|this, 0046D450|this, 0046F5C0|this, 00471AC0|this, 004732F0|this, 00474810|this, 004749C0|param_1, 004749C0|this, 00475530|this, 004758E0|this, 00476120|this, 004761B0|this, 00476A10|this, 00476CE0|this, 00478640|this, 00479600|this, 0047BF70|this, 0047C050|this, 0047CF20|this, 0047DF00|this, 0047FAD0|this, 0047FE10|this, 004803D0|this, 00491240|this, 00492080|this]	target already has a named/manual structure pointer type
0	0045F980	FUN_0045f980	parameter	param_1	ECX:4	pointer:/STBoatC	DEFAULT	pointer:/STBoatC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [0045F980|param_1]	target already has a named/manual structure pointer type
0	0045FD30	STBoatC::StopMove	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [0045FD30|this]	target already has a named/manual structure pointer type
0	0045FF10	STGameObjC::sub_0045FF10	parameter	this	ECX:4 (auto)	pointer:/STGameObjC	ANALYSIS	pointer:/STGameObjC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [00448120|local_24, 0049DFA0|local_8, 004A0990|local_8] | interprocedural named receiver flow /STGameObjC from [004E27E0|local_8]	target already has a named/manual structure pointer type
0	0045FF30	FUN_0045ff30	parameter	param_1	ECX:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0045FF30_A86BE482	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0045FF30_A86BE482	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0045FF30_A86BE482	script-owned anonymous structure already covers the observed extent and fields
0	0045FF50	STBoatC::sub_0045FF50	parameter	this	ECX:4 (auto)	pointer:/STBoatC	ANALYSIS	pointer:/STBoatC	0	0	existing	{}	interprocedural named receiver flow /STBoatC from [0045FF50|this, 004601F0|this, 00460260|this, 004608B0|this, 00465C60|this, 0046B100|this, 0046CF20|this, 0046D450|this, 0046F5C0|this, 00471AC0|this, 004732F0|this, 00474810|this, 004749C0|param_1, 004749C0|this, 00475530|this, 004758E0|this, 00476120|this, 004761B0|this, 00476A10|this, 00476CE0|this, 00478640|this, 00479600|this, 0047BF70|this, 0047C050|this, 0047CF20|this, 0047DF00|this, 0047FAD0|this, 0047FE10|this, 004803D0|this, 00491240|this, 00492080|this]	target already has a named/manual structure pointer type
