anonymous_type	category	length	defined_components	concrete_fields	meaningful_fields	function_targets	global_targets	field_targets	exact_named_candidates	compatible_named_candidates	automatic_named_type	match_status	usage_status
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075DF10_01B2_1F0F9C79	pointer_shape	32	4	0	0	0	0	1		/SubmarineTitans/Recovered/DArraySpecializations/AiPlrClassTy_field_06A1DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00A5DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00BDDArray,/SubmarineTitans/Recovered/DArraySpecializations/BldLabPanelTy_field_027ADArray,/SubmarineTitans/Recovered/DArraySpecializations/CGenerate_field_5853DArray,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STFishCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EA6DArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EAADArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EBEDArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1FB3DArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01BBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01CBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01D7DArray,/SubmarineTitans/Recovered/DArraySpecializations/MTaskTy_field_0074DArray,/SubmarineTitans/Recovered/DArraySpecializations/OptPanelTy_field_02FDDArray,/SubmarineTitans/Recovered/DArraySpecializations/STBHEShellC_field_0169DArray,/SubmarineTitans/Recovered/DArraySpecializations/STFieldC_field_0234DArray,/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManBasisC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray,/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1E2FDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F7CDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F84DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_2237DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray,/SubmarineTitans/Recovered/DArraySpecializations/TraksClassTy_field_0024DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_00F4DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_0110DArray,/SubmarineTitans/Recovered/DArrayTy,/SubmarineTitans/Recovered/STMessage,/SystemClassTy		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075DFE0_01B2_B9C955BF	pointer_shape	48	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075E000_01B2_B6D867E9	pointer_shape	48	5	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075EB40_0080_454B432A	pointer_shape	12	3	3	0	0	0	1	/SoundPosition,/SubmarineTitans/Recovered/STPosition32			exact_named_ambiguous	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075EF30_01BA_0FEC5BB1	pointer_shape	32	3	2	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075F7D0_01BA_88B72737	pointer_shape	24	2	2	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075FA00_01BA_0DE014D6	pointer_shape	32	3	1	0	0	0	1		/SystemClassTy		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075FFF0_01BA_DF5323FE	pointer_shape	64	5	4	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007603B0_0050_0992C9A2	pointer_shape	228	8	8	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00760970_0050_3C80E9C1	pointer_shape	228	8	8	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00760DF0_0050_4F781EBD	pointer_shape	228	8	8	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007611C0_0050_9F22CF38	pointer_shape	228	7	7	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004137F0_350C8AE0_0029_743E91AB	pointer_shape	32	3	0	0	0	0	1		/SubmarineTitans/Recovered/DArraySpecializations/AiPlrClassTy_field_06A1DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00A5DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00BDDArray,/SubmarineTitans/Recovered/DArraySpecializations/BldLabPanelTy_field_027ADArray,/SubmarineTitans/Recovered/DArraySpecializations/CGenerate_field_5853DArray,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STFishCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EA6DArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EAADArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EBEDArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1FB3DArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01BBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01CBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01D7DArray,/SubmarineTitans/Recovered/DArraySpecializations/MTaskTy_field_0074DArray,/SubmarineTitans/Recovered/DArraySpecializations/OptPanelTy_field_02FDDArray,/SubmarineTitans/Recovered/DArraySpecializations/STBHEShellC_field_0169DArray,/SubmarineTitans/Recovered/DArraySpecializations/STFieldC_field_0234DArray,/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManBasisC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray,/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1E2FDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F7CDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F84DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_2237DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray,/SubmarineTitans/Recovered/DArraySpecializations/TraksClassTy_field_0024DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_00F4DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_0110DArray,/SubmarineTitans/Recovered/DArrayTy,/SystemClassTy		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004137F0_350C8AE0_0059_F07A8D99	pointer_shape	16	4	0	0	0	0	1		/PE/IMAGE_RESOURCE_DATA_ENTRY,/WinDef.h/tagRECT,/crtdefs.h/localerefcount		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00497920_894F87D6_009F_65AF98AA	pointer_shape	80	8	6	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004CC370_02CE3D17_0000_762E0E2D	pointer_shape	148	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004D7270_8F0A3C37_0000_431532FF	pointer_shape	200	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004F3FE0_1578D6B9_0018_7B0E2AAD	pointer_shape	8	2	0	0	0	0	1	/SubmarineTitans/Recovered/DArrayElements/AiTactClassTy_field_00A5Element			exact_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_005745E0_AF52CC75_044D_E2486BFB	pointer_shape	16	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00575460_06C413C6_044D_A1003587	pointer_shape	16	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00575460_06C413C6_0451_3D38181E	pointer_shape	16	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_005F9E40_7E333F34_02E6_E59503F8	pointer_shape	32	3	0	0	0	0	1		/SubmarineTitans/Recovered/DArraySpecializations/AiPlrClassTy_field_06A1DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00A5DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00BDDArray,/SubmarineTitans/Recovered/DArraySpecializations/BldLabPanelTy_field_027ADArray,/SubmarineTitans/Recovered/DArraySpecializations/CGenerate_field_5853DArray,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STFishCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EA6DArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EAADArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EBEDArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1FB3DArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01BBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01CBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01D7DArray,/SubmarineTitans/Recovered/DArraySpecializations/MTaskTy_field_0074DArray,/SubmarineTitans/Recovered/DArraySpecializations/OptPanelTy_field_02FDDArray,/SubmarineTitans/Recovered/DArraySpecializations/STBHEShellC_field_0169DArray,/SubmarineTitans/Recovered/DArraySpecializations/STFieldC_field_0234DArray,/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManBasisC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray,/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1E2FDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F7CDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F84DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_2237DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray,/SubmarineTitans/Recovered/DArraySpecializations/TraksClassTy_field_0024DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_00F4DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_0110DArray,/SubmarineTitans/Recovered/DArrayTy,/SubmarineTitans/Recovered/STMessage,/SystemClassTy		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0060D940_4FDF4902_0244_00248A15	pointer_shape	20	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0060DAB0_7A3B9916_0244_2655E818	pointer_shape	40	8	0	0	0	0	1		/winuser.h/tagWNDCLASSA		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00640240_D1DBDD81_037F_89D39015	pointer_shape	22	4	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	pointer_shape	32	3	0	0	0	0	1		/SubmarineTitans/Recovered/DArraySpecializations/AiPlrClassTy_field_06A1DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00A5DArray,/SubmarineTitans/Recovered/DArraySpecializations/AiTactClassTy_field_00BDDArray,/SubmarineTitans/Recovered/DArraySpecializations/BldLabPanelTy_field_027ADArray,/SubmarineTitans/Recovered/DArraySpecializations/CGenerate_field_5853DArray,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STFishCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr,/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EA6DArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EAADArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EBEDArray,/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1FB3DArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01BBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01CBDArray,/SubmarineTitans/Recovered/DArraySpecializations/HelpPanelTy_field_01D7DArray,/SubmarineTitans/Recovered/DArraySpecializations/MTaskTy_field_0074DArray,/SubmarineTitans/Recovered/DArraySpecializations/OptPanelTy_field_02FDDArray,/SubmarineTitans/Recovered/DArraySpecializations/STBHEShellC_field_0169DArray,/SubmarineTitans/Recovered/DArraySpecializations/STFieldC_field_0234DArray,/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManBasisC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray,/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray,/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1E2FDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F7CDArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F84DArray,/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_2237DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray,/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray,/SubmarineTitans/Recovered/DArraySpecializations/TraksClassTy_field_0024DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_00F4DArray,/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_0110DArray,/SubmarineTitans/Recovered/DArrayTy,/SystemClassTy		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B1B10_121F236C_01B0_7CFC8645	pointer_shape	212	14	14	1	0	0	0	/SubmarineTitans/Recovered/LibraryContexts/DDXEntry_008075A8_01B0			exact_named_review	unreferenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B1BD0_7C890E99_01B0_6D384113	pointer_shape	212	5	5	0	0	0	0		/SubmarineTitans/Recovered/LibraryContexts/DDXEntry_008075A8_01B0		partial_named_review	unreferenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B8F10_41B61BA9_0000_93966B03	pointer_shape	112	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006CECB0_97249119_0030_44E28187	pointer_shape	4	1	1	0	0	0	1	/SubmarineTitans/Recovered/LibraryContexts/DDXEntry_0030			exact_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006D54C0_FBA73A61_0284_041C9282	pointer_shape	16	4	0	0	0	0	1		/PE/IMAGE_RESOURCE_DATA_ENTRY,/WinDef.h/tagRECT,/crtdefs.h/localerefcount		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006D54C0_FBA73A61_0288_92098C55	pointer_shape	192	16	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_007295F0_722683CC_0004_5BDE234A	pointer_shape	68	2	2	0	0	0	0				no_named_layout_match	unreferenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00749EC2_C411FB81_006C_7E3C32DA	pointer_shape	28	2	1	0	0	0	0				no_named_layout_match	unreferenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750F20_F8C16F98_0008_FDB2B39A	pointer_shape	84	2	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750F20_F8C16F98_000C_F63CABFC	pointer_shape	72	6	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750FB0_15A3AC3E_0008_EB22C12B	pointer_shape	84	2	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750FB0_15A3AC3E_000C_71DE54C3	pointer_shape	68	5	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_0008_9237F694	pointer_shape	56	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_000C_9E74E987	pointer_shape	54	2	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_007543F0_E9DD5DAA_000C_D54F7079	pointer_shape	32	2	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754B80_75BFDB7A_0080_4681841F	pointer_shape	12	3	0	0	0	0	1		/SoundPosition,/SubmarineTitans/Recovered/STPosition32,/unknwn.h/IUnknownVtbl,/winbase.h/_SECURITY_ATTRIBUTES,/wingdi.h/_ABC		partial_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754FD0_6B521B56_0008_2A163446	pointer_shape	84	2	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754FD0_6B521B56_000C_1591C729	pointer_shape	72	9	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_007553F0_ACB112C2_0008_8B8EE1E3	pointer_shape	84	1	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_007553F0_ACB112C2_000C_55EC6C8F	pointer_shape	32	1	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00755BC0_D59C64DD_000C_BB505EE4	pointer_shape	32	1	1	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00755E10_BD685653_0008_8628F4E0	pointer_shape	56	3	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00757D90_5427B306_0010_D8C59A06	pointer_shape	8	2	0	0	0	0	1	/SubmarineTitans/Recovered/DArrayElements/AiTactClassTy_field_00A5Element			exact_named_review	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00759190_45B6ED67_01A6_2E084C16	pointer_shape	76	6	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075BE40_B9FD5FDF_01A6_A872C6DA	pointer_shape	96	2	0	0	0	0	1				no_named_layout_match	referenced
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075DF10_BA4C6604_0000_7BE2CA10	pointer_shape	8	2	0	0	0	0	1	/SubmarineTitans/Recovered/DArrayElements/AiTactClassTy_field_00A5Element			exact_named_review	referenced
