apply	type_path	offset	size	proposed_name	proposed_type	evidence_count	reason
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0034	160	4	field_00A0	/undefined4	4	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_02F0	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_02F0	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_02F0	14	2	field_000E	/undefined2	1	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0544	4	4	field_0004	/undefined4	4	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0544	8	4	field_0008	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_067E	4	4	field_0004	/undefined4	5	nested reads=6, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_067E	8	4	field_0008	/undefined4	3	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_067E	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_067E	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0682	4	4	field_0004	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0682	8	4	field_0008	/undefined4	2	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0682	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0682	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00416270_02E6	4	4	field_0004	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00416270_02E6	20	4	field_0014	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00416270_02E6	24	4	field_0018	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00416270_02E6	28	4	field_001C	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00417FF0_0097	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00417FF0_0097	10	2	field_000A	/undefined2	2	nested reads=1, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00417FF0_0097	12	2	field_000C	/undefined2	2	nested reads=1, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00417FF0_0097	14	2	field_000E	/undefined2	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_004EEFB0_01E4	138	4	field_008A	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_004EEFB0_01E4	160	4	field_00A0	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04E7	0	4	field_0000	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04E7	9	4	field_0009	/undefined4	2	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04E7	13	4	field_000D	/undefined4	2	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04E7	33	4	field_0021	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	0	4	field_0000	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	4	4	field_0004	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	8	4	field_0008	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	28	4	field_001C	/undefined4	2	nested reads=4, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	32	4	field_0020	/undefined4	2	nested reads=4, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	64	4	field_0040	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0054A9B0_04EB	72	4	field_0048	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00573260_0004	56	4	field_0038	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00573260_0004	80	4	field_0050	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00573260_0004	104	4	field_0068	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_00573260_0004	128	4	field_0080	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_1A5B	320	4	field_0140	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_1A5B	742	4	field_02E6	/undefined4	2	nested reads=10, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_1C67	4	4	field_0004	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_1C67	8	4	field_0008	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_1E1E	4	4	field_0004	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_1E1E	8	4	field_0008	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21E8	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21E8	3	4	field_0003	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21E8	19	4	field_0013	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21E8	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21EC	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21EC	3	4	field_0003	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21EC	19	4	field_0013	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21EC	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F0	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F0	3	4	field_0003	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F0	19	4	field_0013	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F0	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F4	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F4	3	4	field_0003	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F4	19	4	field_0013	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_005B6730_21F4	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	0	2	field_0000	/undefined2	2	nested reads=0, writes=4
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	2	2	field_0002	/undefined2	2	nested reads=0, writes=4
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	4	2	field_0004	/undefined2	2	nested reads=0, writes=4
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	6	2	field_0006	/undefined2	2	nested reads=4, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	8	4	field_0008	/undefined4	3	nested reads=1, writes=4
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	24	4	field_0018	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	28	2	field_001C	/undefined2	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	30	2	field_001E	/undefined2	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	32	2	field_0020	/undefined2	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0060EF40_02DD	34	2	field_0022	/undefined2	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	0	4	field_0000	/undefined4	2	nested reads=12, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	16	4	field_0010	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	24	4	field_0018	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	28	4	field_001C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	36	4	field_0024	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	40	4	field_0028	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_0064A970_0000	44	4	field_002C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0284	4	4	field_0004	/undefined4	2	nested reads=6, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0284	8	4	field_0008	/undefined4	2	nested reads=6, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0284	14	2	field_000E	/undefined2	2	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	8	4	field_0008	/undefined4	2	nested reads=8, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	12	4	field_000C	/undefined4	2	nested reads=10, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	16	4	field_0010	/undefined4	2	nested reads=11, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	20	4	field_0014	/undefined4	2	nested reads=13, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	32	4	field_0020	/undefined4	2	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	36	4	field_0024	/undefined4	2	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SubmarineTitans__Recovered__HiddenThis__AnonReceiver_006CEC40_0288	40	4	field_0028	/undefined4	2	nested reads=31, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_0000	16	4	field_0010	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_0000	144	4	field_0090	/undefined4	4	nested reads=12, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_0000	248	4	field_00F8	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	304	4	field_0130	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	308	4	field_0134	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	312	4	field_0138	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	448	4	field_01C0	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	452	4	field_01C4	/undefined4	2	nested reads=1, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	484	4	field_01E4	/undefined4	2	nested reads=2, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	488	4	field_01E8	/undefined4	2	nested reads=2, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	492	4	field_01EC	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	520	4	field_0208	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	524	4	field_020C	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_01F5	528	4	field_0210	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_0291	65	2	field_0041	/undefined2	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_0291	67	2	field_0043	/undefined2	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_0291	69	2	field_0045	/undefined2	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_05B4	725	4	field_02D5	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_05B4	729	4	field_02D9	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_05B4	733	4	field_02DD	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOEmbryoTy_0000	44	4	field_002C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOEmbryoTy_0000	144	4	field_0090	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_000C	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_000C	20	4	field_0014	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1A5B	320	4	field_0140	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1A5B	742	4	field_02E6	/undefined4	3	nested reads=8, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1A5B	1356	4	field_054C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1A5B	1670	4	field_0686	/undefined4	1	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AEC	4	4	field_0004	/undefined4	2	nested reads=6, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AEC	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AEC	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AEC	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF0	8	4	field_0008	/undefined4	1	nested reads=8, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF0	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF8	0	1	field_0000	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF8	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF8	3	4	field_0003	/undefined4	3	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF8	19	4	field_0013	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AF8	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AFC	0	1	field_0000	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AFC	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AFC	3	4	field_0003	/undefined4	3	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AFC	19	4	field_0013	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1AFC	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1B00	0	1	field_0000	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1B00	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1B00	3	4	field_0003	/undefined4	3	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1B00	19	4	field_0013	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_WaitTy_1B00	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0004	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0004	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0004	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0004	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	80	4	field_0050	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	84	4	field_0054	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	88	4	field_0058	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	92	4	field_005C	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	96	4	field_0060	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	100	4	field_0064	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	104	4	field_0068	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_cLoadingTy_0008	108	4	field_006C	/undefined4	1	nested reads=0, writes=1
