apply	function_address	expected_function	expected_signature	label_address	decompiler_label	existing_primary_name	existing_primary_source	proposed_name	kind	goto_count	cfg_incoming	back_edges_into	back_edges_from	confidence	reason	preview
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066CD48	cf_common_join_0066CD48	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_join_0066CD48	ANALYSIS	cf_common_join_0066CD48	common_join	4	17	0	0	high	high-fan-in control-flow join	0066CD48 ADD ESI,ECX
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066CD4A	cf_continue_loop_0066CD4A	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_continue_loop_0066CD4A	ANALYSIS	cf_continue_loop_0066CD4A	continue_loop	2	6	0	1	high	target is a natural loop latch	0066CD4A INC EDI; 0066CD4B CMP EDI,0x20; 0066CD4E JL 0x0066cc3b
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066CFC8	cf_common_join_0066CFC8	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_join_0066CFC8	ANALYSIS	cf_common_join_0066CFC8	common_join	4	17	0	0	high	high-fan-in control-flow join	0066CFC8 ADD ESI,ECX
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066CFCA	cf_continue_loop_0066CFCA	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_continue_loop_0066CFCA	ANALYSIS	cf_continue_loop_0066CFCA	continue_loop	2	6	0	1	high	target is a natural loop latch	0066CFCA INC EDI; 0066CFCB CMP EDI,0x20; 0066CFCE JL 0x0066ceb8
0	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066D630	LAB_0066d630	LAB_0066d630	DEFAULT	cf_join_0066D630	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0066D630 CALL 0x006c49b0; 0066D635 MOV dword ptr [EBP + -0x10],EAX; 0066D638 MOV EAX,dword ptr [EBP + 0x10]; 0066D63B TEST EAX,EAX; calls=FUN_006c49b0
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066DCED	cf_common_exit_0066DCED	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_exit_0066DCED	ANALYSIS	cf_common_exit_0066DCED	common_exit	2	2	0	0	high	all short successor paths terminate	0066DCED PUSH 0x4; 0066DCEF CALL 0x006aac10; 0066DCF4 MOV ECX,dword ptr [0x00811980]; 0066DCFA MOV dword ptr [EBP + -0x10],EAX; calls=Library::DKW::LIB::FUN_006aac10
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066DF5E	cf_common_exit_0066DF5E	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_exit_0066DF5E	ANALYSIS	cf_common_exit_0066DF5E	common_exit	5	12	0	0	high	all short successor paths terminate	0066DF5E PUSH 0x4; 0066DF60 CALL 0x006aac10; 0066DF65 MOV EDX,dword ptr [0x00811980]; 0066DF6B MOV dword ptr [EBP + -0x10],EAX; calls=Library::DKW::LIB::FUN_006aac10
0	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0066FBC1	LAB_0066fbc1	LAB_0066fbc1	DEFAULT	cf_join_0066FBC1	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0066FBC1 TEST EDI,EDI; 0066FBC3 JGE 0x00670425
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	006703E6	joined_r0x006703e6	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_join_006703E6	ANALYSIS	cf_common_join_006703E6	common_join	4	1	0	0	high	high-fan-in control-flow join	006703E6 JGE 0x00670425
0	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	0067041B	LAB_0067041b	LAB_0067041b	DEFAULT	cf_join_0067041B	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0067041B PUSH 0xffffff56; 00670420 CALL 0x006a5e40; calls=RaiseInternalException
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	00670425	cf_common_exit_00670425	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_exit_00670425	ANALYSIS	cf_common_exit_00670425	common_exit	2	6	0	0	high	all short successor paths terminate	00670425 PUSH 0x4; 00670427 CALL 0x006aac10; 0067042C MOV dword ptr [EBP + -0x10],EAX; 0067042F MOV dword ptr [EAX],EDI; calls=Library::DKW::LIB::FUN_006aac10
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	00670431	cf_common_exit_00670431	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_exit_00670431	ANALYSIS	cf_common_exit_00670431	common_exit	10	66	0	0	high	all short successor paths terminate	00670431 MOV EAX,dword ptr [EBP + 0x10]; 00670434 TEST EAX,EAX; 00670436 JZ 0x0067048e
1	0066ACC0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0	uint * __thiscall FUN_0066acc0(AnonReceiver_0064A970 * this, char * param_1, int param_2, int * param_3)	00670456	cf_common_exit_00670456	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_0066acc0::cf_common_exit_00670456	ANALYSIS	cf_common_exit_00670456	common_exit	5	9	0	0	high	all short successor paths terminate	00670456 PUSH EAX; 00670457 CALL 0x004057db; 0067045C TEST EAX,EAX; 0067045E JZ 0x0067046f; calls=FUN_00674af0
1	00671F10	FUN_00671f10	float * __stdcall FUN_00671f10(int param_1, int * param_2, int * param_3)	006721A4	cf_continue_loop_006721A4	FUN_00671f10::cf_continue_loop_006721A4	ANALYSIS	cf_continue_loop_006721A4	continue_loop	2	4	0	1	high	target is a natural loop latch	006721A4 MOV ECX,dword ptr [EBP + -0x1c]; 006721A7 MOV EAX,dword ptr [EBP + -0x8]; 006721AA INC ECX; 006721AB ADD EDI,0x5
0	00672440	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_0064A970::FUN_00672440	int __thiscall FUN_00672440(AnonReceiver_0064A970 * this, int param_1, int param_2, short * param_3)	0067276F	LAB_0067276f	LAB_0067276f	DEFAULT	cf_join_0067276F	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0067276F CALL 0x006a5e40; calls=RaiseInternalException
0	00673210	FUN_00673210	int __stdcall FUN_00673210(int param_1)	0067339A	LAB_0067339a	LAB_0067339a	DEFAULT	cf_join_0067339A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0067339A MOV EDI,dword ptr [EBP + 0x8]; 0067339D INC EAX; 0067339E CMP EDI,EBX; 006733A0 MOV dword ptr [0x007d2d18],0x1d
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	006737E2	LAB_006737e2	LAB_006737e2	DEFAULT	cf_join_006737E2	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006737E2 SBB EAX,EAX; 006737E4 SBB EAX,-0x1
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	006737E7	LAB_006737e7	LAB_006737e7	DEFAULT	cf_join_006737E7	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006737E7 TEST EAX,EAX; 006737E9 JZ 0x006737f1
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	0067383B	LAB_0067383b	LAB_0067383b	DEFAULT	cf_join_0067383B	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	0067383B CMP EDI,0x1d; 0067383E JZ 0x00673855
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	00673849	joined_r0x00673849			cf_branch_target_00673849	branch_target	1	1	0	0	review	single-predecessor unstructured target	00673840 CALL 0x00673d20; 00673845 MOV EBX,EAX; 00673847 TEST EBX,EBX; 00673849 JL 0x00673bb3; calls=FUN_00673d20
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	006738E9	LAB_006738e9	LAB_006738e9	DEFAULT	cf_join_006738E9	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006738E9 SBB EAX,EAX; 006738EB SBB EAX,-0x1
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	006738EE	LAB_006738ee	LAB_006738ee	DEFAULT	cf_join_006738EE	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006738EE TEST EAX,EAX; 006738F0 JNZ 0x00673915
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	00673990	LAB_00673990	LAB_00673990	DEFAULT	cf_join_00673990	join	1	2	1	0	medium	multi-predecessor target; semantic role requires review	00673990 CMP EDI,0x3c; 00673993 JZ 0x006739be
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	006739BE	LAB_006739be	LAB_006739be	DEFAULT	cf_break_loop_006739BE	break_loop	1	3	0	0	high	multiple predecessors leave the same strongly-connected loop	006739BE CMP EDI,0x22; 006739C1 JNZ 0x00673aee
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	006739CD	LAB_006739cd	LAB_006739cd	DEFAULT	cf_join_006739CD	join	1	2	1	0	medium	multi-predecessor target; semantic role requires review	006739CD MOV AL,byte ptr [EDI + ECX*0x1]; 006739D0 CMP AL,0x20; 006739D2 JZ 0x006739d8
1	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	00673BA7	cf_common_exit_00673BA7	FUN_006736f0::cf_common_exit_00673BA7	ANALYSIS	cf_common_exit_00673BA7	common_exit	3	4	0	0	high	all short successor paths terminate	00673BA7 MOV EBX,0xfffffffa; 00673BAC JMP 0x00673bb3
0	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	00673BAE	LAB_00673bae	LAB_00673bae	DEFAULT	cf_break_loop_00673BAE	break_loop	1	3	0	0	high	multiple predecessors leave the same strongly-connected loop	00673BAE MOV EBX,0xfffffffe
1	006736F0	FUN_006736f0	int __stdcall FUN_006736f0(void)	00673BB3	cf_common_exit_00673BB3	FUN_006736f0::cf_common_exit_00673BB3	ANALYSIS	cf_common_exit_00673BB3	common_exit	4	15	0	0	high	all short successor paths terminate	00673BB3 MOV EAX,[0x007d2d24]; 00673BB8 MOV EDI,dword ptr [EBP + -0xc]; 00673BBB MOV EDX,EAX; 00673BBD XOR EDX,EDI
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00673D71	LAB_00673d71	LAB_00673d71	DEFAULT	cf_join_00673D71	join	1	2	1	0	medium	multi-predecessor target; semantic role requires review	00673D71 MOV EAX,[0x00811914]; 00673D76 MOV EDI,dword ptr [0x007d2d24]; 00673D7C MOV ECX,dword ptr [0x00811924]; 00673D82 MOV EDX,dword ptr [0x0085755c]
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00673E50	LAB_00673e50	LAB_00673e50	DEFAULT	cf_join_00673E50	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	00673E50 CMP EAX,ESI; 00673E52 JLE 0x00673e66
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00673E66	LAB_00673e66	LAB_00673e66	DEFAULT	cf_join_00673E66	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	00673E66 MOV ECX,dword ptr [0x007d2d18]; 00673E6C CMP ECX,0x84e; 00673E72 JZ 0x00673e7d
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00673E7D	LAB_00673e7d	LAB_00673e7d	DEFAULT	cf_join_00673E7D	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	00673E7D LEA EAX,[ESI + 0x1]; 00673E80 MOV [0x00811914],EAX; 00673E85 MOV DL,byte ptr [EDX + ESI*0x1]; 00673E88 MOV byte ptr [EBP + -0xc],DL
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674017	LAB_00674017	LAB_00674017	DEFAULT	cf_join_00674017	join	1	6	5	0	medium	multi-predecessor target; semantic role requires review	00674017 MOV EDX,dword ptr [0x0085755c]; 0067401D MOV EAX,[0x00811914]; 00674022 MOV CL,byte ptr [EDX + EAX*0x1]; 00674025 CMP CL,BL
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674068	LAB_00674068	LAB_00674068	DEFAULT	cf_join_00674068	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00674068 MOV dword ptr [EBP + -0x10],0xffffff2e
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006741A7	LAB_006741a7	LAB_006741a7	DEFAULT	cf_join_006741A7	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006741A7 CMP dword ptr [0x007d2d18],0x84e; 006741B1 JZ 0x006741c0
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006741B3	LAB_006741b3	LAB_006741b3	DEFAULT	cf_join_006741B3	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006741B3 CMP dword ptr [0x007d2d18],0x11; 006741BA JNZ 0x006743f6
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006741C0	LAB_006741c0	LAB_006741c0	DEFAULT	cf_join_006741C0	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	006741C0 LEA EAX,[ESI + 0x1]; 006741C3 TEST BH,0x1; 006741C6 MOV [0x00811914],EAX; 006741CB JZ 0x00674334
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674334	LAB_00674334	LAB_00674334	DEFAULT	cf_join_00674334	join	2	6	0	0	medium	multi-predecessor target; semantic role requires review	00674334 MOV ECX,dword ptr [0x007d2d18]; 0067433A CMP ECX,0x11; 0067433D JNZ 0x0067437f
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	0067433F	LAB_0067433f	LAB_0067433f	DEFAULT	cf_join_0067433F	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0067433F TEST byte ptr [0x007d2d24],0x4; 00674346 JNZ 0x006744a4
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674357	LAB_00674357	LAB_00674357	DEFAULT	cf_join_00674357	join	2	2	0	0	medium	multi-predecessor target; semantic role requires review	00674357 CMP dword ptr [0x007d2d18],0x11; 0067435E JNZ 0x00674374
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674360	LAB_00674360	LAB_00674360	DEFAULT	cf_join_00674360	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00674360 MOV ESI,dword ptr [EDX + 0x4]; 00674363 MOV ECX,0x1b; 00674368 CMP ESI,ECX; 0067436A JNZ 0x0067433f
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006743CD	LAB_006743cd	LAB_006743cd	DEFAULT	cf_join_006743CD	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006743CD MOV ECX,dword ptr [0x007d2d24]; 006743D3 AND ECX,0xfffffff7; 006743D6 TEST CL,0x4; 006743D9 MOV dword ptr [0x007d2d24],ECX
1	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006743F6	cf_common_join_006743F6	FUN_00673d20::cf_common_join_006743F6	ANALYSIS	cf_common_join_006743F6	common_join	4	6	0	0	high	high-fan-in control-flow join	006743F6 TEST byte ptr [0x007d2d24],0x8; 006743FD JZ 0x0067447d
1	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006743FF	cf_continue_loop_006743FF	FUN_00673d20::cf_continue_loop_006743FF	ANALYSIS	cf_continue_loop_006743FF	continue_loop	3	4	0	1	high	target is a natural loop latch	006743FF PUSH 0x0; 00674401 CALL 0x00673210; 00674406 TEST EAX,EAX; 00674408 JGE 0x00673d71; calls=FUN_00673210
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674464	LAB_00674464	LAB_00674464	DEFAULT	cf_join_00674464	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00674464 MOV dword ptr [0x007d2d18],0x1d; 0067446E JMP 0x00674486
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	0067447D	LAB_0067447d	LAB_0067447d	DEFAULT	cf_join_0067447D	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0067447D CMP dword ptr [0x007d2d18],0x1d; 00674484 JNZ 0x006744a4
1	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674486	cf_common_exit_00674486	FUN_00673d20::cf_common_exit_00674486	ANALYSIS	cf_common_exit_00674486	common_exit	2	3	0	0	high	all short successor paths terminate	00674486 MOV EAX,[0x00857528]; 0067448B MOV byte ptr [EAX],0xa; 0067448E MOV ECX,dword ptr [0x00857528]; 00674494 MOV byte ptr [ECX + 0x1],0x0
1	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006744A4	cf_break_loop_006744A4	FUN_00673d20::cf_break_loop_006744A4	ANALYSIS	cf_break_loop_006744A4	break_loop	4	5	0	0	high	multiple predecessors leave the same strongly-connected loop	006744A4 MOV ECX,dword ptr [EBP + -0x14]; 006744A7 TEST ECX,ECX; 006744A9 JZ 0x00674540
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006744B5	LAB_006744b5	LAB_006744b5	DEFAULT	cf_join_006744B5	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	006744B5 MOV BL,byte ptr [EDX + EAX*0x1]; 006744B8 MOV byte ptr [EDX + EAX*0x1],0x0; 006744BC MOV EAX,[0x007d2d24]; 006744C1 TEST AH,0x1
0	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	006744E7	code_r0x006744e7			cf_branch_target_006744E7	branch_target	1	1	0	0	review	single-predecessor unstructured target	006744E2 OR ECX,0xffffffff; 006744E5 XOR EAX,EAX; 006744E7 SCASB.REPNE ES:EDI; 006744E9 NOT ECX
1	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674521	cf_common_exit_00674521	FUN_00673d20::cf_common_exit_00674521	ANALYSIS	cf_common_exit_00674521	common_exit	2	3	0	0	high	all short successor paths terminate	00674521 MOV EAX,[0x0081190c]; 00674526 MOV ECX,dword ptr [0x00811914]; 0067452C SUB EDX,EAX; 0067452E MOV byte ptr [EDX + ECX*0x1],0x0
1	00673D20	FUN_00673d20	int __stdcall FUN_00673d20(void)	00674540	cf_common_exit_00674540	FUN_00673d20::cf_common_exit_00674540	ANALYSIS	cf_common_exit_00674540	common_exit	2	3	0	0	high	all short successor paths terminate	00674540 MOV EDX,dword ptr [0x00857540]; 00674546 MOV EAX,dword ptr [EBP + -0x10]; 00674549 INC EDX; 0067454A TEST EAX,EAX
1	00674AF0	FUN_00674af0	char * __stdcall FUN_00674af0(int param_1)	00674BC4	cf_common_exit_00674BC4	FUN_00674af0::cf_common_exit_00674BC4	ANALYSIS	cf_common_exit_00674BC4	common_exit	2	3	0	0	high	all short successor paths terminate	00674BC4 MOV EAX,dword ptr [ECX]
1	00675430	FUN_00675430	uint __cdecl FUN_00675430(Global_sub_00675430_param_1Enum param_1)	006754A8	cf_common_exit_006754A8	FUN_00675430::cf_common_exit_006754A8	ANALYSIS	cf_common_exit_006754A8	common_exit	2	6	0	0	high	all short successor paths terminate	006754A8 MOV AX,0xa; 006754AC POP EBP; 006754AD RET
0	00675DC0	FUN_00675dc0	undefined __cdecl FUN_00675dc0(uint param_1, DArrayTy * param_2)	00675DFE	LAB_00675dfe	LAB_00675dfe	DEFAULT	cf_join_00675DFE	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00675DFE MOV AX,word ptr [EAX]; 00675E01 MOV ECX,dword ptr [EBP + 0x8]; 00675E04 PUSH 0x1; 00675E06 PUSH EAX; calls=STAllPlayersC::GetObjPtr
0	00675EA0	_AddObjGrpExch	undefined __cdecl _AddObjGrpExch(uint param_1, int * param_2)	00675F12	LAB_00675f12	LAB_00675f12	DEFAULT	cf_join_00675F12	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00675F12 TEST EAX,EAX; 00675F14 JZ 0x00675f42
0	00675FE0	_AddAllGrpExch	undefined __cdecl _AddAllGrpExch(uint param_1)	00676053	LAB_00676053	LAB_00676053	DEFAULT	cf_join_00676053	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00676053 MOV CX,word ptr [EAX]; 00676056 MOV EDX,dword ptr [EBP + 0x8]; 00676059 PUSH 0x1; 0067605B PUSH ECX; calls=STAllPlayersC::GetObjPtr
0	00676260	_GetEmbrTobjGrpExch	int __cdecl _GetEmbrTobjGrpExch(uint param_1, int param_2)	006762E0	LAB_006762e0	LAB_006762e0	DEFAULT	cf_join_006762E0	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006762E0 MOV CX,word ptr [EAX]; 006762E3 MOV EDX,dword ptr [EBP + 0x8]; 006762E6 PUSH 0x1; 006762E8 PUSH ECX; calls=STAllPlayersC::GetObjPtr
0	006763F0	_GetEmbrGrpTobjGrpExch	int __cdecl _GetEmbrGrpTobjGrpExch(uint param_1, int param_2, int param_3)	00676470	LAB_00676470	LAB_00676470	DEFAULT	cf_join_00676470	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00676470 MOV CX,word ptr [EAX]; 00676473 MOV EDX,dword ptr [EBP + 0x8]; 00676476 PUSH 0x1; 00676478 PUSH ECX; calls=STAllPlayersC::GetObjPtr
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00676E12	LAB_00676e12	LAB_00676e12	DEFAULT	cf_join_00676E12	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00676E12 MOV EBX,dword ptr [EAX]; 00676E14 TEST EBX,EBX; 00676E16 JZ 0x00677041
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00676E88	LAB_00676e88	LAB_00676e88	DEFAULT	cf_join_00676E88	join	2	4	0	0	medium	multi-predecessor target; semantic role requires review	00676E88 MOV dword ptr [EBP + -0xc],0x0
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00676EF3	joined_r0x00676ef3			cf_branch_target_00676EF3	branch_target	1	1	0	0	review	single-predecessor unstructured target	00676EE3 PUSH EDI; 00676EE4 CALL 0x0040410b; 00676EE9 AND EAX,ESI; 00676EEB ADD ESP,0x4; calls=FUN_00674fb0
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00676EFC	LAB_00676efc	LAB_00676efc	DEFAULT	cf_join_00676EFC	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	00676EFC MOV EAX,dword ptr [EBP + -0xc]; 00676EFF TEST EAX,EAX; 00676F01 JZ 0x00677024
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00676F47	LAB_00676f47	LAB_00676f47	DEFAULT	cf_join_00676F47	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00676F47 SBB EAX,EAX; 00676F49 SBB EAX,-0x1
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00676F4C	LAB_00676f4c	LAB_00676f4c	DEFAULT	cf_join_00676F4C	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00676F4C TEST EAX,EAX; 00676F4E JZ 0x00676f57
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00677024	LAB_00677024	LAB_00677024	DEFAULT	cf_join_00677024	join	3	6	0	0	medium	multi-predecessor target; semantic role requires review	00677024 MOV EAX,dword ptr [EBP + 0x3c]; 00677027 TEST EAX,EAX; 00677029 JZ 0x00677041
0	00676D80	_EnumPlObj	int __cdecl _EnumPlObj(undefined4 param_1, uint param_2, uint param_3, byte * param_4, char param_5, short param_6, short param_7, short param_8, short param_9, short param_10, short param_11, undefined * param_12, uint * param_13, undefined * param_14)	00677041	LAB_00677041	LAB_00677041	DEFAULT	cf_join_00677041	join	1	5	0	0	medium	multi-predecessor target; semantic role requires review	00677041 MOV ECX,dword ptr [EBP + -0x10]; 00677044 MOV EDX,dword ptr [EBP + -0x18]; 00677047 INC ECX; 00677048 MOV EAX,dword ptr [EDX + 0xc]
0	00677BE0	_EnumRCCont	int __cdecl _EnumRCCont(short param_1, short param_2, byte * param_3, short param_4, short param_5, short param_6, short param_7, short param_8, short param_9, undefined * param_10, undefined4 param_11)	00677CE9	LAB_00677ce9	LAB_00677ce9	DEFAULT	cf_join_00677CE9	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00677CE9 SBB EAX,EAX; 00677CEB SBB EAX,-0x1
0	00677BE0	_EnumRCCont	int __cdecl _EnumRCCont(short param_1, short param_2, byte * param_3, short param_4, short param_5, short param_6, short param_7, short param_8, short param_9, undefined * param_10, undefined4 param_11)	00677CEE	LAB_00677cee	LAB_00677cee	DEFAULT	cf_join_00677CEE	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00677CEE TEST EAX,EAX; 00677CF0 JZ 0x00677cf7
