apply	action	type_path	replacement_path	expected_replacement	expected_length	expected_parents	expected_function_uses	expected_listing_uses	expected_description	reason
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BCE4_7F8B87E9			72	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=21bcaa340a8fd400ed53dcbd8123565d835f26e8b5e85e2e48f2db9768526a64	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BCE4_7F8B87E9 *32			4	0	1	0	32-bit pointer to AnonShape_0074BCE4_7F8B87E9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BE28_A72B0079			148	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=691c3b4be0a43a97b056d09ec3f4f08874310263371905385a93597bcc85b193	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BE28_A72B0079 *32			4	0	1	0	32-bit pointer to AnonShape_0074BE28_A72B0079	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C571_537DB7FB			208	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=0e06f98de8559e5dbc419b5da227e180f7bd9e29fe0b13e4fb74a803f6dffd1c	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C571_537DB7FB *32			4	0	1	0	32-bit pointer to AnonShape_0074C571_537DB7FB	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C5D2_07BD206F			68	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=56ff0d6218908b78a2ee71dc1346ac0d92da334e896003575790d8df6a93f602	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C5D2_07BD206F *32			4	0	1	0	32-bit pointer to AnonShape_0074C5D2_07BD206F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C613_A217E84A			208	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=2a5811ad3071290aecb3caf2ff3e2398dcda9238693d4caba29f9709f7004640	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C613_A217E84A *32			4	1	2	0	32-bit pointer to AnonShape_0074C613_A217E84A	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C7B6_0CB193FF			164	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=5628918838f7ddebdc0ef6056046d2cb9015ea42b5576346e4574fa3bddb4f54	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C7B6_0CB193FF *32			4	0	1	0	32-bit pointer to AnonShape_0074C7B6_0CB193FF	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C8A9_0F993FDC			148	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=d9b9ad29c6a9768b8e9372e91ee854b63098f1b257ef03d81f83b0e900f75acc	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C8A9_0F993FDC *32			4	0	1	0	32-bit pointer to AnonShape_0074C8A9_0F993FDC	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CEB2_D881A5E3			80	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=0c3c02b513feeb81996e80128564c850cc740c8c26ce5e1a3ff4a56d753b6c95	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CEB2_D881A5E3 *32			4	0	2	0	32-bit pointer to AnonShape_0074CEB2_D881A5E3	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D423_CE3F4999			64	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=325e0bb07c7ce69a32d3a71a00d6074d7572f473a90fa5004b3ee76751646737	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D423_CE3F4999 *32			4	0	1	0	32-bit pointer to AnonShape_0074D423_CE3F4999	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E2FF_47CF731F			12	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=76c3c3353333dc4b442d2e6f227638a9ecdc4634d1274f5763600893bc430ca9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E2FF_47CF731F *32			4	0	1	0	32-bit pointer to AnonShape_0074E2FF_47CF731F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F0D8_3A9DA5F1			76	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=351f84ecf6ccd3bbfbd420b7f48ca1d1b53c232d53f258b3564edcaefd138d77	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F0D8_3A9DA5F1 *32			4	0	1	0	32-bit pointer to AnonShape_0074F0D8_3A9DA5F1	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F612_D7AF983D			60	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=edf80baedae47c708e1dc62e6ab08abd81576be17d89dfd109337f48af4ba241	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F612_D7AF983D *32			4	0	1	0	32-bit pointer to AnonShape_0074F612_D7AF983D	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F683_B3CE4B6F			60	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=e6385999380d7fdb17a497ac8f304b79731d8198438488cd6f11828110cad7fb	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F683_B3CE4B6F *32			4	0	1	0	32-bit pointer to AnonShape_0074F683_B3CE4B6F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FE47_5517BCCF			40	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=46f3e92ae82709954895806961d47d6208883376fb33b3cb9833cf48841c14fb	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FE47_5517BCCF *32			4	0	1	0	32-bit pointer to AnonShape_0074FE47_5517BCCF	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FEF7_7E5655A4			80	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=4a7a2d632aa3548c2f5e69de435aa44c014681957ed0d94559929661e92bfdcf	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FEF7_7E5655A4 *32			4	0	1	0	32-bit pointer to AnonShape_0074FEF7_7E5655A4	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FF8C_0691EA28			112	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6cd342ec93719330d571b23a9d45f7ac63e2f4db936a6d4f4799366d61fb52f5	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FF8C_0691EA28 *32			4	0	1	0	32-bit pointer to AnonShape_0074FF8C_0691EA28	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FFD2_D127A427			100	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=fb99bfcdc569a848d8d859d17e367d705ee7d70c007d585944e33067e05f273a	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FFD2_D127A427 *32			4	0	1	0	32-bit pointer to AnonShape_0074FFD2_D127A427	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750104_599B328B			52	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=7cfa197450a56d60e12b01f6557166dc2740b04e83e2f216d9119b68be39167f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750104_599B328B *32			4	0	1	0	32-bit pointer to AnonShape_00750104_599B328B	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075019F_4BD22E12			52	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f3a9144daafb8a2644607c2f41d8ea9cbd59d3e497a42e299ef23c2b47ad368a	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075019F_4BD22E12 *32			4	0	1	0	32-bit pointer to AnonShape_0075019F_4BD22E12	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750287_BC8A1854			112	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=d28abde3815c8e8cbd1aefaa0ecd9e20d03582a75f9d8126b5c2fa5d02d46e7b	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750287_BC8A1854 *32			4	0	2	0	32-bit pointer to AnonShape_00750287_BC8A1854	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750F20_F8C16F98			20	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=33639d59af338fad7498777b403d3c03d3bb8c3341eb8297a6a050a62cbb85c2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750F20_F8C16F98 *32			4	0	2	0	32-bit pointer to AnonShape_00750F20_F8C16F98	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750FB0_15A3AC3E			16	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=289878f7a77b3e85d9296754c164e652c2fc96dd288c474466f0405ba81c8643	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750FB0_15A3AC3E *32			4	0	1	0	32-bit pointer to AnonShape_00750FB0_15A3AC3E	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753C80_4C8E695D			20	1	10	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=acd71495a95db65a15e67cd9af79555971b0607c0314d0ef2caa9a94c53ba902	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753C80_4C8E695D *32			4	0	10	0	32-bit pointer to AnonShape_00753C80_4C8E695D	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753CE0_1943F9C2			56	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=33c0c9a7ab0bd1936aef41bbac16f4938cf96e2bb1f498747e02408e50f27d19	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753CE0_1943F9C2 *32			4	0	1	0	32-bit pointer to AnonShape_00753CE0_1943F9C2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753FD0_4E1BB8DD			64	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=3e8acd5c9d8ae7c5b2a70acb7a6953fc1b223a96c48f1a7cccfd78d3abb578ec	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753FD0_4E1BB8DD *32			4	0	1	0	32-bit pointer to AnonShape_00753FD0_4E1BB8DD	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754185_34BF31BE			80	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=72a9398cddb8b6a13c621e76031177d130c92d96b1b429e190889f7d944f8eaf	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754185_34BF31BE *32			4	0	1	0	32-bit pointer to AnonShape_00754185_34BF31BE	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007543F0_E9DD5DAA			16	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=e8f4781c83058e99a993891259558cf3475388e0a6671d6e236b9988e90462a7	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007543F0_E9DD5DAA *32			4	0	1	0	32-bit pointer to AnonShape_007543F0_E9DD5DAA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_86EFDBFA			92	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=33b414136ed508281e68a415dc2dd7ca0da8fba32969bfe9946353cd32e764cf	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_86EFDBFA *32			4	0	1	0	32-bit pointer to AnonShape_00754AF0_86EFDBFA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754B80_75BFDB7A			136	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f3131ec74b4cbbda992d3026549ad4871d972dcf83bad7bc2d7ccd29ea808759	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754B80_75BFDB7A *32			4	0	1	0	32-bit pointer to AnonShape_00754B80_75BFDB7A	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754FD0_6B521B56			16	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=e74d674af7da9ec7e81599ee00495ecf79df74b6198b831863f651b8eb66519c	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754FD0_6B521B56 *32			4	0	1	0	32-bit pointer to AnonShape_00754FD0_6B521B56	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_25940DF4			56	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=16a36de76ab2e7420fdc1ed7bc3649604cd915f8ca504a8dd42ff5d115655fd1	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_25940DF4 *32			4	0	1	0	32-bit pointer to AnonShape_007550C0_25940DF4	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755180_CB9F7747			24	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6963b2b8f128ae4748b26bbf10070437d0e21f84c6b0e1693916959f9a420d98	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755180_CB9F7747 *32			4	0	1	0	32-bit pointer to AnonShape_00755180_CB9F7747	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007553F0_ACB112C2			16	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=1c72680bf1bf35150b02b253ea330f0931b01fb78b3b9d9fb34c61a739fd5369	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007553F0_ACB112C2 *32			4	0	1	0	32-bit pointer to AnonShape_007553F0_ACB112C2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755BC0_D59C64DD			32	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=7765d9c8f4314fa3891fa2655f04c8a54dcade06834be19e5a33fa07d957ab91	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755BC0_D59C64DD *32			4	0	1	0	32-bit pointer to AnonShape_00755BC0_D59C64DD	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755E10_BD685653			32	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=fa823daaa62ade89df0cfe23249edaf3cf0925d7629edbb3d55499f235f96254	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755E10_BD685653 *32			4	0	2	0	32-bit pointer to AnonShape_00755E10_BD685653	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756480_42788A49			288	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=ec98217cf330b0d921a0a68472c3b34ca76492fa291998dc26aea25dea1f5688	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756480_42788A49 *32			4	0	1	0	32-bit pointer to AnonShape_00756480_42788A49	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756800_BE569F2C			412	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=cb443d15b2ff5f2862184a08a86e1d64b23c1643f2aa43d19833805840233eed	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756800_BE569F2C *32			4	0	1	0	32-bit pointer to AnonShape_00756800_BE569F2C	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756D40_7190B7CA			304	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6b8b2b74cc8e6f22d0286d9d941c98982bb1fd95ea37f7dc1d5f52f8a0911cd4	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756D40_7190B7CA *32			4	0	1	0	32-bit pointer to AnonShape_00756D40_7190B7CA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757250_D85D8BF6			448	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=2d0c115a9f5bac8bdf401c5832b11a450e8a9ac9d3874087aa375414c5d20f4e	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757250_D85D8BF6 *32			4	0	1	0	32-bit pointer to AnonShape_00757250_D85D8BF6	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757360_9B4621C9			56	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=5f4d89e2f0ec4cdc80a606df18cc6076b5c7c3164eb2092eb4bd6f30a04c4bea	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757360_9B4621C9 *32			4	0	1	0	32-bit pointer to AnonShape_00757360_9B4621C9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757360_9C23D284			12	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=35ae8d03d92f60027209d14713c47c323291d5dda18301840c864e378cf85933	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757360_9C23D284 *32			4	0	1	0	32-bit pointer to AnonShape_00757360_9C23D284	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69			16	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f8eed12975847e4d35a1ac831aecc9d075a081dcb12cfd896565faa37616d126	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69 *32			4	0	1	0	32-bit pointer to AnonShape_00757530_EEED7D69	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007575B0_A94973CA			16	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=e07e8c0a456de17329614f12a89a948479f84f7aedff93f4c5106accdfc71c88	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007575B0_A94973CA *32			4	0	1	0	32-bit pointer to AnonShape_007575B0_A94973CA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7			12	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=2fee5e02323f474e2fab562103fcb1f7678fac08722b43f3423fdae0c7a61dba	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7 *32			4	0	1	0	32-bit pointer to AnonShape_00757670_86D3B9A7	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757710_B64D966B			432	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6582cd176b11dab49f1b93cc0bc0509c01d8ce90548142027ee7e42e2881671c	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757710_B64D966B *32			4	0	1	0	32-bit pointer to AnonShape_00757710_B64D966B	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757C90_A505B8DD			428	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=da821dcb5c8aa323fe3b4fe73fce271ebb9a41876a17fa9f6588a1627edc32c2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757C90_A505B8DD *32			4	0	1	0	32-bit pointer to AnonShape_00757C90_A505B8DD	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757D90_5427B306			428	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=59091339b593809eef0dbb1c8b547ec6d4354a66248240a988c98672532f2685	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757D90_5427B306 *32			4	0	2	0	32-bit pointer to AnonShape_00757D90_5427B306	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757EF0_9651DBEA			284	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=47f6432637641f8c23492ad612b1c9b96cea2fb1e5dac318ba904bb0bb9bd0bc	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757EF0_9651DBEA *32			4	0	1	0	32-bit pointer to AnonShape_00757EF0_9651DBEA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00758010_64471088			288	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=1504a020fae651fe27db02b0f7936fd1534169346b7a319d30d24a1cb8d8c26f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00758010_64471088 *32			4	0	1	0	32-bit pointer to AnonShape_00758010_64471088	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00758100_FF0E5C9C			20	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=b8ba027e89247d5b940910a7c72518795d54e78e44f1aafd08dd352aa7b05d48	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00758100_FF0E5C9C *32			4	0	1	0	32-bit pointer to AnonShape_00758100_FF0E5C9C	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00759120_E4E2134C			428	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=885d340718a6544bcb9e59803ff0a1b188f7d0b5a47276407a10f78bdabd4f3f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00759120_E4E2134C *32			4	0	1	0	32-bit pointer to AnonShape_00759120_E4E2134C	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00759190_45B6ED67			428	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=960717982728485f250f72f5c1a462016c6e44690958fa7d0be99712798f4fbb	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00759190_45B6ED67 *32			4	0	2	0	32-bit pointer to AnonShape_00759190_45B6ED67	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A040_811C231E			412	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=714533555b183755a00603d52bccdda22213f7fa595a14112e43bf11eaa49aee	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A040_811C231E *32			4	0	1	0	32-bit pointer to AnonShape_0075A040_811C231E	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A180_7E367FD8			412	1	3	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=892660b1fa22c3d38e4447bdf4ae647d242d968f9ce2cfda4efec8507547d48d	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A180_7E367FD8 *32			4	0	3	0	32-bit pointer to AnonShape_0075A180_7E367FD8	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A2D0_C70BF9F5			420	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=cc957a411dac626d8f989f0aa64f0753d7e2eda44daac61cfb01d11b37fbdc7e	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A2D0_C70BF9F5 *32			4	0	1	0	32-bit pointer to AnonShape_0075A2D0_C70BF9F5	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A350_15A0BA61			420	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=69aa10ed62040038c2a89697f37b78e7532d018b21721a96d330f598f5099b92	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A350_15A0BA61 *32			4	0	1	0	32-bit pointer to AnonShape_0075A350_15A0BA61	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A7A0_BCCC082B			416	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=29aae84ecd4849a70ebf4442b2b4a7e323907a4439df2b2f372dd54fce68cfac	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A7A0_BCCC082B *32			4	0	2	0	32-bit pointer to AnonShape_0075A7A0_BCCC082B	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A800_65F17FFC			416	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=fbe3295b3fd537df5c448c1b36cc7b18849ac98151dcb1f68e86a7208d32d9e4	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A800_65F17FFC *32			4	0	1	0	32-bit pointer to AnonShape_0075A800_65F17FFC	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A860_7232E9BC			436	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=75e45a42d4c9446d8d5f7fe3ff5817be9a69b15432a74163ac1c766405646c21	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A860_7232E9BC *32			4	0	1	0	32-bit pointer to AnonShape_0075A860_7232E9BC	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AAB0_12234AD6			432	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=758e60935fa7848ae118d3229c664412968727cf305c34c9bbb494317b5badd7	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AAB0_12234AD6 *32			4	0	1	0	32-bit pointer to AnonShape_0075AAB0_12234AD6	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075ACB0_25ECA7C9			424	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=857c0b12dc0a7b2992a9557aca6de92cf713b2d31287c7e2af7a53be28f5d265	still referenced
