type_path	type_name	owner	provenance	length	defined_components	usage_functions	merge_apply	rejection_reason
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0053DAF0_0018_BAFC63C8	AnonNested_0053DAF0_0018_BAFC63C8	0053DAF0	function_local_or_parameter_shape	16	4	0053DAF0	0	the unique named geometry is not a semantic anchor; layout equality alone cannot identify a type
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0053DCC0_0018_16DF3813	AnonNested_0053DCC0_0018_16DF3813	0053DCC0	function_local_or_parameter_shape	8	2	0053DCC0	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0053FCD0_0014_03E531EF	AnonNested_0053FCD0_0014_03E531EF	0053FCD0	function_local_or_parameter_shape	20	3	0053FCD0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0053FEE0_0014_154E5252	AnonNested_0053FEE0_0014_154E5252	0053FEE0	function_local_or_parameter_shape	20	3	0053FEE0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00575CB0_0004_76DA00C1	AnonNested_00575CB0_0004_76DA00C1	00575CB0	function_local_or_parameter_shape	4	2	00575CB0	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_005C1610_0014_572A8044	AnonNested_005C1610_0014_572A8044	005C1610	function_local_or_parameter_shape	28	6	005C1610	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_005D1400_0050_DA378AC5	AnonNested_005D1400_0050_DA378AC5	005D1400	function_local_or_parameter_shape	748	5	005D1400	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_005D5560_0050_EBFA0A51	AnonNested_005D5560_0050_EBFA0A51	005D5560	function_local_or_parameter_shape	748	4	005D5560	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_005DDB40_0686_936021D6	AnonNested_005DDB40_0686_936021D6	005DDB40	function_local_or_parameter_shape	24	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_005F1700_003C_057131A3	AnonNested_005F1700_003C_057131A3	005F1700	function_local_or_parameter_shape	32	5	005F1700	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_005FAEE0_02E6_E37EB1FC	AnonNested_005FAEE0_02E6_E37EB1FC	005FAEE0	function_local_or_parameter_shape	108	9	005FAEE0	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0060A4B0_0234_BD227FFA	AnonNested_0060A4B0_0234_BD227FFA	0060A4B0	function_local_or_parameter_shape	64	9	0060A4B0	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0060A940_0234_EAD23A7B	AnonNested_0060A940_0234_EAD23A7B	0060A940	function_local_or_parameter_shape	64	4	0060A940	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00637180_002C_C78B37DA	AnonNested_00637180_002C_C78B37DA	00637180	function_local_or_parameter_shape	32	7	00637180	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0063D410_0336_B4CDA572	AnonNested_0063D410_0336_B4CDA572	0063D410	function_local_or_parameter_shape	60	4	0063D410	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0063E660_0336_9C5AD80D	AnonNested_0063E660_0336_9C5AD80D	0063E660	function_local_or_parameter_shape	60	4	0063E660	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00652810_000F_9CE8027E	AnonNested_00652810_000F_9CE8027E	00652810	function_local_or_parameter_shape	32	3	00652810	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0065D590_020B_7D3FD1B5	AnonNested_0065D590_020B_7D3FD1B5	0065D590	function_local_or_parameter_shape	40	4	0065D590	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_006B2020_01A0_B4F1EFF3	AnonNested_006B2020_01A0_B4F1EFF3	006B2020	function_local_or_parameter_shape	76	2	006B2020	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_006D6290_0018_C51D55FE	AnonNested_006D6290_0018_C51D55FE	006D6290	function_local_or_parameter_shape	112	4	006D6290	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_006E6FB0_0008_71212DD0	AnonNested_006E6FB0_0008_71212DD0	006E6FB0	function_local_or_parameter_shape	24	4	006B5B10	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_006ECFC0_0064_4836A151	AnonNested_006ECFC0_0064_4836A151	006ECFC0	function_local_or_parameter_shape	140	8		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_006ECFC0_0064_60428B19	AnonNested_006ECFC0_0064_60428B19	006ECFC0	function_local_or_parameter_shape	140	8		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00721790_0138_C6072F4E	AnonNested_00721790_0138_C6072F4E	00721790	function_local_or_parameter_shape	24	3		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007217E0_0138_CBD04E88	AnonNested_007217E0_0138_CBD04E88	007217E0	function_local_or_parameter_shape	24	3		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007219A0_0138_7CAF6BF8	AnonNested_007219A0_0138_7CAF6BF8	007219A0	function_local_or_parameter_shape	24	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007233F0_0064_6FCF4A7B	AnonNested_007233F0_0064_6FCF4A7B	007233F0	function_local_or_parameter_shape	116	2	007233F0	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0074C571_00CC_C64502DE	AnonNested_0074C571_00CC_C64502DE	0074C571	function_local_or_parameter_shape	148	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0074C8A9_0090_6FCAB5DF	AnonNested_0074C8A9_0090_6FCAB5DF	0074C8A9	function_local_or_parameter_shape	144	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00757360_0008_E15F2681	AnonNested_00757360_0008_E15F2681	00757360	function_local_or_parameter_shape	24	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00757530_000C_743CE253	AnonNested_00757530_000C_743CE253	00757530	function_local_or_parameter_shape	56	2	00757530	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007575B0_000C_8FAD8207	AnonNested_007575B0_000C_8FAD8207	007575B0	function_local_or_parameter_shape	52	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00757670_0008_104EC36D	AnonNested_00757670_0008_104EC36D	00757670	function_local_or_parameter_shape	56	3	00754FD0,00755560,00755830,00757360	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00758100_0010_55B841DF	AnonNested_00758100_0010_55B841DF	00758100	function_local_or_parameter_shape	20	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075A800_019A_8DF3E337	AnonNested_0075A800_019A_8DF3E337	0075A800	function_local_or_parameter_shape	20	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075CF90_019E_7AA50958	AnonNested_0075CF90_019E_7AA50958	0075CF90	function_local_or_parameter_shape	20	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075D0B0_019E_9C9AA260	AnonNested_0075D0B0_019E_9C9AA260	0075D0B0	function_local_or_parameter_shape	28	5		0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075D370_01B2_35AE3A6A	AnonNested_0075D370_01B2_35AE3A6A	0075D370	function_local_or_parameter_shape	100	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075DA80_01B6_323D7698	AnonNested_0075DA80_01B6_323D7698	0075DA80	function_local_or_parameter_shape	24	4	0075DA80	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075DF10_01B2_1F0F9C79	AnonNested_0075DF10_01B2_1F0F9C79	0075DF10	function_local_or_parameter_shape	32	4	0075DE90,0075DF10	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075DFE0_01B2_B9C955BF	AnonNested_0075DFE0_01B2_B9C955BF	0075DFE0	function_local_or_parameter_shape	48	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075E000_01B2_B6D867E9	AnonNested_0075E000_01B2_B6D867E9	0075E000	function_local_or_parameter_shape	48	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075EB40_0080_454B432A	AnonNested_0075EB40_0080_454B432A	0075EB40	function_local_or_parameter_shape	12	3	0075E980,0075EB40	0	exact layout has semantic_anchor_count=0 among named structures=[/SoundPosition, /SubmarineTitans/Recovered/STPosition32]
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075EF30_01BA_0FEC5BB1	AnonNested_0075EF30_01BA_0FEC5BB1	0075EF30	function_local_or_parameter_shape	32	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075F7D0_01BA_88B72737	AnonNested_0075F7D0_01BA_88B72737	0075F7D0	function_local_or_parameter_shape	24	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075FA00_01BA_0DE014D6	AnonNested_0075FA00_01BA_0DE014D6	0075FA00	function_local_or_parameter_shape	32	3		0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true
/SubmarineTitans/Recovered/PointerShapes/AnonNested_0075FFF0_01BA_DF5323FE	AnonNested_0075FFF0_01BA_DF5323FE	0075FFF0	function_local_or_parameter_shape	64	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007603B0_0050_0992C9A2	AnonNested_007603B0_0050_0992C9A2	007603B0	function_local_or_parameter_shape	228	8	007603B0	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00760970_0050_3C80E9C1	AnonNested_00760970_0050_3C80E9C1	00760970	function_local_or_parameter_shape	228	8	00760970	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_00760DF0_0050_4F781EBD	AnonNested_00760DF0_0050_4F781EBD	00760DF0	function_local_or_parameter_shape	228	8	00760DF0	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_007611C0_0050_9F22CF38	AnonNested_007611C0_0050_9F22CF38	007611C0	function_local_or_parameter_shape	228	7	007611C0	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004137F0_350C8AE0_0029_743E91AB	AnonNested_AnonShape_004137F0_350C8AE0_0029_743E91AB	004137F0	function_local_or_parameter_shape	32	3	004137F0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true; anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004137F0_350C8AE0_0059_F07A8D99	AnonNested_AnonShape_004137F0_350C8AE0_0059_F07A8D99	004137F0	function_local_or_parameter_shape	16	4	004137F0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00497920_894F87D6_009F_65AF98AA	AnonNested_AnonShape_00497920_894F87D6_009F_65AF98AA	00497920	function_local_or_parameter_shape	80	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004CC370_02CE3D17_0000_762E0E2D	AnonNested_AnonShape_004CC370_02CE3D17_0000_762E0E2D	004CC370	function_local_or_parameter_shape	148	2	004CC370	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004D7270_8F0A3C37_0000_431532FF	AnonNested_AnonShape_004D7270_8F0A3C37_0000_431532FF	004D7270	function_local_or_parameter_shape	200	2	004D7270	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_004F3FE0_1578D6B9_0018_7B0E2AAD	AnonNested_AnonShape_004F3FE0_1578D6B9_0018_7B0E2AAD	004F3FE0	function_local_or_parameter_shape	8	2		0	the unique named geometry is not a semantic anchor; layout equality alone cannot identify a type
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_005745E0_AF52CC75_044D_E2486BFB	AnonNested_AnonShape_005745E0_AF52CC75_044D_E2486BFB	005745E0	function_local_or_parameter_shape	16	2	005745E0	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00575460_06C413C6_044D_A1003587	AnonNested_AnonShape_00575460_06C413C6_044D_A1003587	00575460	function_local_or_parameter_shape	16	2	00575460	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00575460_06C413C6_0451_3D38181E	AnonNested_AnonShape_00575460_06C413C6_0451_3D38181E	00575460	function_local_or_parameter_shape	16	2	00575460	0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_005F9E40_7E333F34_02E6_E59503F8	AnonNested_AnonShape_005F9E40_7E333F34_02E6_E59503F8	005F9E40	function_local_or_parameter_shape	32	3	005F9E40	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0060D940_4FDF4902_0244_00248A15	AnonNested_AnonShape_0060D940_4FDF4902_0244_00248A15	0060D940	function_local_or_parameter_shape	20	2	0060D940	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0060DAB0_7A3B9916_0244_2655E818	AnonNested_AnonShape_0060DAB0_7A3B9916_0244_2655E818	0060DAB0	function_local_or_parameter_shape	40	8	0060DAB0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00640240_D1DBDD81_037F_89D39015	AnonNested_AnonShape_00640240_D1DBDD81_037F_89D39015	00640240	function_local_or_parameter_shape	22	4	00640240	0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	00661CA0	function_local_or_parameter_shape	32	3	00661CA0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false; all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true; anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B1B10_121F236C_01B0_7CFC8645	AnonNested_AnonShape_006B1B10_121F236C_01B0_7CFC8645	006B1B10	function_local_or_parameter_shape	212	14	006B1B10	0	exact full producer snapshot matches the generated semantic view which records this sole anonymous source in its provenance; a stored layout hash is verified when present
/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B1BD0_7C890E99_01B0_6D384113	AnonNested_AnonShape_006B1BD0_7C890E99_01B0_6D384113	006B1BD0	function_local_or_parameter_shape	212	5	006B1BD0	0	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
