address	name	current_type	raw_target	classification	target_name	target_data_type	pointee	anonymous_pointee	script_owned	evidence_sites	proposed_type	type_apply
0085BEEC	PTR_timeEndPeriod_0085beec	/pointer	0045D886	initialized_data_pointer				0	0	0		0
0085BEF0	PTR_timeSetEvent_0085bef0	/pointer	0045D854	initialized_data_pointer				0	0	0		0
0085BF2C	PTR_gethostbyname_0085bf2c	/pointer	80000034	initialized_data_pointer				0	0	0		0
0085BF30	PTR_inet_ntoa_0085bf30	/pointer	8000000B	initialized_data_pointer				0	0	0		0
0085BF34	PTR_gethostname_0085bf34	/pointer	80000039	initialized_data_pointer				0	0	0		0
0085BF38	PTR_WSAStartup_0085bf38	/pointer	80000073	initialized_data_pointer				0	0	0		0
0085BF3C	PTR_WSACleanup_0085bf3c	/pointer	80000074	initialized_data_pointer				0	0	0		0
0085BF70	PTR__BinkOpenDirectSound@4_0085bf70	/pointer	0045D2F6	initialized_data_pointer				0	0	0		0
0085BF74	PTR__BinkDoFrame@4_0085bf74	/pointer	0045D354	initialized_data_pointer				0	0	0		0
0085BF78	PTR__BinkWait@4_0085bf78	/pointer	0045D366	initialized_data_pointer				0	0	0		0
0085BF7C	PTR__BinkOpen@8_0085bf7c	/pointer	0045D2D0	initialized_data_pointer				0	0	0		0
0085BF80	PTR__BinkSetSoundSystem@8_0085bf80	/pointer	0045D2DE	initialized_data_pointer				0	0	0		0
0085BF84	PTR__BinkNextFrame@4_0085bf84	/pointer	0045D328	initialized_data_pointer				0	0	0		0
0085BF88	PTR__BinkDDSurfaceType@4_0085bf88	/pointer	0045D310	initialized_data_pointer				0	0	0		0
0085BF8C	PTR__BinkCopyToBuffer@28_0085bf8c	/pointer	0045D33C	initialized_data_pointer				0	0	0		0
0085BF90	PTR__BinkGetSummary@8_0085bf90	/pointer	0045D2BC	initialized_data_pointer				0	0	0		0
0085BF94	PTR__BinkClose@4_0085bf94	/pointer	0045D2AC	initialized_data_pointer				0	0	0		0
0085BFCC	PTR_D3DRMVectorModulus_0085bfcc	/pointer	0045CBDE	initialized_data_pointer				0	0	0		0
0085BFFC	PTR_CancelConnection_0085bffc	/pointer	0045D0B8	initialized_data_pointer				0	0	0		0
0085C000	PTR_RequestLadderListByName_0085c000	/pointer	0045D07E	initialized_data_pointer				0	0	0		0
0085C004	PTR_CreateNewAccount_0085c004	/pointer	0045D04E	initialized_data_pointer				0	0	0		0
0085C008	PTR_Login_0085c008	/pointer	0045D028	initialized_data_pointer				0	0	0		0
0085C00C	PTR_RequestChannelList_0085c00c	/pointer	0045D0E4	initialized_data_pointer				0	0	0		0
0085C010	PTR_GetFastestServer_0085c010	/pointer	0045CE06	initialized_data_pointer				0	0	0		0
0085C014	PTR_JoinGame_0085c014	/pointer	0045D140	initialized_data_pointer				0	0	0		0
0085C018	PTR_DownloadFile_0085c018	/pointer	0045CFA4	initialized_data_pointer				0	0	0		0
0085C01C	PTR_RequestGameList_0085c01c	/pointer	0045CF74	initialized_data_pointer				0	0	0		0
0085C020	PTR_RequestInfo_0085c020	/pointer	0045CF44	initialized_data_pointer				0	0	0		0
0085C024	PTR_RequestLadderList_0085c024	/pointer	0045CF12	initialized_data_pointer				0	0	0		0
0085C028	PTR_UpdateInfo_0085c028	/pointer	0045D166	initialized_data_pointer				0	0	0		0
0085C02C	PTR_StopBanners_0085c02c	/pointer	0045CEC2	initialized_data_pointer				0	0	0		0
0085C030	PTR_JoinChannel_0085c030	/pointer	0045CE96	initialized_data_pointer				0	0	0		0
0085C034	PTR_Initialize_0085c034	/pointer	0045CE60	initialized_data_pointer				0	0	0		0
0085C038	PTR_InitConnection_0085c038	/pointer	0045CE32	initialized_data_pointer				0	0	0		0
0085C03C	PTR_CreateGame_0085c03c	/pointer	0045D112	initialized_data_pointer				0	0	0		0
0085C040	PTR_GetUserIconIndex_0085c040	/pointer	0045CDD6	initialized_data_pointer				0	0	0		0
0085C044	PTR_GetIconFilename_0085c044	/pointer	0045CDA8	initialized_data_pointer				0	0	0		0
0085C048	PTR_IsInitialized_0085c048	/pointer	0045CD7E	initialized_data_pointer				0	0	0		0
0085C04C	PTR_~CFsgsConnection_0085c04c	/pointer	0045CD60	initialized_data_pointer				0	0	0		0
0085C050	PTR_CFsgsConnection_0085c050	/pointer	0045CD42	initialized_data_pointer				0	0	0		0
0085C054	PTR_OnStartGameReply_0085c054	/pointer	0045CD14	initialized_data_pointer				0	0	0		0
0085C058	PTR_OnGameUpdateReceived_0085c058	/pointer	0045CCE0	initialized_data_pointer				0	0	0		0
0085C05C	PTR_PumpMessages_0085c05c	/pointer	0045CCB8	initialized_data_pointer				0	0	0		0
0085C060	PTR_GameResult_0085c060	/pointer	0045CC90	initialized_data_pointer				0	0	0		0
0085C064	PTR_SendChatMessage_0085c064	/pointer	0045CC62	initialized_data_pointer				0	0	0		0
0085C068	PTR_RequestDatafile_0085c068	/pointer	0045D194	initialized_data_pointer				0	0	0		0
0085C06C	PTR_StartBanners_0085c06c	/pointer	0045D1C2	initialized_data_pointer				0	0	0		0
0085C070	PTR_UpdateGame_0085c070	/pointer	0045D1EA	initialized_data_pointer				0	0	0		0
0085C074	PTR_CloseGame_0085c074	/pointer	0045D214	initialized_data_pointer				0	0	0		0
0085C078	PTR_StartGame_0085c078	/pointer	0045D23A	initialized_data_pointer				0	0	0		0
0085C07C	PTR_ChangePassword_0085c07c	/pointer	0045CFF8	initialized_data_pointer				0	0	0		0
0085C080	PTR_BannerClick_0085c080	/pointer	0045CFD0	initialized_data_pointer				0	0	0		0
0085C084	PTR_PingPlayer_0085c084	/pointer	0045CEEA	initialized_data_pointer				0	0	0		0
0085C0D0	PTR_CoInitialize_0085c0d0	/pointer	0045CAD2	initialized_data_pointer				0	0	0		0
0085C0D4	PTR_CoFreeUnusedLibraries_0085c0d4	/pointer	0045D81A	initialized_data_pointer				0	0	0		0
0085C0D8	PTR_CoTaskMemAlloc_0085c0d8	/pointer	0045D832	initialized_data_pointer				0	0	0		0
0085C0DC	PTR_CoTaskMemFree_0085c0dc	/pointer	0045D844	initialized_data_pointer				0	0	0		0
0085C0E0	PTR_CoUninitialize_0085c0e0	/pointer	0045CAE2	initialized_data_pointer				0	0	0		0
0085C0E4	PTR_CoCreateInstance_0085c0e4	/pointer	0045CABE	initialized_data_pointer				0	0	0		0
0085C118	PTR_sizeHelp_0085c118	/pointer	0045D28C	initialized_data_pointer				0	0	0		0
0085C11C	PTR_structHelp_0085c11c	/pointer	0045D26A	initialized_data_pointer				0	0	0		0
