apply	owner	offset	offset_hex	size	proposed_name	proposed_type	type_apply	inferred_type	suggested_name	name_apply	type_confidence	name_confidence	type_evidence	name_evidence	reads	writes	confidence	reason	evidence_functions
1	PrividerTy	7322	0x1C9A	4	field_1C9A	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005B9B10 [this+0x1C9A] used as receiver of HoloTy::Init; 005BA560 [this+0x1C9A] used as receiver of HoloTy::Done; 005BAE00 [this+0x1C9A] used as receiver of HoloTy::NextFas; 005BC050 [this+0x1C9A] used as receiver of HoloTy::Done; 005BC050 [this+0x1C9A] used as receiver of HoloTy::Init; 005BC050 [this+0x1C9A] used as receiver of HoloTy::NextFas; 005BC5E0 [this+0x1C9A] used as receiver of HoloTy::Init		17	5	high	consistent_this_relative_access; concrete_type_already_present	005B9B10 | 005BA560 | 005BAE00 | 005BC050 | 005BC5E0
1	ProdPanelTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053F650
1	ProdPanelTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0053F940
1	ProdPanelTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy	startSystem	0	existing	medium	pointer:/StartSystemTy <= 0053F220 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		4	0	high	consistent_this_relative_access; concrete_type_already_present	0053F220 | 0053F940
1	ProdPanelTy	40	0x28	4	field_0028	/undefined4	0			0	none	none			0	3	high	consistent_this_relative_access	0053F780 | 0053F940
1	ProdPanelTy	46	0x2E	2	field_002E	/undefined2	0			0	none	none			0	1	high	consistent_this_relative_access	0053F780
1	ProdPanelTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			5	0	high	consistent_this_relative_access	0053F940 | 0053FCD0 | 0053FEE0
1	ProdPanelTy	68	0x44	4	field_0044	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	0053EE30 | 0053F940 | 0053FCD0 | 0053FEE0
1	ProdPanelTy	72	0x48	4	field_0048	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053EE30
1	ProdPanelTy	80	0x50	4	field_0050	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053EE30
1	ProdPanelTy	88	0x58	4	field_0058	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053EE30
1	ProdPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	0053F780 | 0053F940 | 0053FCD0 | 0053FEE0
1	ProdPanelTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0053FCD0 | 0053FEE0
1	ProdPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			7	0	high	consistent_this_relative_access	0053EF20 | 0053FCD0 | 0053FEE0
1	ProdPanelTy	370	0x172	2	field_0172	/undefined2	0			0	none	none			1	0	high	consistent_this_relative_access	0053F3A0
1	ProdPanelTy	372	0x174	4	field_0174	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0053EE30 | 0053F780
1	ProdPanelTy	380	0x17C	4	field_017C	pointer:/ccFntTy	0	pointer:/ccFntTy	ccFnt	0	existing	medium	pointer:/ccFntTy <= 0053EF20 [this+0x17C] used as receiver of ccFntTy::SetSurf; 0053EF20 [this+0x17C] used as receiver of ccFntTy::WrStr		3	2	high	consistent_this_relative_access; concrete_type_already_present	0053EF20 | 0053F220
1	ProdPanelTy	384	0x180	4	field_0180	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	0053EF20 | 0053F220 | 0053F780
1	ProdPanelTy	388	0x184	4	field_0184	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0053EF20 | 0053F220
1	ProdPanelTy	392	0x188	4	field_0188	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0053F220
1	ProdPanelTy	400	0x190	4	field_0190	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	0053EF20 | 0053F220
1	ProdPanelTy	404	0x194	1	field_0194	/undefined1	0		panel	0	none	medium		panel <= 0053F650 unique set field in ProdPanelTy::SetPanel	1	1	high	consistent_this_relative_access	0053F650
1	ProdPanelTy	405	0x195	4	field_0195	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053F650
1	ProdPanelTy	413	0x19D	4	field_019D	/int	0	/int	slider	0	existing	medium	/int <= 0053EF20 [this+0x19D] assigned 0053EF20 return from ProdPanelTy::CreateSlider	slider <= 0053EF20 [this+0x19D] assigned 0053EF20 return from ProdPanelTy::CreateSlider	3	2	high	consistent_this_relative_access; concrete_type_already_present	0053EF20 | 0053F220 | 0053F780
1	ProdPanelTy	417	0x1A1	4	field_01A1	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	0053EF20 | 0053F220 | 0053F780
1	ResearchPanelTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053CA80
1	ResearchPanelTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053C120
1	ResearchPanelTy	12	0xC	4	field_000C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053C120
1	ResearchPanelTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	0053C120 | 0053C820
1	ResearchPanelTy	68	0x44	4	field_0044	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	0053C120 | 0053C820
1	ResearchPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0053C120 | 0053C820
1	ResearchPanelTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053C820
1	ResearchPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0053C820
1	ResearchPanelTy	388	0x184	4	field_0184	pointer:/ushort	0	pointer:/ushort		0	existing	none	pointer:/ushort <= 0053C120 [this+0x184] assigned 0053C120 return from cMf32::RecGet		0	1	high	consistent_this_relative_access; concrete_type_already_present	0053C120
1	ResearchPanelTy	392	0x188	4	field_0188	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0053C120 | 0053C820
1	ResearchPanelTy	396	0x18C	4	field_018C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0053C120 | 0053C820
1	ResearchPanelTy	400	0x190	4	field_0190	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053C820
1	ResearchPanelTy	409	0x199	4	field_0199	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053C820
1	ResearchPanelTy	632	0x278	1	field_0278	/undefined1	0		message	0	none	medium		message <= 0053CA80 unique get field in ResearchPanelTy::GetMessage	4	1	high	consistent_this_relative_access	0053C120 | 0053C500 | 0053C820 | 0053CA80
1	ResearchPanelTy	633	0x279	1	field_0279	/undefined1	0			0	none	none			1	1	high	consistent_this_relative_access	0053C500 | 0053CA80
1	ResearchPanelTy	634	0x27A	4	field_027A	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0053C120
1	SAMPanelTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0053CEF0
1	SAMPanelTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy	startSystem	0	existing	medium	pointer:/StartSystemTy <= 0053D1A0 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		1	0	high	consistent_this_relative_access; concrete_type_already_present	0053D1A0
1	SAMPanelTy	40	0x28	4	field_0028	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	0053D290 | 0053D3B0
1	SAMPanelTy	46	0x2E	2	field_002E	/undefined2	0			0	none	none			0	1	high	consistent_this_relative_access	0053D290
1	SAMPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053D290
1	SAMPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053CEF0
1	SAMPanelTy	372	0x174	4	field_0174	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053D290
1	SAMPanelTy	389	0x185	4	field_0185	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053CEF0
1	SAMPanelTy	393	0x189	4	field_0189	pointer:/ccFntTy	0	pointer:/ccFntTy	ccFnt	0	existing	medium	pointer:/ccFntTy <= 0053CEF0 [this+0x189] used as receiver of ccFntTy::CreateSurf; 0053CEF0 [this+0x189] used as receiver of ccFntTy::EraseSufr; 0053CEF0 [this+0x189] used as receiver of ccFntTy::WrStr		3	0	high	consistent_this_relative_access; concrete_type_already_present	0053CEF0
1	SAMPanelTy	427	0x1AB	4	field_01AB	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0053D3B0
1	SAMPanelTy	431	0x1AF	2	field_01AF	/undefined2	0			0	none	none			1	0	high	consistent_this_relative_access	0053D3B0
1	SAMPanelTy	433	0x1B1	4	field_01B1	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	0053CEF0 | 0053D1A0
1	SAMPanelTy	437	0x1B5	4	field_01B5	/undefined4	0			0	none	none			3	2	high	consistent_this_relative_access	0053CEF0 | 0053D1A0 | 0053D290 | 0053D3B0
1	SAMPanelTy	461	0x1CD	4	field_01CD	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0053CEF0
1	SIDTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D9470
1	SIDTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	005D8450
1	SIDTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy	startSystem	0	existing	medium	pointer:/StartSystemTy <= 005D8A90 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		3	0	high	consistent_this_relative_access; concrete_type_already_present	005D8450 | 005D8A90
1	SIDTy	16	0x10	4	field_0010	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D9470
1	SIDTy	45	0x2D	4	field_002D	/undefined4	0			0	none	none			0	17	high	consistent_this_relative_access	005D81F0 | 005D8BF0 | 005D9470
1	SIDTy	49	0x31	4	field_0031	/undefined4	0			0	none	none			0	10	high	consistent_this_relative_access	005D8BF0 | 005D9470
1	SIDTy	69	0x45	4	field_0045	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	005D81F0
1	SIDTy	73	0x49	4	field_0049	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	005D81F0
1	SIDTy	77	0x4D	4	field_004D	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	005D7F80 | 005D81F0
1	SIDTy	97	0x61	4	field_0061	/WinDef.h/DWORD	0	/WinDef.h/DWORD		0	existing	none	/WinDef.h/DWORD <= 005D81F0 [this+0x61] assigned 005D81F0 return from WINMM.DLL::timeGetTime		0	2	high	consistent_this_relative_access; concrete_type_already_present	005D81F0 | 005D9470
1	SIDTy	101	0x65	1	field_0065	/undefined1	0			0	none	none			2	3	high	consistent_this_relative_access	005D7A50 | 005D81F0 | 005D9470
1	SIDTy	6751	0x1A5F	1	field_1A5F	/undefined1	0			0	none	none			5	4	high	consistent_this_relative_access	005D9250 | 005D9470
1	SIDTy	6752	0x1A60	4	field_1A60	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D7A50
1	SIDTy	6756	0x1A64	4	field_1A64	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	005D7A50 | 005D81F0
1	SIDTy	6760	0x1A68	4	field_1A68	/undefined4	0			0	none	none			3	2	high	consistent_this_relative_access	005D7A50 | 005D81F0
1	SIDTy	6780	0x1A7C	4	field_1A7C	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	005D7A50 | 005D81F0
1	SIDTy	6784	0x1A80	4	field_1A80	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	005D7A50 | 005D81F0
1	SIDTy	6824	0x1AA8	4	field_1AA8	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	005D7A50 | 005D81F0
1	SIDTy	6897	0x1AF1	4	field_1AF1	/undefined4	0			0	none	none			9	1	high	consistent_this_relative_access	005D81F0 | 005D8A90 | 005D8BF0 | 005D9470
1	SIDTy	6901	0x1AF5	4	field_1AF5	/undefined4	0			0	none	none			5	0	high	consistent_this_relative_access	005D8BF0 | 005D9470
1	SIDTy	6905	0x1AF9	4	field_1AF9	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	005D8450 | 005D9470
1	SIDTy	6909	0x1AFD	4	field_1AFD	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	005D8450
1	SIDTy	6913	0x1B01	4	field_1B01	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D7A50
1	SIDTy	6917	0x1B05	4	field_1B05	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D8A90
1	SIDTy	6921	0x1B09	4	field_1B09	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	005D7A50
1	SIDTy	6941	0x1B1D	4	field_1B1D	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	005D7A50 | 005D8450
1	SIDTy	6945	0x1B21	4	field_1B21	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	005D7A50 | 005D8450
1	SIDTy	6949	0x1B25	4	field_1B25	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D8450
1	SIDTy	6953	0x1B29	4	field_1B29	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D8450
1	SIDTy	6985	0x1B49	4	field_1B49	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D8A90
1	SIDTy	7058	0x1B92	4	field_1B92	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D7A50
1	SIDTy	7062	0x1B96	4	field_1B96	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D8A90
1	SIDTy	7066	0x1B9A	4	field_1B9A	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	005D7A50
1	SIDTy	7086	0x1BAE	4	field_1BAE	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	005D7A50 | 005D8450
1	SIDTy	7090	0x1BB2	4	field_1BB2	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	005D7A50 | 005D8450
1	SIDTy	7094	0x1BB6	4	field_1BB6	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D8450
1	SIDTy	7098	0x1BBA	4	field_1BBA	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D8450
1	SIDTy	7130	0x1BDA	4	field_1BDA	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D8A90
1	SIDTy	7203	0x1C23	4	field_1C23	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D7A50
1	SIDTy	7207	0x1C27	4	field_1C27	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D8A90 | 005D9470
1	SIDTy	7211	0x1C2B	4	field_1C2B	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	005D7A50 | 005D9470
1	SIDTy	7231	0x1C3F	4	field_1C3F	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D9470
1	SIDTy	7235	0x1C43	4	field_1C43	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D9470
1	SIDTy	7239	0x1C47	4	field_1C47	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005D8450
1	SIDTy	7275	0x1C6B	4	field_1C6B	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	005D7A50 | 005D8450 | 005D8A90 | 005D9470
1	SIDTy	7348	0x1CB4	4	field_1CB4	/undefined4	0			0	none	none			9	1	high	consistent_this_relative_access	005D7A50 | 005D7F80 | 005D8450 | 005D8A90 | 005D8BF0 | 005D9470
1	SIDTy	7352	0x1CB8	4	field_1CB8	/undefined4	0			0	none	none			14	1	high	consistent_this_relative_access	005D7A50 | 005D7F80 | 005D8BF0 | 005D9250 | 005D9470
1	SIDTy	7356	0x1CBC	4	field_1CBC	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	005D7A50 | 005D7F80 | 005D9470
1	SIDTy	7360	0x1CC0	4	field_1CC0	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	005D7A50 | 005D7F80 | 005D9250
1	SIDTy	7364	0x1CC4	4	field_1CC4	/winnt.h/HANDLE	0	/winnt.h/HANDLE		0	existing	none	/winnt.h/HANDLE <= 005D81F0 [this+0x1CC4] passed to KERNEL32.DLL::FindNextChangeNotification parameter hChangeHandle; 005D81F0 [this+0x1CC4] passed to KERNEL32.DLL::WaitForSingleObject parameter hHandle; 005D8450 [this+0x1CC4] assigned 005D8450 return from KERNEL32.DLL::FindFirstChangeNotificationA; 005D8450 [this+0x1CC4] passed to KERNEL32.DLL::FindCloseChangeNotification parameter hChangeHandle	firstChangeNotificationA <= 005D8450 [this+0x1CC4] assigned 005D8450 return from KERNEL32.DLL::FindFirstChangeNotificationA | hChangeHandle <= 005D81F0 [this+0x1CC4] passed to KERNEL32.DLL::FindNextChangeNotification parameter hChangeHandle; 005D8450 [this+0x1CC4] passed to KERNEL32.DLL::FindCloseChangeNotification parameter hChangeHandle | hHandle <= 005D81F0 [this+0x1CC4] passed to KERNEL32.DLL::WaitForSingleObject parameter hHandle	3	3	high	consistent_this_relative_access; concrete_type_already_present	005D81F0 | 005D8450
1	SIDTy	7368	0x1CC8	4	field_1CC8	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	005D7A50 | 005D7F80 | 005D9470
1	SIDTy	7372	0x1CCC	4	field_1CCC	/undefined4	0			0	none	none			15	3	high	consistent_this_relative_access	005D7F80 | 005D8BF0 | 005D9470
1	SIDTy	7376	0x1CD0	4	field_1CD0	/undefined4	0			0	none	none			9	2	high	consistent_this_relative_access	005D7A50 | 005D7F80 | 005D8450 | 005D9470
1	SIDTy	7380	0x1CD4	1	field_1CD4	/undefined1	0			0	none	none			1	0	high	consistent_this_relative_access	005D9470
1	STAlgaC	24	0x18	4	field_0018	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00575CB0
1	STAlgaC	48	0x30	4	field_0030	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	00575CB0
1	STAlgaC	52	0x34	4	field_0034	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	00575CB0
1	STAlgaC	56	0x38	4	field_0038	/undefined4	0			0	none	none			7	1	high	consistent_this_relative_access	00575CB0
1	STAlgaC	60	0x3C	4	field_003C	/undefined4	0			0	none	none			8	1	high	consistent_this_relative_access	00575CB0
1	STAlgaC	64	0x40	4	field_0040	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00575CB0
1	STAlgaC	68	0x44	4	field_0044	/undefined4	0			0	none	none			6	1	high	consistent_this_relative_access	00575CB0
1	STAlgaC	72	0x48	4	field_0048	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	00575CB0
1	STAllPlayersC	28	0x1C	4	field_001C	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	004210E0 | 00422210 | 00443F30
1	STAllPlayersC	32	0x20	4	field_0020	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004210E0
1	STAllPlayersC	48	0x30	2	field_0030	/undefined2	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	50	0x32	2	field_0032	/undefined2	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	151	0x97	4	field_0097	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	155	0x9B	4	field_009B	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004210E0
1	STAllPlayersC	159	0x9F	4	field_009F	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	163	0xA3	4	field_00A3	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004210E0
1	STAllPlayersC	257	0x101	4	field_0101	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	261	0x105	4	field_0105	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	265	0x109	4	field_0109	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	269	0x10D	4	field_010D	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	273	0x111	4	field_0111	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	277	0x115	4	field_0115	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	281	0x119	4	field_0119	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	285	0x11D	4	field_011D	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	289	0x121	4	field_0121	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	293	0x125	4	field_0125	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	297	0x129	4	field_0129	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	301	0x12D	4	field_012D	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	309	0x135	4	field_0135	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	317	0x13D	4	field_013D	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	333	0x14D	4	field_014D	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	349	0x15D	4	field_015D	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	369	0x171	4	field_0171	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	389	0x185	4	field_0185	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	393	0x189	4	field_0189	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	397	0x18D	4	field_018D	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	401	0x191	4	field_0191	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	405	0x195	4	field_0195	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	409	0x199	4	field_0199	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	413	0x19D	4	field_019D	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	417	0x1A1	4	field_01A1	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	421	0x1A5	4	field_01A5	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	425	0x1A9	4	field_01A9	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	429	0x1AD	4	field_01AD	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	433	0x1B1	4	field_01B1	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	437	0x1B5	4	field_01B5	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	441	0x1B9	4	field_01B9	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	445	0x1BD	4	field_01BD	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	449	0x1C1	4	field_01C1	/undefined4	0			0	none	none			1	2	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	453	0x1C5	4	field_01C5	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	00422210
1	STAllPlayersC	457	0x1C9	4	field_01C9	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00422210
1	STAllPlayersC	461	0x1CD	4	field_01CD	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	465	0x1D1	4	field_01D1	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	533	0x215	4	field_0215	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	537	0x219	4	field_0219	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	541	0x21D	4	field_021D	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	545	0x221	4	field_0221	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	549	0x225	4	field_0225	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004210E0 | 00422210
1	STAllPlayersC	553	0x229	4	field_0229	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00422210
1	STAppC	0	0x0	4	vtable	pointer:/SubmarineTitans/Recovered/VTables/STAppCVTable	0			0	existing	none			4	1	high	owner_vtable_pointer; concrete_type_already_present	0056A5F0 | 0056ADC0 | 0056DB80
1	STAppC	52	0x34	4	field_0034	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056DB80
1	STAppC	56	0x38	4	field_0038	/undefined4	0			0	none	none			1	3	high	consistent_this_relative_access	0056ADC0 | 0056C750
1	STAppC	60	0x3C	4	field_003C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	0056C750
1	STAppC	3622	0xE26	1	field_0E26	/undefined1	0			0	none	none			2	0	high	consistent_this_relative_access	0056ADC0
1	STAppC	3623	0xE27	4	field_0E27	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	3627	0xE2B	4	field_0E2B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	3631	0xE2F	4	field_0E2F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	3635	0xE33	4	field_0E33	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	3639	0xE37	4	field_0E37	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	3643	0xE3B	4	field_0E3B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	3647	0xE3F	4	field_0E3F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
1	STAppC	4035	0xFC3	4	field_0FC3	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0056FA60
1	STAppC	4039	0xFC7	4	field_0FC7	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0056A5F0
