target_address	target_function	callable_entry	callable_function	via_thunk	call_address	caller_address	caller_function	call_instruction	ecx_mode	ecx_evidence	pushes_in_window	stack_reservation	caller_cleanup_bytes	backward_boundary
00401D16	thunk_FUN_00640390	00401D16	thunk_FUN_00640390	0	0063B1EE	00639C90	FUN_00639c90	CALL 0x00401d16	pointer_setup	0063B1EC: MOV ECX,EBX	1	0	0	previous_call
00401D2F	thunk_FUN_004de4f0	00401D2F	thunk_FUN_004de4f0	0	0067A573	0067A390	FUN_0067a390	CALL 0x00401d2f	pointer_setup	0067A56C: MOV ECX,dword ptr [0x007fa174]	1	0	0	control_flow_boundary
00401D6B	thunk_FUN_0062af90	00401D6B	thunk_FUN_0062af90	0	0062865F	00627EB0	STParticleC::GetMessage	CALL 0x00401d6b	pointer_setup	0062865D: MOV ECX,ESI	3	0	0	control_flow_boundary
00401D98	thunk_FUN_0056aa00	00401D98	thunk_FUN_0056aa00	0	0065476D	00652810	AiEventClassTy::GetMessage	CALL 0x00401d98	scalar_setup	00654768: MOV ECX,0x807620	2	0	0	control_flow_boundary
00401DA2	thunk_FUN_0048d7c0	00401DA2	thunk_FUN_0048d7c0	0	0046D959	0046D450	STBoatC::UnLoadRC	CALL 0x00401da2	pointer_setup	0046D957: MOV ECX,ESI	1	0	0	control_flow_boundary
00401DA2	thunk_FUN_0048d7c0	00401DA2	thunk_FUN_0048d7c0	0	0046DAE6	0046D450	STBoatC::UnLoadRC	CALL 0x00401da2	pointer_setup	0046DAE4: MOV ECX,ESI	1	0	0	control_flow_boundary
00401DA2	thunk_FUN_0048d7c0	00401DA2	thunk_FUN_0048d7c0	0	0046DDC0	0046D450	STBoatC::UnLoadRC	CALL 0x00401da2	pointer_setup	0046DDBE: MOV ECX,ESI	1	0	0	control_flow_boundary
00401DC0	thunk_FUN_00617b10	00401DC0	thunk_FUN_00617b10	0	004C47DD	004C4550	TLOBaseTy::sub_004C4550	CALL 0x00401dc0	pointer_setup	004C47DA: MOV ECX,dword ptr [EBP + 0x8]	6	0	0	control_flow_boundary
00401DD9	thunk_FUN_00495420	00401DD9	thunk_FUN_00495420	0	0047E05A	0047DF00	STBoatC::Dismant	CALL 0x00401dd9	pointer_setup	0047E058: MOV ECX,ESI	3	0	0	control_flow_boundary
00401DD9	thunk_FUN_00495420	00401DD9	thunk_FUN_00495420	0	0047E298	0047DF00	STBoatC::Dismant	CALL 0x00401dd9	pointer_setup	0047E296: MOV ECX,ESI	3	0	0	control_flow_boundary
00401DD9	thunk_FUN_00495420	00401DD9	thunk_FUN_00495420	0	0047E4D5	0047DF00	STBoatC::Dismant	CALL 0x00401dd9	pointer_setup	0047E4D3: MOV ECX,ESI	3	0	0	control_flow_boundary
00401E2E	thunk_FUN_0062e520	00401E2E	thunk_FUN_0062e520	0	004DD6A4	004DD690	FUN_004dd690	CALL 0x00401e2e	no_ecx_evidence		2	0	0	control_flow_boundary
00401E3D	sub_004167A0	00401E3D	sub_004167A0	0	004BA070	004B9FA0	TLOBaseTy::GetMessage	CALL 0x00401e3d	pointer_setup	004BA06E: MOV ECX,EBX	0	0	0	previous_call
00401E47	thunk_FUN_00617a20	00401E47	thunk_FUN_00617a20	0	00618D8D	00618C00	STJumpMineC::GetMessage	CALL 0x00401e47	no_ecx_evidence		3	0	0	control_flow_boundary
00401E47	thunk_FUN_00617a20	00401E47	thunk_FUN_00617a20	0	00618FBC	00618C00	STJumpMineC::GetMessage	CALL 0x00401e47	no_ecx_evidence		3	0	0	control_flow_boundary
00401EA6	thunk_FUN_004df370	00401EA6	thunk_FUN_004df370	0	004DF563	004DF3B0	FUN_004df3b0	CALL 0x00401ea6	pointer_setup	004DF557: MOV ECX,ESI	1	0	0	control_flow_boundary
00401EAB	thunk_FUN_004e8b10	00401EAB	thunk_FUN_004e8b10	0	004851C1	004845E0	STBoatC::vfunc_28	CALL 0x00401eab	pointer_setup	004851BF: MOV ECX,EDI	2	0	0	control_flow_boundary
00401EAB	thunk_FUN_004e8b10	00401EAB	thunk_FUN_004e8b10	0	004856AE	004845E0	STBoatC::vfunc_28	CALL 0x00401eab	pointer_setup	004856AC: MOV ECX,EDI	2	0	0	control_flow_boundary
00401EAB	thunk_FUN_004e8b10	00401EAB	thunk_FUN_004e8b10	0	004C2483	004C21A0	FUN_004c21a0	CALL 0x00401eab	pointer_setup	004C2481: MOV ECX,ESI	2	0	0	control_flow_boundary
00401EAB	thunk_FUN_004e8b10	00401EAB	thunk_FUN_004e8b10	0	004C255E	004C21A0	FUN_004c21a0	CALL 0x00401eab	pointer_setup	004C255C: MOV ECX,EBX	2	0	0	control_flow_boundary
00401EAB	thunk_FUN_004e8b10	00401EAB	thunk_FUN_004e8b10	0	004EA5CA	004EA530	FUN_004ea530	CALL 0x00401eab	pointer_setup	004EA5C8: MOV ECX,ESI	2	0	0	control_flow_boundary
00401EB0	thunk_FUN_00678d90	00401EB0	thunk_FUN_00678d90	0	00679F97	00679F90	FUN_00679f90	CALL 0x00401eb0	no_ecx_evidence		2	0	0	caller_start
00401EB0	thunk_FUN_00678d90	00401EB0	thunk_FUN_00678d90	0	0067A147	0067A140	FUN_0067a140	CALL 0x00401eb0	no_ecx_evidence		2	0	0	caller_start
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0041EED2	0041E530	STSprGameObjC::GetMessage	CALL 0x00401eba	pointer_setup	0041EED0: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0041EEE0	0041E530	STSprGameObjC::GetMessage	CALL 0x00401eba	pointer_setup	0041EEDE: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0041EF4B	0041E530	STSprGameObjC::GetMessage	CALL 0x00401eba	pointer_setup	0041EF49: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0041EF59	0041E530	STSprGameObjC::GetMessage	CALL 0x00401eba	pointer_setup	0041EF57: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00420750	00420340	STSprGameObjC::LoadActFrame	CALL 0x00401eba	pointer_setup	0042074E: MOV ECX,ESI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0042075F	00420340	STSprGameObjC::LoadActFrame	CALL 0x00401eba	pointer_setup	0042075D: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004207E4	00420340	STSprGameObjC::LoadActFrame	CALL 0x00401eba	pointer_setup	004207E2: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004207F3	00420340	STSprGameObjC::LoadActFrame	CALL 0x00401eba	pointer_setup	004207F1: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004C6342	004C6210	TLOBldMark::sub_004C6210	CALL 0x00401eba	pointer_setup	004C6332: MOV ECX,dword ptr [ESI + 0x2c]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004C6664	004C6440	TLOBldMark::sub_004C6440	CALL 0x00401eba	pointer_setup	004C6656: MOV ECX,dword ptr [ESI + 0x2c]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004C6765	004C6440	TLOBldMark::sub_004C6440	CALL 0x00401eba	pointer_setup	004C675E: MOV ECX,dword ptr [ESI + 0x2c]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004C9CB4	004C9770	TLOBaseTy::LoadImages	CALL 0x00401eba	pointer_setup	004C9CA7: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004C9DD3	004C9770	TLOBaseTy::LoadImages	CALL 0x00401eba	pointer_setup	004C9DD1: MOV ECX,ESI	3	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004C9F0A	004C9770	TLOBaseTy::LoadImages	CALL 0x00401eba	pointer_setup	004C9F04: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CA071	004C9770	TLOBaseTy::LoadImages	CALL 0x00401eba	pointer_setup	004CA06F: MOV ECX,ESI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CA4E3	004CA3C0	TLOBaseTy::ReloadLogoPlane	CALL 0x00401eba	pointer_setup	004CA4E1: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CA633	004CA3C0	TLOBaseTy::ReloadLogoPlane	CALL 0x00401eba	pointer_setup	004CA631: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CA860	004CA7B0	TLOBaseTy::sub_004CA7B0	CALL 0x00401eba	pointer_setup	004CA85E: MOV ECX,EBX	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CA8CB	004CA7B0	TLOBaseTy::sub_004CA7B0	CALL 0x00401eba	pointer_setup	004CA8C1: MOV ECX,EBX	4	0	0	window_limit
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CA9C3	004CA7B0	TLOBaseTy::sub_004CA7B0	CALL 0x00401eba	pointer_setup	004CA9BE: MOV ECX,EBX	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004CAA6F	004CA7B0	TLOBaseTy::sub_004CA7B0	CALL 0x00401eba	pointer_setup	004CAA6D: MOV ECX,EBX	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D04DF	004D0310	FUN_004d0310	CALL 0x00401eba	pointer_setup	004D04D3: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D04F0	004D0310	FUN_004d0310	CALL 0x00401eba	pointer_setup	004D04E4: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D056F	004D0310	FUN_004d0310	CALL 0x00401eba	pointer_setup	004D0564: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D0762	004D0670	FUN_004d0670	CALL 0x00401eba	pointer_setup	004D0756: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D0773	004D0670	FUN_004d0670	CALL 0x00401eba	pointer_setup	004D0767: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D07EE	004D0670	FUN_004d0670	CALL 0x00401eba	pointer_setup	004D07E3: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D1136	004D10A0	TLOEmbryoTy::sub_004D10A0	CALL 0x00401eba	pointer_setup	004D112F: LEA ECX,[ESI + 0x1d5]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D1166	004D10A0	TLOEmbryoTy::sub_004D10A0	CALL 0x00401eba	pointer_setup	004D1164: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D1FA8	004D11D0	TLOEmbryoTy::Create	CALL 0x00401eba	live_prior_ecx	004D1F97: MOV EAX,dword ptr [ECX + 0x20]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D20BB	004D11D0	TLOEmbryoTy::Create	CALL 0x00401eba	pointer_setup	004D20B9: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3334	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D332E: MOV ECX,EDI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D33C3	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D33B6: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D35BF	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D35B6: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D35FE	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D35FC: MOV ECX,EDI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D36A6	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D36A0: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3729	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D371C: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3B66	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D3B64: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3BDA	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D3BD8: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3C59	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D3C57: MOV ECX,EDI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3CD7	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D3CD5: MOV ECX,EDI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3D4C	004D32C0	FUN_004d32c0	CALL 0x00401eba	live_prior_ecx	004D3D3B: MOV EAX,dword ptr [ECX + 0x20]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3E5B	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D3E59: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D3EED	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D3EEB: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D406E	004D32C0	FUN_004d32c0	CALL 0x00401eba	live_prior_ecx	004D405D: MOV EDX,dword ptr [ECX + 0x20]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D42D8	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D42D6: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D434D	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D434B: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D4B4F	004D32C0	FUN_004d32c0	CALL 0x00401eba	pointer_setup	004D4B45: MOV ECX,dword ptr [EDI]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D57E2	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D57D5: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D5882	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D5879: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D58C1	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D58BF: MOV ECX,EDI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D5937	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D592E: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D59AC	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D599F: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D5F28	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D5F26: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D5FBA	004D55B0	TLOEmbryoTy::GetMessage	CALL 0x00401eba	pointer_setup	004D5FAC: MOV ECX,EDI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004D9172	004D9000	FUN_004d9000	CALL 0x00401eba	pointer_setup	004D9167: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004E0697	004E04A0	FUN_004e04a0	CALL 0x00401eba	pointer_setup	004E0695: MOV ECX,ESI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004E3E73	004E3910	FUN_004e3910	CALL 0x00401eba	pointer_setup	004E3E71: MOV ECX,ESI	3	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004EABB7	004EAA20	TLOBaseTy::sub_004EAA20	CALL 0x00401eba	pointer_setup	004EAB9E: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004EC1FB	004EC0F0	FUN_004ec0f0	CALL 0x00401eba	pointer_setup	004EC1EF: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004EC363	004EC2A0	FUN_004ec2a0	CALL 0x00401eba	pointer_setup	004EC357: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	004ED024	004ECEA0	FUN_004ecea0	CALL 0x00401eba	pointer_setup	004ED019: MOV ECX,dword ptr [ESI + 0x5ff]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	005785AA	00578560	STCrabC::SetSprRange	CALL 0x00401eba	pointer_setup	005785A4: LEA ECX,[ESI + 0x1d5]	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0057CCCD	0057CC90	FUN_0057cc90	CALL 0x00401eba	scalar_setup	0057CCC7: ADD ECX,0x1d5	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0057CD14	0057CC90	FUN_0057cc90	CALL 0x00401eba	scalar_setup	0057CD0E: ADD ECX,0x1d5	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00589BB0	00589B50	STOctopusC::SetSprRange	CALL 0x00401eba	pointer_setup	00589BAA: LEA ECX,[ESI + 0x1d5]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00589BD0	00589B50	STOctopusC::SetSprRange	CALL 0x00401eba	pointer_setup	00589BBF: LEA ECX,[ESI + 0x1d5]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00639D56	00639C90	FUN_00639c90	CALL 0x00401eba	pointer_setup	00639D54: MOV ECX,ESI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00639D9A	00639C90	FUN_00639c90	CALL 0x00401eba	pointer_setup	00639D98: MOV ECX,ESI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0063A278	00639C90	FUN_00639c90	CALL 0x00401eba	pointer_setup	0063A272: LEA ECX,[EBX + 0x1d5]	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0063B405	00639C90	FUN_00639c90	CALL 0x00401eba	pointer_setup	0063B403: MOV ECX,ESI	4	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	0063C64E	0063C510	FUN_0063c510	CALL 0x00401eba	pointer_setup	0063C64C: MOV ECX,EDI	5	0	0	control_flow_boundary
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00640EF1	006406D0	STTorpC::GetMessage	CALL 0x00401eba	pointer_setup	00640EEF: MOV ECX,ESI	4	0	0	previous_call
00401EBA	thunk_FUN_004abce0	00401EBA	thunk_FUN_004abce0	0	00642F82	006406D0	STTorpC::GetMessage	CALL 0x00401eba	pointer_setup	00642F7C: MOV ECX,EBX	4	0	0	previous_call
00401F05	thunk_FUN_006940b0	00401F05	thunk_FUN_006940b0	0	00693DF2	00693DC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00693B20::FUN_00693dc0	CALL 0x00401f05	pointer_setup	00693DF0: MOV ECX,EBX	1	0	0	previous_call
00401F32	thunk_FUN_005503c0	00401F32	thunk_FUN_005503c0	0	0054DFCB	0054D640	STPlaySystemC::Life	CALL 0x00401f32	pointer_setup	0054DFC9: MOV ECX,EBX	1	0	0	control_flow_boundary
00401F50	thunk_FUN_004e9bb0	00401F50	thunk_FUN_004e9bb0	0	004E8FF9	004E8F90	FUN_004e8f90	CALL 0x00401f50	no_ecx_evidence		1	0	0	control_flow_boundary
00401F55	thunk_FUN_006193a0	00401F55	thunk_FUN_006193a0	0	00618DC3	00618C00	STJumpMineC::GetMessage	CALL 0x00401f55	pointer_setup	00618DC1: MOV ECX,ESI	1	0	0	control_flow_boundary
00401F6E	thunk_FUN_0060c020	00401F6E	thunk_FUN_0060c020	0	00609615	00608E90	FUN_00608e90	CALL 0x00401f6e	pointer_setup	00609612: MOV ECX,EBX	1	0	0	control_flow_boundary
00402009	thunk_FUN_00660a40	00402009	thunk_FUN_00660a40	0	00666CE4	00664960	AiFltClassTy::sub_00664960	CALL 0x00402009	pointer_setup	00666CE2: MOV ECX,EBX	4	0	0	control_flow_boundary
00402086	thunk_FUN_0067a1b0	00402086	thunk_FUN_0067a1b0	0	0067CCAB	0067C7E0	AiPlrClassTy::GetMessage	CALL 0x00402086	pointer_setup	0067CCA9: MOV ECX,EBX	1	0	0	previous_call
004020C7	thunk_FUN_005fa360	004020C7	thunk_FUN_005fa360	0	005F768D	005F6F60	STColl3C::sub_005F6F60	CALL 0x004020c7	pointer_setup	005F768B: MOV ECX,EBX	7	0	0	previous_call
004020C7	thunk_FUN_005fa360	004020C7	thunk_FUN_005fa360	0	005F77C4	005F6F60	STColl3C::sub_005F6F60	CALL 0x004020c7	pointer_setup	005F77C2: MOV ECX,EBX	7	0	0	previous_call
004020C7	thunk_FUN_005fa360	004020C7	thunk_FUN_005fa360	0	005F78D4	005F6F60	STColl3C::sub_005F6F60	CALL 0x004020c7	pointer_setup	005F78D2: MOV ECX,EBX	7	0	0	previous_call
004020C7	thunk_FUN_005fa360	004020C7	thunk_FUN_005fa360	0	005F7AD1	005F6F60	STColl3C::sub_005F6F60	CALL 0x004020c7	pointer_setup	005F7ACF: MOV ECX,EBX	7	0	0	previous_call
004020C7	thunk_FUN_005fa360	004020C7	thunk_FUN_005fa360	0	005F7E8F	005F6F60	STColl3C::sub_005F6F60	CALL 0x004020c7	pointer_setup	005F7E8D: MOV ECX,EBX	7	0	0	previous_call
004020EA	thunk_FUN_0065d940	004020EA	thunk_FUN_0065d940	0	0064E413	0064E300	FUN_0064e300	CALL 0x004020ea	pointer_setup	0064E40E: MOV ECX,dword ptr [EBP + -0x10]	2	0	0	control_flow_boundary
004020EA	thunk_FUN_0065d940	004020EA	thunk_FUN_0065d940	0	006572F6	00652810	AiEventClassTy::GetMessage	CALL 0x004020ea	pointer_setup	006572EB: MOV ECX,dword ptr [EBP + 0xfffffe88]	2	0	0	control_flow_boundary
004020EA	thunk_FUN_0065d940	004020EA	thunk_FUN_0065d940	0	00663851	00662240	AiFltClassTy::GetAiMess	CALL 0x004020ea	pointer_setup	0066384F: MOV ECX,ESI	2	0	0	control_flow_boundary
004020EA	thunk_FUN_0065d940	004020EA	thunk_FUN_0065d940	0	0068FBC1	0068FB30	AiTactClassTy::BackFromRepair	CALL 0x004020ea	pointer_setup	0068FBBF: MOV ECX,EAX	2	0	0	control_flow_boundary
00402117	thunk_FUN_00585890	00402117	thunk_FUN_00585890	0	00585300	00585020	FUN_00585020	CALL 0x00402117	pointer_setup	005852FE: MOV ECX,ESI	3	0	0	control_flow_boundary
00402135	thunk_FUN_0060d810	00402135	thunk_FUN_0060d810	0	00609297	00608E90	FUN_00608e90	CALL 0x00402135	pointer_setup	00609295: MOV ECX,EBX	2	0	0	control_flow_boundary
0040214E	thunk_FUN_004950b0	0040214E	thunk_FUN_004950b0	0	0047C197	0047C050	STBoatC::Bring	CALL 0x0040214e	pointer_setup	0047C195: MOV ECX,ESI	3	0	0	control_flow_boundary
0040214E	thunk_FUN_004950b0	0040214E	thunk_FUN_004950b0	0	0047C3E8	0047C050	STBoatC::Bring	CALL 0x0040214e	pointer_setup	0047C3E6: MOV ECX,ESI	3	0	0	control_flow_boundary
0040214E	thunk_FUN_004950b0	0040214E	thunk_FUN_004950b0	0	0047C5C3	0047C050	STBoatC::Bring	CALL 0x0040214e	pointer_setup	0047C5C1: MOV ECX,ESI	3	0	0	control_flow_boundary
00402180	thunk_FUN_00633770	00402180	thunk_FUN_00633770	0	006360E7	00636060	FUN_00636060	CALL 0x00402180	pointer_setup	006360E5: MOV ECX,ESI	2	0	0	control_flow_boundary
004021E9	thunk_FUN_00417740	004021E9	thunk_FUN_00417740	0	00418780	00418030	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_004167A0::FUN_00418030	CALL 0x004021e9	pointer_setup	0041877E: MOV ECX,EBX	2	0	0	control_flow_boundary
004021E9	thunk_FUN_00417740	004021E9	thunk_FUN_00417740	0	00418C14	004189D0	STGameObjC::MoveStep	CALL 0x004021e9	pointer_setup	00418C12: MOV ECX,ESI	2	0	0	control_flow_boundary
