apply	action	function_address	function_name	call_address	slot_offset	expected_override	proposed_calling_convention	receiver_type	stack_parameter_count	proposed_parameter_types	proposed_return_type	signature_function_address	signature_function	confidence	evidence
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D795	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D7A0	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D7A8	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D93B	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D99F	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=3; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9AA	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9B5	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9C0	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9CB	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9D6	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9E1	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066D9ED	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DC97	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=3; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCA2	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCAD	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCB8	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCC3	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCCE	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCD6	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DCE1	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DE87	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DEF1	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=3; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/AiFltClassTy, /SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DEFC	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF07	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF12	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF1D	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF28	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF33	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF3F	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066DF4A	0	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066E3B2	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=11; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066E45B	32	__thiscall;/void;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	2	/undefined4;/undefined4	/void			high	exact CALLIND at physical slot 0x20; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/AiFltClassTy, /SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066E689	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=9; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066E72D	32	__thiscall;/void;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	2	/undefined4;/undefined4	/void			high	exact CALLIND at physical slot 0x20; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/AiFltClassTy, /SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066E899	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=9; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066E939	32	__thiscall;/void;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	2	/undefined4;/undefined4	/void			high	exact CALLIND at physical slot 0x20; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/AiFltClassTy, /SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0066ACC0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0066acc0	0066EA54	8	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970;/undefined4	__thiscall	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	1	/undefined4	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=10; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970VTable]; receiver_paths=[/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970]; closed staged-argument bundle: exact following direct-call stack cleanup accounts for every other PUSH, leaving one neutral machine word for this CALLIND
