apply	address	old_name	library	namespace	confidence	evidence	references
1	00756340	Library::DKW::JPG::FUN_00756340	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	00756362 | 0075638F
1	007563C0	Library::DKW::JPG::FUN_007563c0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	00756447
1	007565B0	Library::DKW::JPG::FUN_007565b0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	007565D2
1	00756600	Library::DKW::JPG::FUN_00756600	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	00756622
1	00756650	Library::DKW::JPG::FUN_00756650	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	00756687 | 007566C8
1	00756720	Library::DKW::JPG::FUN_00756720	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapistd.c	007567E7
1	007568D0	Library::DKW::JPG::FUN_007568d0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapistd.c	007568EA
1	00756960	Library::DKW::JPG::FUN_00756960	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapistd.c	0075697B | 007569D5
1	00756A10	Library::DKW::JPG::FUN_00756a10	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapistd.c	00756A32
1	00756A80	Library::DKW::JPG::FUN_00756a80	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapistd.c	00756AC4
1	00756B20	Library::DKW::JPG::FUN_00756b20	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmaster.c	00756B38
1	00756DD0	Library::DKW::JPG::FUN_00756dd0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmaster.c	00756DF2 | 00756E3C
1	00756E90	Library::DKW::JPG::FUN_00756e90	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmaster.c	00756EEB | 00756FA8
1	007570F0	Library::DKW::JPG::FUN_007570f0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmaster.c	0075717D
1	00757300	Library::DKW::JPG::FUN_00757300	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\readjpeg.c	00757318
1	00757750	Library::DKW::JPG::FUN_00757750	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdinput.c	007577D5 | 0075788F
1	007578F0	Library::DKW::JPG::FUN_007578f0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdinput.c	0075794B
1	007579C0	Library::DKW::JPG::FUN_007579c0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdinput.c	00757A21 | 00757A84
1	00757AA0	Library::DKW::JPG::FUN_00757aa0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdinput.c	00757ABD | 00757ADB | 00757AF6 | 00757B46
1	00758170	Library::DKW::JPG::FUN_00758170	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	0075821D | 007582F2
1	00758490	Library::DKW::JPG::FUN_00758490	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	007584B1
1	00758530	Library::DKW::JPG::FUN_00758530	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	0075868F | 007586BE | 007586E6
1	00758800	Library::DKW::JPG::FUN_00758800	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	0075882F | 007588C4 | 00758969
1	00758A60	Library::DKW::JPG::FUN_00758a60	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	00758B2C | 00758B79
1	00758BC0	Library::DKW::JPG::FUN_00758bc0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	00758CCD | 00758D64
1	00758DF0	Library::DKW::JPG::FUN_00758df0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	00758E96
1	00758FA0	Library::DKW::JPG::FUN_00758fa0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	00759003
1	00759080	Library::DKW::JPG::FUN_00759080	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmarker.c	007590E8
1	007591D0	Library::DKW::JPG::FUN_007591d0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	00759207
1	00759290	Library::DKW::JPG::FUN_00759290	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	007592DB
1	007593C0	Library::DKW::JPG::FUN_007593c0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	007593CA
1	007593E0	Library::DKW::JPG::FUN_007593e0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	00759425
1	00759480	Library::DKW::JPG::FUN_00759480	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	007594A6
1	00759530	Library::DKW::JPG::FUN_00759530	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	00759561
1	007595F0	Library::DKW::JPG::FUN_007595f0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	0075960D
1	00759660	Library::DKW::JPG::FUN_00759660	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	0075967D
1	00759860	Library::DKW::JPG::FUN_00759860	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	0075988D | 007598BC | 00759923 | 00759985
1	00759A80	Library::DKW::JPG::FUN_00759a80	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	00759AB0 | 00759ADF | 00759B46 | 00759BC3
1	00759CA0	Library::DKW::JPG::FUN_00759ca0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemmgr.c	00759CC4
1	00759F50	Library::DKW::JPG::FUN_00759f50	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmainct.c	00759F81 | 00759FAE
1	0075A0F0	Library::DKW::JPG::FUN_0075a0f0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdmainct.c	0075A116
1	0075B920	Library::DKW::JPG::FUN_0075b920	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdhuff.c	0075B980 | 0075B9A8
1	0075BF40	Library::DKW::JPG::FUN_0075bf40	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdphuff.c	0075BFC7 | 0075C0BF | 0075C101
1	0075CBC0	Library::DKW::JPG::FUN_0075cbc0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jddctmgr.c	0075CC53 | 0075CC98 | 0075CCE6
1	0075CE80	Library::DKW::JPG::FUN_0075ce80	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdpostct.c	0075CEA8 | 0075CED7 | 0075CF0D
1	0075D150	Library::DKW::JPG::FUN_0075d150	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdsample.c	0075D19A | 0075D2F6
1	0075D890	Library::DKW::JPG::FUN_0075d890	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdcolor.c	0075D8DD | 0075D8F5 | 0075D90E | 0075D954 | 0075D9A3 | 0075D9EC
1	0075E460	Library::DKW::JPG::FUN_0075e460	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jquant2.c	0075E4A0 | 0075E4FC | 0075E51B
1	0075E630	Library::DKW::JPG::FUN_0075e630	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jquant2.c	0075E6A4 | 0075E6C4
1	0075F740	Library::DKW::JPG::FUN_0075f740	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jquant1.c	0075F785 | 0075F7A6
1	0075F8E0	Library::DKW::JPG::FUN_0075f8e0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jquant1.c	0075F922
1	0075FBA0	Library::DKW::JPG::FUN_0075fba0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jquant1.c	0075FBDC
1	00760370	Library::DKW::JPG::FUN_00760370	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jmemnobs.c	00760377
