apply	function_address	function_name	original_name	merge_group	merge_group_count	expected_current_type	expected_symbol_source	proposed_type	anchor_kind	anchor_address	anchor_time	anchor_operand	direct_target_address	resolved_target_address	anchor_source	supporting_anchors	evidence_count	confidence	reason
0	005CE0E0	SettMapMTy::NoneSettMap	local_10	0	1	pointer:/int	DEFAULT	/uint	call_argument	005CF1B3	4885	1	006ACF50	006ACF50	ANALYSIS	005CF1B3:t4885:call_argument:1:006ACF50:006ACF50	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005CE0E0	SettMapMTy::NoneSettMap	local_5c	0	1	pointer:/SettMapMTy	DEFAULT		typed_copy	005CE121	30021	0			DEFAULT	005CE121:t30021:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/SettMapMTy, pointer:/SettMapTy]
0	005D0ED0	SettMapMTy::ChangePlayerList	pSVar4	1	2	pointer:/SettMapMTy	DEFAULT		call_argument	005D1010	527	0	00405B7D	005D1380	ANALYSIS	005D1010:t527:call_argument:0:00405B7D:005D1380	2	conflict	incompatible exact lifetime types=[pointer:/SettMapMTy, pointer:/SettMapTy]
0	005D1400	SettMapMTy::GetMessage	local_10	0	1	pointer:/char	DEFAULT	/int	call_argument	005D15F7	1159	5	00710A90	00710A90	DEFAULT	005D15F7:t1159:call_argument:5:00710A90:00710A90	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005D1400	SettMapMTy::GetMessage	local_30	0	1	pointer:/undefined1	DEFAULT	/uint	unsigned_scalar_role	005D3257	8475	1			INT_LESS	005D3257:t8475:unsigned_scalar_role:1::	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005D1400	SettMapMTy::GetMessage	local_48	0	1	pointer:/SettMapMTy	DEFAULT		typed_copy	005D1414	60408	0			DEFAULT	005D1414:t60408:typed_copy:0::	4	conflict	incompatible exact lifetime types=[pointer:/MMMObjTy, pointer:/MMObjTy, pointer:/SettMapMTy, pointer:/SettMapTy]
0	005D1400	SettMapMTy::GetMessage	pcVar16	0	6	pointer:/ccFntTy	DEFAULT		call_return	005D160A	1178	-1	006B0140	006B0140	USE_SITE_OVERRIDE	005D160A:t1178:call_return:-1:006B0140:006B0140	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	005D1400	SettMapMTy::GetMessage	pcVar16	4	6	pointer:/ccFntTy	DEFAULT		call_return	005D3926	13823	-1	0040326F	00540C40	USE_SITE_OVERRIDE	005D3926:t13823:call_return:-1:0040326F:00540C40	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	005D1400	SettMapMTy::GetMessage	pcVar16	5	6	pointer:/ccFntTy	DEFAULT		call_return	005D38C7	13712	-1	0040326F	00540C40	USE_SITE_OVERRIDE	005D38C7:t13712:call_return:-1:0040326F:00540C40	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	005D5160	SettMapSTy::PrepPlList	bVar14	1	3	/bool	DEFAULT		boolean_scalar_role	005D532B	1019	-1			INT_LESS	005D532B:t1019:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005D5560	SettMapSTy::GetMessage	local_44	0	1	pointer:/SettMapTy	DEFAULT		call_argument	005D55B7	86	0	0040327E	005C8A40	ANALYSIS	005D55B7:t86:call_argument:0:0040327E:005C8A40	2	conflict	incompatible exact lifetime types=[pointer:/MMObjTy, pointer:/SettMapTy]
0	005D5560	SettMapSTy::GetMessage	pcVar14	28	42	pointer:/char	DEFAULT	/uint	unsigned_scalar_role	005D6552	7121	1			INT_LESS	005D6552:t7121:unsigned_scalar_role:1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005D5560	SettMapSTy::GetMessage	pcVar20	3	5	pointer:/ccFntTy	DEFAULT		call_return	005D6DDA	9766	-1	0040326F	00540C40	USE_SITE_OVERRIDE	005D6DDA:t9766:call_return:-1:0040326F:00540C40	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	005D5560	SettMapSTy::GetMessage	pcVar20	4	5	pointer:/ccFntTy	DEFAULT		call_return	005D6D79	9655	-1	0040326F	00540C40	USE_SITE_OVERRIDE	005D6D79:t9655:call_return:-1:0040326F:00540C40	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	005D7A50	SIDTy::InitSID	puVar3	0	4	pointer:/undefined4	DEFAULT	pointer:/SpriteClassTy	call_argument	005D7A9D	91	0	007158A0	007158A0	ANALYSIS	005D7A9D:t91:call_argument:0:007158A0:007158A0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005D7F80	SIDTy::DoneSID	local_8	0	1	pointer:/SIDTy	DEFAULT		typed_copy	005D7FA1	1128	0			DEFAULT	005D7FA1:t1128:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/MMObjTy, pointer:/SIDTy]
0	005D8BF0	SIDTy::PrepFiles	bVar19	0	3	/bool	DEFAULT		boolean_scalar_role	005D8D58	478	-1			INT_LESS	005D8D58:t478:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005D8BF0	SIDTy::PrepFiles	bVar19	1	3	/bool	DEFAULT		boolean_scalar_role	005D8D98	576	-1			INT_LESS	005D8D98:t576:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005D8BF0	SIDTy::PrepFiles	bVar19	2	3	/bool	DEFAULT		boolean_scalar_role	005D8FEC	1378	-1			INT_LESS	005D8FEC:t1378:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005D9470	SIDTy::GetMessage	local_10	0	1	pointer:/SIDTy	DEFAULT		typed_copy	005D9481	8484	0			DEFAULT	005D9481:t8484:typed_copy:0::	3	conflict	incompatible exact lifetime types=[pointer:/MMMObjTy, pointer:/MMObjTy, pointer:/SIDTy]
0	005DA130	FUN_005da130	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	005DA2A0	451	4	0070D1F0	0070D1F0	DEFAULT	005DA2A0:t451:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005DC730	StartSystemTy::SetObjectives	param_1	0	1	/int	DEFAULT	pointer:/cMf32	call_argument	005DC788	106	0	0071AA10	0071AA10	DEFAULT	005DC788:t106:call_argument:0:0071AA10:0071AA10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005DC730	StartSystemTy::SetObjectives	param_1	0	1	/int	DEFAULT	pointer:/cMf32	call_argument	005DC7C7	183	0	0071AA10	0071AA10	DEFAULT	005DC7C7:t183:call_argument:0:0071AA10:0071AA10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005DF640	MTaskTy::OutGlassTxtProc	param_1	0	1	pointer:/int	DEFAULT	/int	call_argument	005DF6DA	248	0	006B48E0	006B48E0	DEFAULT	005DF6DA:t248:call_argument:0:006B48E0:006B48E0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005DF7C0	MTaskTy::OutGlassATxtProc	param_1	0	1	pointer:/int	DEFAULT	/int	call_argument	005DF856	243	0	006B48E0	006B48E0	DEFAULT	005DF856:t243:call_argument:0:006B48E0:006B48E0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005DFA30	MTaskTy::InitMTask	pMVar6_mg1	0	1	pointer:/SubmarineTitans/Recovered/DArraySpecializations/MTaskTy_field_0074DArray	ANALYSIS		call_return	005DFC23	632	-1	006AE290	006AE290	USE_SITE_OVERRIDE	005DFC23:t632:call_return:-1:006AE290:006AE290	2	conflict	incompatible exact lifetime types=[pointer:/SubmarineTitans/Recovered/DArraySpecializations/MTaskTy_field_0074DArray, pointer:/SubmarineTitans/Recovered/DArrayTy]
0	005E1330	MTaskTy::PlayScript	bVar27	0	4	/bool	DEFAULT		boolean_scalar_role	005E149C	780	-1			INT_LESS	005E149C:t780:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005E1330	MTaskTy::PlayScript	bVar27	1	4	/bool	DEFAULT		boolean_scalar_role	005E169A	1924	-1			INT_LESS	005E169A:t1924:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005E1330	MTaskTy::PlayScript	bVar27	2	4	/bool	DEFAULT		boolean_scalar_role	005E1936	3407	-1			INT_LESS	005E1936:t3407:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005E1330	MTaskTy::PlayScript	bVar27	3	4	/bool	DEFAULT		boolean_scalar_role	005E2FD9	5418	-1			INT_LESS	005E2FD9:t5418:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	005E1330	MTaskTy::PlayScript	dVar13	0	2	/dword	DEFAULT	/uint	unsigned_scalar_role	005E1392	87	1			INT_LESS	005E1392:t87:unsigned_scalar_role:1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005E1330	MTaskTy::PlayScript	local_138	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006B4FA0_DAC3A217	DEFAULT	/int	call_argument	005E2B5B	7024	1	00710A90	00710A90	DEFAULT	005E2B5B:t7024:call_argument:1:00710A90:00710A90	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005E1330	MTaskTy::PlayScript	local_28	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/int	call_argument	005E2BBF	7139	2	00713080	00713080	DEFAULT	005E2BBF:t7139:call_argument:2:00713080:00713080	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E1330	MTaskTy::PlayScript	local_8	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E1330_1AE0EB1C	DEFAULT	pointer:/char	call_argument	005E2B72	7049	1	006B5AA0	006B5AA0	ANALYSIS	005E2B72:t7049:call_argument:1:006B5AA0:006B5AA0,005E2DA2:t7909:call_argument:1:006B5AA0:006B5AA0	2	review	single receiver-alias lifetime; exact_type_votes=2; score=8; sources=[call_argument]; weaker generic evidence cannot replace the current nominal type; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E1330	MTaskTy::PlayScript	local_80	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/int	call_argument	005E2E1A	8037	1	00711F70	00711F70	DEFAULT	005E2E1A:t8037:call_argument:1:00711F70:00711F70	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E1330	MTaskTy::PlayScript	local_c	0	2	pointer:/SpriteClassTy	DEFAULT		call_argument	005E1421	651	1	0070A9F0	0070A9F0	ANALYSIS	005E1421:t651:call_argument:1:0070A9F0:0070A9F0	2	conflict	incompatible exact lifetime types=[pointer:/SpriteClassTy, pointer:/char]
0	005E3E80	MTaskTy::CreateTextSSpr	pcVar5	0	1	pointer:/ccFntTy	DEFAULT		call_return	005E3FC4	502	-1	00710BA0	00710BA0	USE_SITE_OVERRIDE	005E3FC4:t502:call_return:-1:00710BA0:00710BA0	2	conflict	incompatible exact lifetime types=[/int, pointer:/ccFntTy]
0	005E3E80	MTaskTy::CreateTextSSpr	pcVar5	0	1	pointer:/ccFntTy	DEFAULT	/int	call_argument	005E3FD8	525	1	00710A90	00710A90	DEFAULT	005E3FD8:t525:call_argument:1:00710A90:00710A90	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005E4570	MTaskTy::GetMessage	local_8	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E4570_F1672769	DEFAULT	/int	call_argument	005E4DC9	1180	6	00710A90	00710A90	ANALYSIS	005E4DC9:t1180:call_argument:6:00710A90:00710A90	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E4570	MTaskTy::GetMessage	pAVar5	0	1	pointer:/SubmarineTitans/Recovered/ClassPointees/AnonPointee_MTaskTy_06BF	DEFAULT	/int	call_argument	005E4F78	1876	1	00710A90	00710A90	DEFAULT	005E4F78:t1876:call_argument:1:00710A90:00710A90	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005E4570	MTaskTy::GetMessage	pRVar3	0	2	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy	DEFAULT	/int	call_argument	005E4DC9	1180	1	00710A90	00710A90	DEFAULT	005E4DC9:t1180:call_argument:1:00710A90:00710A90	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E4570	MTaskTy::GetMessage	pRVar3	1	2	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy	DEFAULT	/int	call_argument	005E5186	4405	1	00710A90	00710A90	DEFAULT	005E5186:t4405:call_argument:1:00710A90:00710A90	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E4570	MTaskTy::GetMessage	puVar10	2	4	pointer:/undefined4	DEFAULT	/WinDef.h/UINT	call_argument	005E4DE3	1211	0	006B0140	006B0140	ANALYSIS	005E4DE3:t1211:call_argument:0:006B0140:006B0140	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005E7570	WaitTy::DoneWait	local_8	0	1	pointer:/WaitTy	DEFAULT		typed_copy	005E7593	3128	0			DEFAULT	005E7593:t3128:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/MMObjTy, pointer:/WaitTy]
0	005E7C00	WaitTy::AddStr	pcVar7	0	1	pointer:/ccFntTy	DEFAULT		call_return	005E7CB0	212	-1	00712F80	00712F80	USE_SITE_OVERRIDE	005E7CB0:t212:call_return:-1:00712F80:00712F80	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/uint]
0	005E9830	WaitTy::CloseButtons	local_8	0	1	pointer:/WaitTy	DEFAULT		typed_copy	005E9851	656	0			DEFAULT	005E9851:t656:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/MMObjTy, pointer:/WaitTy]
0	005EA680	WaitTy::GetMessage	local_c	0	1	pointer:/WaitTy	DEFAULT		typed_copy	005EA694	4326	0			DEFAULT	005EA694:t4326:typed_copy:0::	3	conflict	incompatible exact lifetime types=[pointer:/MMMObjTy, pointer:/MMObjTy, pointer:/WaitTy]
0	005EC9F0	FUN_005ec9f0	this	0	1	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005ECA72	123	0	00404183	004AB880	ANALYSIS	005ECA72:t123:call_argument:0:00404183:004AB880,005ECA93:t154:call_argument:0:00401064:004ABE40,005ECAE2:t257:call_argument:0:004045D9:004AD3C0,005ECAF8:t271:call_argument:0:00405240:004AC1A0,005ECB1B:t383:call_argument:0:004052FE:004ABF00,005ECB5D:t431:call_argument:0:00404183:004AB880,005ECB8E:t466:call_argument:0:00405240:004AC1A0,005ECBC8:t572:call_argument:0:00404183:004AB880,005ECBEF:t610:call_argument:0:00404183:004AB880,005ECC16:t648:call_argument:0:00404183:004AB880,005ECC35:t669:call_argument:0:00405240:004AC1A0,005ECC44:t680:call_argument:0:004044EE:004ACF20,005ECC5A:t694:call_argument:0:00405240:004AC1A0,005ECC63:t701:call_argument:0:00403233:004ACFE0	14	review	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005EE3F0	FUN_005ee3f0	local_10	0	1	/float	DEFAULT	/int	call_argument	005EE544	502	1	0072E4F0	0072E4F0	DEFAULT	005EE544:t502:call_argument:1:0072E4F0:0072E4F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005EE3F0	FUN_005ee3f0	local_10	0	1	/float	DEFAULT	/int	call_argument	005EE544	502	3	0072E4F0	0072E4F0	DEFAULT	005EE544:t502:call_argument:3:0072E4F0:0072E4F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005EE3F0	FUN_005ee3f0	local_8	0	1	/float	DEFAULT	/int	call_argument	005EE52B	451	1	0072E4F0	0072E4F0	DEFAULT	005EE52B:t451:call_argument:1:0072E4F0:0072E4F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005EE3F0	FUN_005ee3f0	local_8	0	1	/float	DEFAULT	/int	call_argument	005EE52B	451	3	0072E4F0	0072E4F0	DEFAULT	005EE52B:t451:call_argument:3:0072E4F0:0072E4F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005EE6E0	FUN_005ee6e0	this	0	1	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005EEBF1	327	0	00404264	004AC410	ANALYSIS	005EEBF1:t327:call_argument:0:00404264:004AC410,005EEBFA:t334:call_argument:0:00404264:004AC410,005EEC02:t341:call_argument:0:00404264:004AC410,005EEC5A:t441:call_argument:0:00404264:004AC410,005EED6D:t703:call_argument:0:00405240:004AC1A0,005EED99:t776:call_argument:0:00404264:004AC410	6	review	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005EF5F0	FUN_005ef5f0	this	0	1	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005EF640	171	0	00401064	004ABE40	ANALYSIS	005EF640:t171:call_argument:0:00401064:004ABE40,005EF670:t305:call_argument:0:004052FE:004ABF00,005EF679:t312:call_argument:0:004030BC:004AC040	3	review	single undefined local lifetime; exact_type_votes=3; score=12; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005F0BA0	FUN_005f0ba0	this	0	1	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005F0BEB	91	0	0040116D	004ACE30	ANALYSIS	005F0BEB:t91:call_argument:0:0040116D:004ACE30,005F0C4B:t200:call_argument:0:0040116D:004ACE30,005F0C59:t235:call_argument:0:0040116D:004ACE30,005F0C83:t281:call_argument:0:00403D0F:004AD430	4	review	single undefined local lifetime; exact_type_votes=4; score=16; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005F27C0	STBHEShellC::GetMessage	local_14	0	1	pointer:/STBHEShellC	DEFAULT	/uint	call_argument	005F3110	1051	4	006E9520	006E9520	DEFAULT	005F3110:t1051:call_argument:4:006E9520:006E9520	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005F27C0	STBHEShellC::GetMessage	pcVar15	1	2	pointer:/undefined	DEFAULT	/uint	call_argument	005F3110	1051	3	006E9520	006E9520	DEFAULT	005F3110:t1051:call_argument:3:006E9520:006E9520	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005F35F0	STBHEShellC::sub_005F35F0	this	0	1	pointer:/STBHEShellC	DEFAULT	/uint	call_argument	005F36DF	245	4	006E9520	006E9520	DEFAULT	005F36DF:t245:call_argument:4:006E9520:006E9520	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005F35F0	STBHEShellC::sub_005F35F0	this	0	1	pointer:/STBHEShellC	DEFAULT	/uint	call_argument	005F3708	430	4	006E9520	006E9520	DEFAULT	005F3708:t430:call_argument:4:006E9520:006E9520	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005F66F0	STColl3C::sub_005F66F0	pSVar1	0	2	pointer:/STColl3C	DEFAULT	pointer:/STAllPlayersC	call_argument	005F6745	112	0	0040119A	004210E0	ANALYSIS	005F6745:t112:call_argument:0:0040119A:004210E0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005F6DF0	FUN_005f6df0	this	0	1	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005F6E44	111	0	004045D9	004AD3C0	ANALYSIS	005F6E44:t111:call_argument:0:004045D9:004AD3C0	1	review	single undefined local lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
1	005F9050	FUN_005f9050	local_8	0	1	/undefined4	DEFAULT	/short	signed_scalar_role	005F907B	71	1			INT_SLESS	005F907B:t71:signed_scalar_role:1::,005F908E:t90:signed_scalar_role:0::,005F90DC:t170:signed_scalar_role:0::	3	high	single undefined local lifetime; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]
1	005F91E0	FUN_005f91e0	local_c	0	2	/short[2]	DEFAULT	/short	signed_scalar_role	005F9238	106	1			INT_SLESS	005F9238:t106:signed_scalar_role:1::,005F9248:t124:signed_scalar_role:0::,005F9252:t130:signed_scalar_role:0::	3	high	separate decompiler merge group; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]
0	005FA180	FUN_005fa180	puVar1	0	2	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005FA24F	227	0	0040116D	004ACE30	ANALYSIS	005FA24F:t227:call_argument:0:0040116D:004ACE30,005FA2A3:t301:call_argument:0:00403D0F:004AD430	2	review	separate decompiler merge group; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005FA180	FUN_005fa180	puVar1	1	2	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	005FA1CB	81	0	0040116D	004ACE30	ANALYSIS	005FA1CB:t81:call_argument:0:0040116D:004ACE30,005FA22D:t190:call_argument:0:0040116D:004ACE30	2	review	separate decompiler merge group; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005FB1F0	STColl3C::vfunc_DC	uVar3	3	4	/uint	DEFAULT	/int	signed_scalar_role	005FB29B	1865	-1			INT_SDIV	005FB29B:t1865:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005FB1F0	STColl3C::vfunc_DC	uVar8	0	4	/uint	DEFAULT	/int	signed_scalar_role	005FB210	50	-1			INT_SRIGHT	005FB210:t50:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005FB1F0	STColl3C::vfunc_DC	uVar8	1	4	/uint	DEFAULT	/int	signed_scalar_role	005FB227	97	-1			INT_SRIGHT	005FB227:t97:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005FB1F0	STColl3C::vfunc_DC	uVar8	2	4	/uint	DEFAULT	/int	signed_scalar_role	005FB247	148	-1			INT_SRIGHT	005FB247:t148:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	005FB1F0	STColl3C::vfunc_DC	uVar8	3	4	/uint	DEFAULT	/int	signed_scalar_role	005FB2B1	1868	-1			INT_SDIV	005FB2B1:t1868:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
1	005FFF60	FUN_005fff60	local_1c	0	1	/undefined4	DEFAULT	/short	signed_scalar_role	005FFFDF	168	0			INT_SEXT	005FFFDF:t168:signed_scalar_role:0::	1	high	single undefined local lifetime; exact_type_votes=1; score=10; sources=[scalar_extension]
0	00600750	FUN_00600750	uVar9	1	2	/uint	DEFAULT		call_return	00600912	2002	-1	004052CC	004AD650	ANALYSIS	00600912:t2002:call_return:-1:004052CC:004AD650	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	006029C0	FUN_006029c0	this	0	1	pointer:/undefined1	DEFAULT	pointer:/STT3DSprC	call_argument	00602A35	106	0	00404183	004AB880	ANALYSIS	00602A35:t106:call_argument:0:00404183:004AB880,00602A56:t137:call_argument:0:00401064:004ABE40,00602A6C:t151:call_argument:0:00405240:004AC1A0,00602A79:t159:call_argument:0:00405CA9:004ACEF0,00602AB1:t203:call_argument:0:00404183:004AB880,00602AC9:t227:call_argument:0:00401064:004ABE40,00602ADB:t241:call_argument:0:004030BC:004AC040,00602AF0:t255:call_argument:0:00405240:004AC1A0	8	review	single undefined local lifetime; exact_type_votes=8; score=32; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
1	00605B60	FUN_00605b60	local_EAX_24	0	1	/int	DEFAULT	/byte	call_return	00605B78	32	-1	004049B7	004406C0	ANALYSIS	00605B78:t32:call_return:-1:004049B7:004406C0,00605B78:t2338:unsigned_scalar_role:0::	2	high	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]
1	00606050	STExplosion::sub_00606050	local_EAX_29	0	1	/int	DEFAULT	/byte	call_return	0060606D	44	-1	004049B7	004406C0	ANALYSIS	0060606D:t44:call_return:-1:004049B7:004406C0,0060606D:t5422:unsigned_scalar_role:0::	2	high	single undefined local lifetime; exact_type_votes=2; score=22; sources=[call_return, scalar_extension]
