function_address	function	target_kind	target_ordinal	target_name	current_type	storage	source	candidate_type	strong_evidence	candidate_sites	status	type_evidence	evidence_sites
00748A83	FUN_00748a83	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00748A83	FUN_00748a83	parameter	5	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
00748A83	FUN_00748a83	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748AE7	FUN_00748ae7	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00748B37	FUN_00748b37	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT	/winnt.h/LONG	1	1	width_mismatch	{/winnt.h/LONG=1}	00748B37 returns return of KERNEL32.DLL::InterlockedIncrement @ 00748B45
00748BAE	FUN_00748bae	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748BC0	FUN_00748bc0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748BCA	FUN_00748bca	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00748C2F	FUN_00748c2f	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00748C8E	FUN_00748c8e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748CCA	FUN_00748cca	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748CFF	FUN_00748cff	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D11	FUN_00748d11	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D2B	FUN_00748d2b	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D40	FUN_00748d40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D5A	FUN_00748d5a	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D6E	FUN_00748d6e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D88	FUN_00748d88	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748D92	FUN_00748d92	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00748DE3	FUN_00748de3	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00748E2B	FUN_00748e2b	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00748ECA	FUN_00748eca	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749024	FUN_00749024	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00749091	FUN_00749091	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
007490C6	FUN_007490c6	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749106	FUN_00749106	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
007491C3	FUN_007491c3	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749212	FUN_00749212	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749299	FUN_00749299	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074939F	FUN_0074939f	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
007494D1	FUN_007494d1	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
007496E0	FUN_007496e0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074987C	FUN_0074987c	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
007498EC	FUN_007498ec	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749989	FUN_00749989	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749A5E	FUN_00749a5e	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749A93	FUN_00749a93	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00749B5F	FUN_00749b5f	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749BE1	FUN_00749be1	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00749BE1	FUN_00749be1	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00749BE1	FUN_00749be1	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749CA4	FUN_00749ca4	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749CEC	FUN_00749cec	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749D09	FUN_00749d09	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749D5F	FUN_00749d5f	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749DB2	FUN_00749db2	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00749DF1	FUN_00749df1	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00749E34	FUN_00749e34	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A057	FUN_0074a057	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A05B	FUN_0074a05b	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A0C1	FUN_0074a0c1	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A1A7	FUN_0074a1a7	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A1C4	FUN_0074a1c4	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A1C9	FUN_0074a1c9	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A220	FUN_0074a220	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A271	FUN_0074a271	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A30E	FUN_0074a30e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A36E	FUN_0074a36e	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A39B	FUN_0074a39b	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A4D1	FUN_0074a4d1	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074A5D8	FUN_0074a5d8	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A612	FUN_0074a612	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A646	FUN_0074a646	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A6CB	FUN_0074a6cb	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A72A	FUN_0074a72a	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A77D	FUN_0074a77d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A7E3	FUN_0074a7e3	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A81D	FUN_0074a81d	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074A81D	FUN_0074a81d	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A844	FUN_0074a844	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A88B	FUN_0074a88b	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074A8EB	FUN_0074a8eb	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074A95F	FUN_0074a95f	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0074AA28	FUN_0074aa28	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074AAE1	FUN_0074aae1	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AAF7	FUN_0074aaf7	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AB15	FUN_0074ab15	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074AB15	FUN_0074ab15	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AB3D	FUN_0074ab3d	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074AB3D	FUN_0074ab3d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074AB73	FUN_0074ab73	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AB88	FUN_0074ab88	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AB93	FUN_0074ab93	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AB9E	FUN_0074ab9e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074ABC4	FUN_0074abc4	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0074AC41	FUN_0074ac41	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AC6E	FUN_0074ac6e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AD27	FUN_0074ad27	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AD32	FUN_0074ad32	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT	/uint	1	1	width_mismatch	{/uint=1}	0074AD32 returns zeroed full register at 0074AD43 @ 0074AD46
0074AD49	FUN_0074ad49	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074AD60	FUN_0074ad60	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AE16	FUN_0074ae16	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AE34	FUN_0074ae34	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AE67	FUN_0074ae67	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT	/WinDef.h/DWORD	1	1	width_mismatch	{/WinDef.h/DWORD=1}	0074AE67 returns return of WINMM.DLL::timeGetTime @ 0074AE8B
0074AE8E	FUN_0074ae8e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AEE2	FUN_0074aee2	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AEF2	FUN_0074aef2	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074AF26	FUN_0074af26	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074AF26	FUN_0074af26	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
0074AF26	FUN_0074af26	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B442	FUN_0074b442	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B445	FUN_0074b445	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B469	FUN_0074b469	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B49D	FUN_0074b49d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B4D1	FUN_0074b4d1	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B52E	FUN_0074b52e	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B5E6	FUN_0074b5e6	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B668	FUN_0074b668	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B68F	FUN_0074b68f	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B6B7	FUN_0074b6b7	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B719	FUN_0074b719	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B763	FUN_0074b763	parameter	0	param_1	/undefined4	ECX:4	DEFAULT		0	0	no_evidence		-
0074B763	FUN_0074b763	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B777	FUN_0074b777	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B79E	FUN_0074b79e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B7B8	FUN_0074b7b8	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074B7E4	FUN_0074b7e4	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074B810	FUN_0074b810	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B84E	FUN_0074b84e	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074B8A6	FUN_0074b8a6	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074B99C	FUN_0074b99c	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074BABB	FUN_0074babb	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BB9A	FUN_0074bb9a	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074BBC6	FUN_0074bbc6	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074BC50	FUN_0074bc50	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BD15	FUN_0074bd15	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074BDE0	FUN_0074bde0	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074BE28	FUN_0074be28	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BE6A	FUN_0074be6a	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BE72	FUN_0074be72	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BE76	FUN_0074be76	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074BF23	FUN_0074bf23	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074BFA5	FUN_0074bfa5	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BFA8	FUN_0074bfa8	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BFAB	FUN_0074bfab	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BFB0	FUN_0074bfb0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074BFBA	FUN_0074bfba	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C1C4	FUN_0074c1c4	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C1CA	FUN_0074c1ca	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C1DC	FUN_0074c1dc	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C1EE	FUN_0074c1ee	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C1F9	FUN_0074c1f9	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C28A	FUN_0074c28a	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C32D	FUN_0074c32d	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C32D	FUN_0074c32d	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0074C32D	FUN_0074c32d	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074C32D	FUN_0074c32d	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
0074C32D	FUN_0074c32d	parameter	5	param_5	/undefined8	Stack[0x14]:8	DEFAULT		0	0	no_evidence		-
0074C32D	FUN_0074c32d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074C35B	FUN_0074c35b	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C38F	FUN_0074c38f	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C38F	FUN_0074c38f	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074C3F4	FUN_0074c3f4	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C3F4	FUN_0074c3f4	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C41B	FUN_0074c41b	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C434	FUN_0074c434	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C434	FUN_0074c434	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C45B	FUN_0074c45b	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C501	FUN_0074c501	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C613	FUN_0074c613	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0074C613	FUN_0074c613	parameter	2	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074C613	FUN_0074c613	parameter	3	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
0074C613	FUN_0074c613	parameter	4	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
0074C613	FUN_0074c613	parameter	5	param_6	/undefined8	Stack[0x18]:8	DEFAULT		0	0	no_evidence		-
0074C613	FUN_0074c613	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C658	FUN_0074c658	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C658	FUN_0074c658	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074C77C	FUN_0074c77c	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C7B6	FUN_0074c7b6	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C7CF	FUN_0074c7cf	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C7CF	FUN_0074c7cf	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C7F6	FUN_0074c7f6	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C842	FUN_0074c842	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C858	FUN_0074c858	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C8A9	FUN_0074c8a9	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C8EC	FUN_0074c8ec	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C8F6	FUN_0074c8f6	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C900	FUN_0074c900	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C90A	FUN_0074c90a	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C921	FUN_0074c921	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C931	FUN_0074c931	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C941	FUN_0074c941	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074C952	FUN_0074c952	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074C96C	FUN_0074c96c	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074CA21	FUN_0074ca21	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074CDC5	FUN_0074cdc5	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074CDC5	FUN_0074cdc5	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074CF2D	FUN_0074cf2d	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074CF58	FUN_0074cf58	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074CF93	FUN_0074cf93	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074CFC0	FUN_0074cfc0	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074CFC0	FUN_0074cfc0	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0074D017	FUN_0074d017	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074D042	FUN_0074d042	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074D204	FUN_0074d204	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074D2B6	FUN_0074d2b6	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074D33D	FUN_0074d33d	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074D33D	FUN_0074d33d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074D38B	FUN_0074d38b	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074D39E	FUN_0074d39e	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074D423	FUN_0074d423	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074D6DE	FUN_0074d6de	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074D6DE	FUN_0074d6de	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074D761	FUN_0074d761	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074DA81	FUN_0074da81	return		<RETURN>	/undefined8	EDX:4,EAX:4	DEFAULT		0	0	no_evidence		-
0074DCA1	FUN_0074dca1	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074DCF0	FUN_0074dcf0	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074DE7F	FUN_0074de7f	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074DE91	FUN_0074de91	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074DEB7	FUN_0074deb7	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074DEBA	FUN_0074deba	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074DEC2	FUN_0074dec2	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074DED7	FUN_0074ded7	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074DF72	FUN_0074df72	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074DF72	FUN_0074df72	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074DFB5	FUN_0074dfb5	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074DFB5	FUN_0074dfb5	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074DFF5	FUN_0074dff5	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074E079	FUN_0074e079	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074E0D6	FUN_0074e0d6	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074E122	FUN_0074e122	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074E17D	FUN_0074e17d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074E1C9	FUN_0074e1c9	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074E2C1	FUN_0074e2c1	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074E2D9	FUN_0074e2d9	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074E2FF	FUN_0074e2ff	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0074E31D	FUN_0074e31d	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0074E31D	FUN_0074e31d	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0074E337	FUN_0074e337	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT	/int	0	1	insufficient_independent_evidence	{/int=1}	0074FC49 -> 0074E337 @ 0074FCED; FUN_0074fc49 parameter param_7
0074E337	FUN_0074e337	parameter	3	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
0074E40E	FUN_0074e40e	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
