apply	address	old_name	qualified_name	owner	method	suggested_calling_convention	calling_convention_evidence	source_file	source_line	confidence	reason
0	005D8450	SIDTy::CreateCtrls	SIDTy::CreateCtrls	SIDTy	CreateCtrls	__thiscall	005D8460: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\sid_obj.cpp		medium	unique_method_and_source
0	005D8A90	SIDTy::DeleteCtrls	SIDTy::DeleteCtrls	SIDTy	DeleteCtrls	__thiscall	005D8A9D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\sid_obj.cpp		medium	unique_method_and_source
0	005D8BF0	SIDTy::PrepFiles	SIDTy::PrepFiles	SIDTy	PrepFiles	__thiscall	005D8C01: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\sid_obj.cpp		medium	unique_method_and_source
0	005D9250	SIDTy::PaintExplanation	SIDTy::PaintExplanation	SIDTy	PaintExplanation	__thiscall	005D925D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\sid_obj.cpp		medium	unique_method_and_source
0	005D9470	SIDTy::GetMessage	SIDTy::GetMessage	SIDTy	GetMessage	__thiscall	005D9478: MOV ESI,ECX	E:\\__titans\\Start\\sid_obj.cpp		medium	unique_method_and_source
0	005DAC80	StartSystemTy::GetIP	StartSystemTy::GetIP	StartSystemTy	GetIP	__thiscall	005DAC90: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DADF0	StartSystemTy::InitChat	StartSystemTy::InitChat	StartSystemTy	InitChat	__thiscall	005DADFC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DB4F0	StartSystemTy::LoadGraph	StartSystemTy::LoadGraph	StartSystemTy	LoadGraph	__thiscall	005DB4FD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DBE50	StartSystemTy::OutBmpProc	StartSystemTy::OutBmpProc	StartSystemTy	OutBmpProc	__thiscall	005DBE73: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DBF40	StartSystemTy::OutBmpProc	StartSystemTy::OutBmpProc	StartSystemTy	OutBmpProc	__thiscall	005DBF63: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DC050	StartSystemTy::LoadMapData	StartSystemTy::LoadMapData	StartSystemTy	LoadMapData	__thiscall	005DC060: MOV dword ptr [EBP + -0x18],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DC730	StartSystemTy::SetObjectives	StartSystemTy::SetObjectives	StartSystemTy	SetObjectives	__thiscall	005DC73D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DCC10	StartSystemTy::InitSystem	StartSystemTy::InitSystem	StartSystemTy	InitSystem	__thiscall	005DCC1E: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DCE90	StartSystemTy::GetMessage	StartSystemTy::GetMessage	StartSystemTy	GetMessage	__thiscall	005DCEA1: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DD470	StartSystemTy::ChatMessage	StartSystemTy::ChatMessage	StartSystemTy	ChatMessage	__thiscall	005DD478: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DD850	StartSystemTy::AddToChat	StartSystemTy::AddToChat	StartSystemTy	AddToChat	__thiscall	005DD858: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DDC70	StartSystemTy::CreateBinDesc	StartSystemTy::CreateBinDesc	StartSystemTy	CreateBinDesc	__thiscall	005DDC7B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DE050	StartSystemTy::PaintBinDesc	StartSystemTy::PaintBinDesc	StartSystemTy	PaintBinDesc	__thiscall	005DE056: MOV EAX,dword ptr [ECX + 0x544]	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DE270	StartSystemTy::CreateChatView	StartSystemTy::CreateChatView	StartSystemTy	CreateChatView	__thiscall	005DE27B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\startsys.cpp		medium	unique_method_and_source
0	005DF530	MTaskTy::OutGlassBmpProc	MTaskTy::OutGlassBmpProc	MTaskTy	OutGlassBmpProc	__thiscall	005DF547: TEST ECX,ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005DF640	MTaskTy::OutGlassTxtProc	MTaskTy::OutGlassTxtProc	MTaskTy	OutGlassTxtProc	__thiscall	005DF660: CMP ECX,ESI	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005DF7C0	MTaskTy::OutGlassATxtProc	MTaskTy::OutGlassATxtProc	MTaskTy	OutGlassATxtProc	__thiscall	005DF7E0: CMP ECX,ESI	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005DFA30	MTaskTy::InitMTask	MTaskTy::InitMTask	MTaskTy	InitMTask	__thiscall	005DFA39: MOV EAX,dword ptr [ECX + 0x69]	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E0470	MTaskTy::DoneMTask	MTaskTy::DoneMTask	MTaskTy	DoneMTask	__thiscall	005E047E: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E09E0	MTaskTy::PaintMTask	MTaskTy::PaintMTask	MTaskTy	PaintMTask	__thiscall	005E09EB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E0AC0	MTaskTy::NoneMTask	MTaskTy::NoneMTask	MTaskTy	NoneMTask	__thiscall	005E0ACD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E10A0	MTaskTy::TTaskItemClose	MTaskTy::TTaskItemClose	MTaskTy	TTaskItemClose	__thiscall	005E10BA: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E11D0	MTaskTy::PrepareTSurf	MTaskTy::PrepareTSurf	MTaskTy	PrepareTSurf	__thiscall	005E11EA: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E1330	MTaskTy::PlayScript	MTaskTy::PlayScript	MTaskTy	PlayScript	__thiscall	005E1344: MOV dword ptr [EBP + 0xffffff78],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E3E80	MTaskTy::CreateTextSSpr	MTaskTy::CreateTextSSpr	MTaskTy	CreateTextSSpr	__thiscall	005E3E9D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E4180	MTaskTy::CreateBut	MTaskTy::CreateBut	MTaskTy	CreateBut	__thiscall	005E418A: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E4300	MTaskTy::PaintBut	MTaskTy::PaintBut	MTaskTy	PaintBut	__thiscall	005E430E: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E4570	MTaskTy::GetMessage	MTaskTy::GetMessage	MTaskTy	GetMessage	__thiscall	005E4578: MOV ESI,ECX	E:\\__titans\\Start\\task_obj.cpp		medium	unique_method_and_source
0	005E58D0	MTestTy::InitMTest	MTestTy::InitMTest	MTestTy	InitMTest	__thiscall	005E58DF: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\test_obj.cpp		medium	unique_method_and_source
0	005E5BA0	MTestTy::DoneMTest	MTestTy::DoneMTest	MTestTy	DoneMTest	__thiscall	005E5BAC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\test_obj.cpp		medium	unique_method_and_source
0	005E5D50	MTestTy::PaintMTest	MTestTy::PaintMTest	MTestTy	PaintMTest	__thiscall	005E5D5B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\test_obj.cpp		medium	unique_method_and_source
0	005E5E30	MTestTy::NoneMTest	MTestTy::NoneMTest	MTestTy	NoneMTest	__thiscall	005E5E3B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\test_obj.cpp		medium	unique_method_and_source
0	005E5FB0	MTestTy::GetMessage	MTestTy::GetMessage	MTestTy	GetMessage	__thiscall	005E5FB8: MOV ESI,ECX	E:\\__titans\\Start\\test_obj.cpp		medium	unique_method_and_source
0	005E6640	ChooseMapTy::OutListProc	ChooseMapTy::OutListProc	ChooseMapTy	OutListProc	__thiscall	005E665E: MOV dword ptr [EBP + -0x4c],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E6770	WaitTy::InitWait	WaitTy::InitWait	WaitTy	InitWait	__thiscall	005E6780: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E7570	WaitTy::DoneWait	WaitTy::DoneWait	WaitTy	DoneWait	__thiscall	005E757D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E79B0	WaitTy::PaintWait	WaitTy::PaintWait	WaitTy	PaintWait	__thiscall	005E79BC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E7C00	WaitTy::AddStr	WaitTy::AddStr	WaitTy	AddStr	__thiscall	005E7C0E: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E7FE0	WaitTy::ShowDescription	WaitTy::ShowDescription	WaitTy	ShowDescription	__thiscall	005E7FF0: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E84D0	WaitTy::NoneWait	WaitTy::NoneWait	WaitTy	NoneWait	__thiscall	005E84DB: MOV ESI,ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E9830	WaitTy::CloseButtons	WaitTy::CloseButtons	WaitTy	CloseButtons	__thiscall	005E983B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E9B50	WaitTy::CreateCtrls	WaitTy::CreateCtrls	WaitTy	CreateCtrls	__thiscall	005E9B5A: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005E9D70	WaitTy::DeleteCtrls	WaitTy::DeleteCtrls	WaitTy	DeleteCtrls	__thiscall	005E9D7D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005EA680	WaitTy::GetMessage	WaitTy::GetMessage	WaitTy	GetMessage	__thiscall	005EA68B: MOV ESI,ECX	E:\\__titans\\Start\\wait_obj.cpp		medium	unique_method_and_source
0	005EAF10	STArtiafactC::GetMessage	STArtiafactC::GetMessage	STArtiafactC	GetMessage	__thiscall	005EAF1D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_artf.cpp		medium	unique_method_and_source
0	005F10D0	STManBasisC::GetMessage	STManBasisC::GetMessage	STManBasisC	GetMessage	__thiscall	005F10DB: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_basis.cpp		medium	unique_method_and_source
0	005F27C0	STBHEShellC::GetMessage	STBHEShellC::GetMessage	STBHEShellC	GetMessage	__thiscall	005F27CD: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\nick\\to_BheShell.cpp		medium	unique_method_and_source
0	005F5F20	STColl3C::GetMessage	STColl3C::GetMessage	STColl3C	GetMessage	__thiscall	005F5F2D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_coll3.cpp		medium	unique_method_and_source
0	005F6AF0	STColl3C::LoadImagSpr	STColl3C::LoadImagSpr	STColl3C	LoadImagSpr	__thiscall	005F6AFC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_coll3.cpp		medium	unique_method_and_source
0	005F94C0	STColl3C::CreateAddSpr	STColl3C::CreateAddSpr	STColl3C	CreateAddSpr	__thiscall	005F94CC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_coll3.cpp		medium	unique_method_and_source
0	005FB640	STContainerC::GetMessage	STContainerC::GetMessage	STContainerC	GetMessage	__thiscall	005FB64D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_cont.cpp		medium	unique_method_and_source
0	00601F80	STDestC::GetMessage	STDestC::GetMessage	STDestC	GetMessage	__thiscall	00601F8D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_dest.cpp		medium	unique_method_and_source
0	00603740	STExplosion::GetMessage	STExplosion::GetMessage	STExplosion	GetMessage	__thiscall	0060374D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\nick\\to_Expl.cpp		medium	unique_method_and_source
0	006041A0	STExplosionC::CreateGroupPart	STExplosionC::CreateGroupPart	STExplosionC	CreateGroupPart	__thiscall	006041AD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_Expl.cpp		medium	unique_method_and_source
1	00604A90	FUN_00604a90	STExplosionC::SaveObj	STExplosionC	SaveObj	__thiscall	00604AB9: MOV dword ptr [EBP + 0xffffff5c],ECX	E:\\__titans\\nick\\to_Expl.cpp		high	unique_method_and_source
0	006051B0	STExplosionC::LoadImagSpr	STExplosionC::LoadImagSpr	STExplosionC	LoadImagSpr	__thiscall	006051B6: MOV EAX,dword ptr [ECX + 0x1e9]	E:\\__titans\\nick\\to_Expl.cpp		medium	unique_method_and_source
0	006099E0	STFieldC::CreateField	STFieldC::CreateField	STFieldC	CreateField	__thiscall	006099F0: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_field.cpp		medium	unique_method_and_source
1	00609B90	FUN_00609b90	STFieldC::InitSprSistem	STFieldC	InitSprSistem	__thiscall	00609B9D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_field.cpp		high	unique_method_and_source
0	00609D60	STFieldC::LoadImagSpr	STFieldC::LoadImagSpr	STFieldC	LoadImagSpr	__thiscall	00609D66: MOV ECX,dword ptr [ECX + 0x234]	E:\\__titans\\nick\\to_field.cpp		medium	unique_method_and_source
1	006132F0	FUN_006132f0	STGenBombC::LoadImagSpr	STGenBombC	LoadImagSpr	__thiscall	006132FD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\nick\\to_GnBom.cpp		high	unique_method_and_source
0	00617640	JumpManagC::GetMessage	JumpManagC::GetMessage	JumpManagC	GetMessage	__thiscall	0061764D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_jbomb_m.Cpp		medium	unique_method_and_source
1	006178C0	FUN_006178c0	JumpManagC::CheckSystrm	JumpManagC	CheckSystrm	__thiscall	006178C6: MOV EAX,dword ptr [ECX + 0x5e]	E:\\__titans\\nick\\to_jbomb_m.Cpp		high	unique_method_and_source
0	00618C00	STJumpMineC::GetMessage	STJumpMineC::GetMessage	STJumpMineC	GetMessage	__thiscall	00618C0D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_jump_mine.cpp		medium	unique_method_and_source
0	006195E0	STJumpMineC::LoadImagJMine	STJumpMineC::LoadImagJMine	STJumpMineC	LoadImagJMine	__thiscall	006195ED: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_jump_mine.cpp		medium	unique_method_and_source
0	0061D190	STLightC::GetMessage	STLightC::GetMessage	STLightC	GetMessage	__thiscall	0061D19D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_light.Cpp		medium	unique_method_and_source
0	0061DB80	STLightC::LoadNextLight	STLightC::LoadNextLight	STLightC	LoadNextLight	__thiscall	0061DB8C: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_light.Cpp		medium	unique_method_and_source
0	0061F660	SndUnderAttMenegC::GetMessage	SndUnderAttMenegC::GetMessage	SndUnderAttMenegC	GetMessage	__thiscall	0061F66C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_manag.Cpp		medium	unique_method_and_source
0	00621B50	STMineSetC::GetMessage	STMineSetC::GetMessage	STMineSetC	GetMessage	__thiscall	00621B5D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_mine_set.cpp		medium	unique_method_and_source
0	00623170	STMineSetC::LoadImagMineSet	STMineSetC::LoadImagMineSet	STMineSetC	LoadImagMineSet	__thiscall	0062317C: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_mine_set.cpp		medium	unique_method_and_source
0	00627EB0	STParticleC::GetMessage	STParticleC::GetMessage	STParticleC	GetMessage	__thiscall	00627EBD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\nick\\to_Part.Cpp		medium	unique_method_and_source
0	00629070	STParticleC::InitVisibelFlight	STParticleC::InitVisibelFlight	STParticleC	InitVisibelFlight	__thiscall	00629077: MOV EBX,dword ptr [ECX + 0x14]	E:\\__titans\\nick\\to_Part.Cpp		medium	unique_method_and_source
0	006298A0	STParticleC::InitVisibelDeton	STParticleC::InitVisibelDeton	STParticleC	InitVisibelDeton	__thiscall	006298AD: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\nick\\to_Part.Cpp		medium	unique_method_and_source
0	0062CCA0	STManRub3C::GetMessage	STManRub3C::GetMessage	STManRub3C	GetMessage	__thiscall	0062CCAB: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_rab3m.cpp		medium	unique_method_and_source
0	0062CF90	STManRub3C::AddNewRub3	STManRub3C::AddNewRub3	STManRub3C	AddNewRub3	__thiscall	0062CF9E: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_rab3m.cpp		medium	unique_method_and_source
0	0062D910	STManRub3C::AddNewDock	STManRub3C::AddNewDock	STManRub3C	AddNewDock	__thiscall	0062D91D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_rab3m.cpp		medium	unique_method_and_source
0	0062DD80	STManRub3C::AddNewColl3	STManRub3C::AddNewColl3	STManRub3C	AddNewColl3	__thiscall	0062DD8D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_rab3m.cpp		medium	unique_method_and_source
0	0062E740	STRubbishC::GetMessage	STRubbishC::GetMessage	STRubbishC	GetMessage	__thiscall	0062E74D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\nick\\to_Rubb.cpp		medium	unique_method_and_source
0	0062ED90	STRubbishC::RubbishCreatePart	STRubbishC::RubbishCreatePart	STRubbishC	RubbishCreatePart	__thiscall	0062ED9D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_Rubb.cpp		medium	unique_method_and_source
0	0062F3B0	STRubbishC::LoadImagSpr	STRubbishC::LoadImagSpr	STRubbishC	LoadImagSpr	__thiscall	0062F3D2: MOV EAX,dword ptr [ECX]	E:\\__titans\\nick\\to_Rubb.cpp		medium	unique_method_and_source
0	00630430	STManRuinC::GetMessage	STManRuinC::GetMessage	STManRuinC	GetMessage	__thiscall	0063043E: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_ruinm.cpp		medium	unique_method_and_source
0	00632A00	STTeamLissagC::InitVisibelSystem	STTeamLissagC::InitVisibelSystem	STTeamLissagC	InitVisibelSystem	__thiscall	00632A0D: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\nick\\to_supp.cpp		medium	unique_method_and_source
0	0063D280	STTmMineC::CreatePart	STTmMineC::CreatePart	STTmMineC	CreatePart	__thiscall	0063D290: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_TmMin.cpp		medium	unique_method_and_source
0	0063DEF0	STTmMineC::LoadImagNuclear	STTmMineC::LoadImagNuclear	STTmMineC	LoadImagNuclear	__thiscall	0063DEFC: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_TmMin.cpp		medium	unique_method_and_source
0	0063E160	STTmMineC::LoadImagSpr	STTmMineC::LoadImagSpr	STTmMineC	LoadImagSpr	__thiscall	0063E166: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\nick\\to_TmMin.cpp		medium	unique_method_and_source
0	0063F3D0	STTmMineC::LoadImagVacuum	STTmMineC::LoadImagVacuum	STTmMineC	LoadImagVacuum	__thiscall	0063F3DD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_TmMin.cpp		medium	unique_method_and_source
0	006406D0	STTorpC::GetMessage	STTorpC::GetMessage	STTorpC	GetMessage	__thiscall	006406E0: MOV dword ptr [EBP + 0xffffff3c],ECX	E:\\__titans\\nick\\to_torp.cpp		medium	unique_method_and_source
0	00645020	STTorpC::IsDangerous	STTorpC::IsDangerous	STTorpC	IsDangerous	__thiscall	00645026: MOV EAX,dword ptr [ECX + 0x241]	E:\\__titans\\nick\\to_torp.cpp		medium	unique_method_and_source
0	006451B0	STTorpC::SetDangerous	STTorpC::SetDangerous	STTorpC	SetDangerous	__thiscall	006451BB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_torp.cpp		medium	unique_method_and_source
0	006452A0	STTorpC::ClearDangerous	STTorpC::ClearDangerous	STTorpC	ClearDangerous	__thiscall	006452AC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_torp.cpp		medium	unique_method_and_source
0	00645420	STTorpC::SaveTorpData	STTorpC::SaveTorpData	STTorpC	SaveTorpData	__thiscall	0064542D: MOV dword ptr [EBP + -0x1c],ECX	E:\\__titans\\nick\\to_torp.cpp		medium	unique_method_and_source
0	006456C0	STTorpC::RestoreTorpData	STTorpC::RestoreTorpData	STTorpC	RestoreTorpData	__thiscall	006456CB: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\nick\\to_torp.cpp		medium	unique_method_and_source
0	006461E0	STVolcanoC::GetMessage	STVolcanoC::GetMessage	STVolcanoC	GetMessage	__thiscall	006461ED: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\nick\\to_volc.cpp		medium	unique_method_and_source
0	006474E0	STVolcanoC::LoadImagVolcano	STVolcanoC::LoadImagVolcano	STVolcanoC	LoadImagVolcano	__thiscall	006474ED: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\nick\\to_volc.cpp		medium	unique_method_and_source
0	00647DC0	AiBossClassTy::InitData	AiBossClassTy::InitData	AiBossClassTy	InitData	__thiscall	00647DCC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\ai\\ai_boss.cpp		medium	unique_method_and_source
0	00647EF0	AiBossClassTy::PrepareToSave	AiBossClassTy::PrepareToSave	AiBossClassTy	PrepareToSave	__thiscall	00647EFB: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\ai\\ai_boss.cpp		medium	unique_method_and_source
1	00648030	FUN_00648030	AiBossClassTy::GetMessage	AiBossClassTy	GetMessage	__thiscall	0064803D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\ai\\ai_boss.cpp		high	unique_method_and_source
0	0064CD80	AiEventClassTy::InitData	AiEventClassTy::InitData	AiEventClassTy	InitData	__thiscall	0064CD8D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0064D000	AiEventClassTy::PrepareToSave	AiEventClassTy::PrepareToSave	AiEventClassTy	PrepareToSave	__thiscall	0064D00B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0064D270	AiEventClassTy::__CreateObjPl	AiEventClassTy::__CreateObjPl	AiEventClassTy	__CreateObjPl	__thiscall	0064D280: MOV dword ptr [EBP + -0x34],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0064D890	AiEventClassTy::_CreateRCCont	AiEventClassTy::_CreateRCCont	AiEventClassTy	_CreateRCCont	__thiscall	0064D8B1: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0064DB00	AiEventClassTy::_CreateArt	AiEventClassTy::_CreateArt	AiEventClassTy	_CreateArt	__thiscall	0064DB20: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0064DDA0	AiEventClassTy::_CreateDest	AiEventClassTy::_CreateDest	AiEventClassTy	_CreateDest	__thiscall	0064DDC1: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0064DFA0	AiEventClassTy::_CreateMine	AiEventClassTy::_CreateMine	AiEventClassTy	_CreateMine	__thiscall	0064DFDA: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\ai\\ai_event.cpp		medium	unique_method_and_source
0	0065D2A0	AiFltClassTy::InitData	AiFltClassTy::InitData	AiFltClassTy	InitData	__thiscall	0065D2AD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
0	0065D4B0	AiFltClassTy::PrepareToSave	AiFltClassTy::PrepareToSave	AiFltClassTy	PrepareToSave	__thiscall	0065D4BB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
0	0065D760	AiFltClassTy::_AddObjFlt	AiFltClassTy::_AddObjFlt	AiFltClassTy	_AddObjFlt	__thiscall	0065D76D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
0	0065F1D0	AiFltClassTy::AppendZone	AiFltClassTy::AppendZone	AiFltClassTy	AppendZone	__thiscall	0065F1DD: MOV dword ptr [EBP + -0x18],ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
0	0065F660	AiFltClassTy::AppendPoint	AiFltClassTy::AppendPoint	AiFltClassTy	AppendPoint	__thiscall	0065F66D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
0	006618E0	AiFltClassTy::GoToRepair	AiFltClassTy::GoToRepair	AiFltClassTy	GoToRepair	__thiscall	006618E8: MOV ESI,ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
0	00662240	AiFltClassTy::GetAiMess	AiFltClassTy::GetAiMess	AiFltClassTy	GetAiMess	__thiscall	0066224D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\ai\\ai_flt.cpp		medium	unique_method_and_source
1	00667D90	FUN_00667d90	AiFltClassTy::GetMessage	AiFltClassTy	GetMessage	__thiscall	00667D9D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\ai\\ai_flt.cpp		high	unique_method_and_source
0	00678980	AiPlrClassTy::InitData	AiPlrClassTy::InitData	AiPlrClassTy	InitData	__thiscall	0067898D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\ai\\ai_plr.cpp		medium	unique_method_and_source
