function_address	function_name	call_address	slot_offset	stack_parameter_count	last_ecx_assignment	receiver_register	exact_unadjusted_receiver	physical_vtable_paths	receiver_paths	physical_owners	caller_owner	machine_return	classification
0042F2B0	STAllPlayersC::UnRegisterObject	0042F39F	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F3E7	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F440	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F48B	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F4D3	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F4FF	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F593	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F5A3	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F625	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F6A7	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F729	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F7AB	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F82D	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F8AF	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042F931	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FA14	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FA33	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FAB5	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FB37	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FBB9	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FC3B	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FCBD	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FD3F	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FDC1	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FE43	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0042FFB1	4	1	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
0042F2B0	STAllPlayersC::UnRegisterObject	0043001C	44	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
00433E90	STAllPlayersC::PointPick	00433ED9	236	0	ESI	ESI	1				STAllPlayersC	/undefined4	unresolved_object_dispatch
004353B0	FUN_004353b0	0043542C	232	1	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC		/void	physical_vtable
004353B0	FUN_004353b0	00435477	232	1	EDI	EDI	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC		/void	physical_vtable
004354E0	STAllPlayersC::ReplaceObject	0043569B	140	3	ECX	ECX	1				STAllPlayersC		unresolved_object_dispatch
00435850	FUN_00435850	004358D8	8	5	DWORD PTR [0X00802A38]	ECX	1	/SubmarineTitans/Recovered/VTables/STPlaySystemCVTable	/STPlaySystemC	/STPlaySystemC			physical_vtable
00435930	STAllPlayersC::GetCursorType	00435A54	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00435930_AC276C8C	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
00435930	STAllPlayersC::GetCursorType	00435A87	236	0	EDI	EDI	1				STAllPlayersC	/undefined4	unresolved_object_dispatch
00435930	STAllPlayersC::GetCursorType	00435AB8	236	0	EDI	EDI	1				STAllPlayersC	/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	00435C3C	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435CA7	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435D1C	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435DA0	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435E27	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435EA4	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435F2A	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00435FB4	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	0043603A	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004360AF	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436124	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004361A6	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436226	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004362AC	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436329	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004363B3	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	0043643D	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004364B6	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436533	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436581	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	0043658D	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	00436599	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	004365E1	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436710	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436739	236	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	0043676F	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	004367B7	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004367D6	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	004367E2	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	0043682A	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436849	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	00436855	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	00436861	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	0043686D	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	004368B5	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004368D0	236	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	00436907	236	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	00436924	44	0	ESI	ESI	1					/undefined4	unresolved_object_dispatch
00435B90	FUN_00435b90	0043696C	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	004369C9	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00435B90	FUN_00435b90	00436A53	40	4	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC		/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043719D	0	1	DWORD PTR [EBP + -0X4]	ECX	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC | /SubmarineTitans/Recovered/PointerShapes/AnonShape_0041AF40_F59F8577	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004371E9	0	1	EDI	EDI	1		/SubmarineTitans/Recovered/PointerShapes/AnonShape_0041AF40_F59F8577		STAllPlayersC	/void	typed_external_or_secondary_interface
00436F20	STAllPlayersC::CmdToPlsObj	00437632	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437697	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437717	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043777A	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004377A7	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043787B	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004378BE	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437912	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004379D1	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437A43	44	0	EDI	EDI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437A97	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437B3F	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437B4B	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437B57	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable	/STGameObjC	/STGameObjC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437BBC	136	1	DWORD PTR [EBP + -0X3C]	ECX	1				STAllPlayersC	/undefined4	unresolved_object_dispatch
00436F20	STAllPlayersC::CmdToPlsObj	00437DFE	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC		physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437E37	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437F05	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437F38	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00437FF9	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438039	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004380FC	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043815F	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/void	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043819F	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004381D9	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438239	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438255	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438287	0	1	EDI	EDI	1		/SubmarineTitans/Recovered/PointerShapes/AnonShape_0041AF40_F59F8577		STAllPlayersC	/undefined4	typed_external_or_secondary_interface
00436F20	STAllPlayersC::CmdToPlsObj	004382B8	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004382E9	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438305	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043834B	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438408	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043842B	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043843B	44	0	ESI	ESI	1	/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043849F	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438526	36	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043852E	32	1	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438542	36	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043854A	32	1	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043855B	36	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438566	32	1	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438576	36	0	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	00438581	32	1	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	004385C9	24	4	DWORD PTR [EBX]	EBX	0	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable		/STGroupBoatC	STAllPlayersC	/undefined4	ambiguous_receiver_transport
00436F20	STAllPlayersC::CmdToPlsObj	00438615	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
00436F20	STAllPlayersC::CmdToPlsObj	0043863E	8	2	EBX	EBX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C058	48	1	EDI	EDI	1	/SubmarineTitans/Recovered/VTables/STGameObjCVTable		/STGameObjC	STAllPlayersC	/void	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C4EC	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C528	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C557	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C57F	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C5CC	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C5F4	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C630	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C65F	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C68E	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C6EA	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
0043BEB0	STAllPlayersC::GetPanelInfo	0043C719	12	0	EAX	EAX	1	/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable	/STGroupBoatC	/STGroupBoatC	STAllPlayersC	/undefined4	physical_vtable
