apply	action	function_address	function_name	call_address	target_address	target_name	expected_override	proposed_return_type	confidence	evidence
1	apply	00427BB0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_004248D0::FUN_00427bb0	00427D09	006AAC70	Library::DKW::LIB::MemAlloc	none	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004248D0_552B02F1	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004248D0_552B02F1 through COPY/CAST/INDIRECT; consumer anchors=[00427D10:null-test, 00427D29:neutral-store, 00427D4A:typed-argument, 00427D6F:typed-argument]; transport callee ABI pointer:/void is retained
1	apply	00427BB0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_004248D0::FUN_00427bb0	00427D4A	00405010	sub_004248D0	none	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004248D0_552B02F1	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004248D0_552B02F1 through COPY/CAST/INDIRECT; consumer anchors=[00427D4A:machine-call-boundary]; transport callee ABI /int is retained
1	apply	00428E50	FUN_00428e50	00428E61	006B04D0	FUN_006b04d0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DBCA0_EF06575F;/uint	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DBCA0_EF06575F	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DBCA0_EF06575F through COPY/CAST/INDIRECT; consumer anchors=[00428E66:null-test, 00428E70:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	0042A290	LoadLand	0042A3AE	006B04D0	FUN_006b04d0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DBCA0_EF06575F;/uint	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DBCA0_EF06575F	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006DBCA0_EF06575F through COPY/CAST/INDIRECT; consumer anchors=[0042A3B3:null-test, 0042A3B9:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	0042D980	STAllPlayersC::GetActiveCenter	0042DA3C	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0042DA3C:machine-call-boundary, 0042DA4F, 0042DA4F:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0042D980	STAllPlayersC::GetActiveCenter	0042DA7B	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0042DA7B:machine-call-boundary, 0042DA8E, 0042DA8E:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0042D980	STAllPlayersC::GetActiveCenter	0042DB34	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0042DB34:machine-call-boundary, 0042DB47, 0042DB47:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0042D980	STAllPlayersC::GetActiveCenter	0042DC2B	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0042DC2B:machine-call-boundary, 0042DC3E, 0042DC3E:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0042D980	STAllPlayersC::GetActiveCenter	0042DCF7	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0042DCF7:machine-call-boundary, 0042DD0A, 0042DD0A:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0042D980	STAllPlayersC::GetActiveCenter	0042DDAC	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0042DDAC:machine-call-boundary, 0042DDBF, 0042DDBF:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0042F2B0	STAllPlayersC::UnRegisterObject	0042FF76	00402653	thunk_FUN_00440820	none	pointer:/STAllPlayersC	high	one exact direct CALL has no High output because the transport ABI is void/unsized, but its full EAX reaches one concrete pointer consumer before any redefinition; transport callee ABI /undefined is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430B25	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr through COPY/CAST/INDIRECT; consumer anchors=[00430B25:machine-call-boundary, 00430B3C, 00430B53, 00430B6A, 00430B81, 00430B98, 00430BBF]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430B3C	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr through COPY/CAST/INDIRECT; consumer anchors=[00430B3C:machine-call-boundary, 00430B53, 00430B6A, 00430B81, 00430B98, 00430BBF]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430B53	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr through COPY/CAST/INDIRECT; consumer anchors=[00430B53:machine-call-boundary, 00430B6A, 00430B81, 00430B98, 00430BBF]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430B6A	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr through COPY/CAST/INDIRECT; consumer anchors=[00430B6A:machine-call-boundary, 00430B81, 00430B98, 00430BBF]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430B81	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr through COPY/CAST/INDIRECT; consumer anchors=[00430B81:machine-call-boundary, 00430B98, 00430BBF]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430B98	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr through COPY/CAST/INDIRECT; consumer anchors=[00430B98:machine-call-boundary, 00430BBF]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00430BE5	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	script-owned direct-call result view requires no-override revalidation because its installed type masks the original consumer chain
1	apply	00430A90	STAllPlayersC::GetMessage	00430C5F	006AE310	Library::DKW::TBL::DArrayCreateTracked	__stdcall;pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr;pointer:/SubmarineTitans/Recovered/DArrayTy;/uint;/uint;/uint;/uint	pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr	high	script-owned direct-call result view requires no-override revalidation because its installed type masks the original consumer chain
1	apply	00430A90	STAllPlayersC::GetMessage	00431201	00405CC2	STAllPlayersC::_MakeMDPairs	__thiscall;pointer:/STAllPlayersC;pointer:/STAllPlayersC;/char	pointer:/STAllPlayersC	high	one exact direct CALL has no High output because the transport ABI is void/unsized, but its full EAX reaches one concrete pointer consumer before any redefinition; transport callee ABI /void is retained
1	apply	00430A90	STAllPlayersC::GetMessage	00431247	004058AD	STAllPlayersC::SaveAllPlData	__thiscall;pointer:/char;pointer:/STAllPlayersC;pointer:/int	pointer:/char	high	one exact direct CALL result reaches only the concrete pointer view pointer:/char through COPY/CAST/INDIRECT; consumer anchors=[00431247, 00431247:machine-call-boundary, 00431261, 0043126A]; transport callee ABI pointer:/byte is retained
1	apply	00433E90	STAllPlayersC::PointPick	00434275	004020D6	STAllPlayersC::CalibrateTmp	none	pointer:/STAllPlayersC	high	one exact direct CALL has no High output because the transport ABI is void/unsized, but its full EAX reaches one concrete pointer consumer before any redefinition; transport callee ABI /void is retained
1	apply	00435060	STAllPlayersC::SelfCheckObjControl	0043512D	006ACC70	DArrayGetElement	none	pointer:/STAllPlayersC	high	one exact direct CALL has no High output because the transport ABI is void/unsized, but its full EAX reaches one concrete pointer consumer before any redefinition; transport callee ABI /int is retained
1	apply	00435060	STAllPlayersC::SelfCheckObjControl	00435232	006ACC70	DArrayGetElement	none	pointer:/STAllPlayersC	high	one exact direct CALL has no High output because the transport ABI is void/unsized, but its full EAX reaches one concrete pointer consumer before any redefinition; transport callee ABI /int is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	004372AA	00405CF9	thunk_FUN_0042b760	__stdcall;pointer:/STGroupC;/char;/ushort	pointer:/STGroupC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STGroupC through COPY/CAST/INDIRECT; consumer anchors=[004372AA:machine-call-boundary, 004372AF:null-test, 004372B9:typed-argument]; transport callee ABI pointer:/STGroupBoatC is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	004372B9	00402DB5	STGroupC::GetGroupContent	__thiscall;pointer:/SubmarineTitans/Recovered/DArrayTy;pointer:/STGroupC	pointer:/SubmarineTitans/Recovered/DArrayTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArrayTy through COPY/CAST/INDIRECT; consumer anchors=[004372B9:machine-call-boundary]; transport callee ABI pointer:/uint is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	0043733B	00405CF9	thunk_FUN_0042b760	__stdcall;pointer:/STGroupC;/char;/ushort	pointer:/STGroupC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STGroupC through COPY/CAST/INDIRECT; consumer anchors=[0043733B:machine-call-boundary, 00437340:null-test, 0043734A:typed-argument]; transport callee ABI pointer:/STGroupBoatC is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	0043734A	00402DB5	STGroupC::GetGroupContent	__thiscall;pointer:/SubmarineTitans/Recovered/DArrayTy;pointer:/STGroupC	pointer:/SubmarineTitans/Recovered/DArrayTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArrayTy through COPY/CAST/INDIRECT; consumer anchors=[0043734A:machine-call-boundary]; transport callee ABI pointer:/uint is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	004373C2	00405CF9	thunk_FUN_0042b760	__stdcall;pointer:/STGroupC;/char;/ushort	pointer:/STGroupC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STGroupC through COPY/CAST/INDIRECT; consumer anchors=[004373C2:machine-call-boundary, 004373C7:null-test, 004373D1:typed-argument]; transport callee ABI pointer:/STGroupBoatC is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	004373D1	00402DB5	STGroupC::GetGroupContent	__thiscall;pointer:/SubmarineTitans/Recovered/DArrayTy;pointer:/STGroupC	pointer:/SubmarineTitans/Recovered/DArrayTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArrayTy through COPY/CAST/INDIRECT; consumer anchors=[004373D1:machine-call-boundary]; transport callee ABI pointer:/uint is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	0043747B	00405CF9	thunk_FUN_0042b760	__stdcall;pointer:/STGroupC;/char;/ushort	pointer:/STGroupC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STGroupC through COPY/CAST/INDIRECT; consumer anchors=[0043747B:machine-call-boundary, 00437480:null-test, 0043748A:typed-argument]; transport callee ABI pointer:/STGroupBoatC is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	0043748A	00402DB5	STGroupC::GetGroupContent	__thiscall;pointer:/SubmarineTitans/Recovered/DArrayTy;pointer:/STGroupC	pointer:/SubmarineTitans/Recovered/DArrayTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArrayTy through COPY/CAST/INDIRECT; consumer anchors=[0043748A:machine-call-boundary]; transport callee ABI pointer:/uint is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	00437532	00405CF9	thunk_FUN_0042b760	__stdcall;pointer:/STGroupC;/char;/ushort	pointer:/STGroupC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STGroupC through COPY/CAST/INDIRECT; consumer anchors=[00437532:machine-call-boundary, 00437537:null-test, 0043753B:load-base, 00437556:typed-argument]; transport callee ABI pointer:/STGroupBoatC is retained
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	00437556	00402DB5	STGroupC::GetGroupContent	__thiscall;pointer:/SubmarineTitans/Recovered/DArrayTy;pointer:/STGroupC	pointer:/SubmarineTitans/Recovered/DArrayTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArrayTy through COPY/CAST/INDIRECT; consumer anchors=[0043756E:typed-argument, 00437574:typed-argument]; transport callee ABI pointer:/uint is retained
1	apply	0043AAF0	STAllPlayersC::GetCamPoint	0043ABBD	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0043ABBD:machine-call-boundary, 0043ABD0, 0043ABD0:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0043AAF0	STAllPlayersC::GetCamPoint	0043AC3D	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0043AC3D:machine-call-boundary, 0043AC52, 0043AC52:typed-argument, 0043ACA2:load-base]; transport callee ABI pointer:/STGameObjC is retained
1	apply	0043AAF0	STAllPlayersC::GetCamPoint	0043AD34	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STFishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STFishC through COPY/CAST/INDIRECT; consumer anchors=[0043AD34:machine-call-boundary, 0043AD49, 0043AD49:typed-argument, 0043AD7C:load-base]; transport callee ABI pointer:/STGameObjC is retained
