apply	address	function	current_signature	current_calling_convention	signature_source	calls	direct_calls	thunk_calls	ecx_pointer_setup	ecx_scalar_setup	ecx_live_prior	ecx_unknown	caller_cleanup_calls	caller_cleanup_bytes	callee_ret_pop_bytes	expected_stack_bytes	incoming_ecx_used	exact_stack_argument_calls	classification	suggested_calling_convention	confidence	reason	error
0	00617CA0	FUN_00617ca0	int __thiscall FUN_00617ca0(void * this, int * param_1, int * param_2, undefined4 * param_3, int * param_4, int * param_5, int * param_6, uint param_7)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		28	28	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00617ED0	FUN_00617ed0	undefined __thiscall FUN_00617ed0(void * this, int param_1, int * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00618240	FUN_00618240	undefined4 __thiscall FUN_00618240(void * this, int param_1, int param_2, int param_3, undefined4 * param_4)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		16	16	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [16] but observed callers do not prepare ECX	-
0	00618900	FUN_00618900	undefined4 __thiscall FUN_00618900(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	5	0	5	2	0	0	3	0		8	8	1	5	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00618A50	FUN_00618a50	uint __thiscall FUN_00618a50(void * this, int param_1, int * param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00618B40	FUN_00618b40	undefined __thiscall FUN_00618b40(void * this, undefined4 param_1, undefined2 param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	006193A0	FUN_006193a0	undefined4 __thiscall FUN_006193a0(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0061C5F0	FUN_0061c5f0	int __thiscall FUN_0061c5f0(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0061CA90	FUN_0061ca90	undefined4 __thiscall FUN_0061ca90(void * this, int param_1, int param_2, int param_3, int * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0061CFB0	FUN_0061cfb0	void __thiscall FUN_0061cfb0(void * this, int param_1, int param_2, int soundId)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		12	12	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0061D080	FUN_0061d080	undefined __thiscall FUN_0061d080(void * this, undefined4 param_1, ushort param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0061FC00	FUN_0061fc00	undefined4 __thiscall FUN_0061fc00(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006201F0	FUN_006201f0	undefined4 __thiscall FUN_006201f0(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006205B0	FUN_006205b0	undefined4 __thiscall FUN_006205b0(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00620940	FUN_00620940	undefined4 __thiscall FUN_00620940(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00620CE0	FUN_00620ce0	undefined4 __thiscall FUN_00620ce0(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00621120	FUN_00621120	undefined4 __thiscall FUN_00621120(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006214C0	FUN_006214c0	undefined4 __thiscall FUN_006214c0(void * this, undefined4 * param_1, undefined4 * param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00621640	FUN_00621640	uint __thiscall FUN_00621640(void * this, int param_1, undefined4 * param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00624140	FUN_00624140	undefined4 __thiscall FUN_00624140(void * this, int param_1, int param_2, Global_sub_0061BDB0_param_1Enum * param_3, int param_4, int param_5, int param_6, int * param_7, int param_8)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		32	32	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	006255B0	FUN_006255b0	undefined4 __thiscall FUN_006255b0(void * this, int param_1, undefined4 param_2, int param_3, int param_4, Global_sub_0061BDB0_param_1Enum * param_5, int param_6, int param_7, int param_8)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		32	32	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006264D0	FUN_006264d0	undefined4 __thiscall FUN_006264d0(void * this, int * param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	006270E0	FUN_006270e0	void __thiscall FUN_006270e0(void * this, int param_1, RecoveredRecord_006270E0_AA70B55C * param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00627650	FUN_00627650	undefined __thiscall FUN_00627650(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00627DB0	FUN_00627db0	undefined __thiscall FUN_00627db0(void * this, int param_1, int param_2, int soundId)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062AB10	FUN_0062ab10	undefined4 __thiscall FUN_0062ab10(void * this, int param_1, int param_2, int param_3, int param_4, int param_5, int param_6)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		24	24	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062AF40	FUN_0062af40	undefined4 __thiscall FUN_0062af40(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	2	0	2	1	0	0	1	0		4	4	1	2	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062AF90	FUN_0062af90	undefined __thiscall FUN_0062af90(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062D120	FUN_0062d120	undefined4 __thiscall FUN_0062d120(void * this, int param_1, int param_2, int param_3, int param_4, int param_5, uint param_6, int param_7)	__thiscall	ANALYSIS	2	0	2	1	0	0	1	0		28	28	1	2	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062D230	FUN_0062d230	uint __thiscall FUN_0062d230(void * this, int * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062D2D0	FUN_0062d2d0	undefined4 __thiscall FUN_0062d2d0(void * this, int param_1, int param_2, int param_3, undefined4 param_4, int * param_5, int param_6)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		24	24	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [24] but observed callers do not prepare ECX	-
0	0062DB50	FUN_0062db50	uint __thiscall FUN_0062db50(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	4	0	4	0	0	4	0	0		8	8	1	0	possible_preserved_this	__thiscall	review	4 callsites carry a live prior ECX value; 0 callers have the same recovered owner	-
0	0062DBD0	FUN_0062dbd0	uint __thiscall FUN_0062dbd0(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		8	8	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [8] but observed callers do not prepare ECX	-
0	0062DD00	FUN_0062dd00	undefined __thiscall FUN_0062dd00(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0062DF30	FUN_0062df30	uint __thiscall FUN_0062df30(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0062DFD0	FUN_0062dfd0	uint __thiscall FUN_0062dfd0(void * this, int param_1, int param_2, int * param_3)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		12	12	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [12] but observed callers do not prepare ECX	-
0	0062E0F0	FUN_0062e0f0	undefined __thiscall FUN_0062e0f0(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0062E240	FUN_0062e240	undefined __thiscall FUN_0062e240(void * this, undefined4 param_1, int param_2, int param_3, int param_4, int param_5, uint param_6)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		24	24	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062E3A0	FUN_0062e3a0	undefined __thiscall FUN_0062e3a0(void * this, int * param_1, uint param_2, int param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062E490	FUN_0062e490	undefined4 __thiscall FUN_0062e490(void * this, int * param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		24	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0062E520	FUN_0062e520	uint __thiscall FUN_0062e520(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		8	8	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [8] but observed callers do not prepare ECX	-
0	0062E550	FUN_0062e550	uint __thiscall FUN_0062e550(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		12	12	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [12] but observed callers do not prepare ECX	-
0	0062E610	FUN_0062e610	uint __thiscall FUN_0062e610(void * this, int param_1, int * param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062E640	FUN_0062e640	undefined4 __thiscall FUN_0062e640(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		8	8	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [8] but observed callers do not prepare ECX	-
0	0062E6B0	FUN_0062e6b0	undefined4 __thiscall FUN_0062e6b0(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062F080	FUN_0062f080	int __thiscall FUN_0062f080(void * this, int param_1, undefined4 param_2, STRubbishC_LoadImagSpr_param_4Enum param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0062F0D0	FUN_0062f0d0	void __thiscall FUN_0062f0d0(void * this, int param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0062F3B0	STRubbishC::LoadImagSpr	undefined4 __thiscall LoadImagSpr(STRubbishC * this, void * param_1, int * param_2, undefined4 param_3, STRubbishC_LoadImagSpr_param_4Enum param_4)	__thiscall	USER_DEFINED	1	0	1	0	0	0	1	0		16	16	0	0	stdcall_or_preserved_this_candidate		review	callee RET pops [16] but observed callers do not prepare ECX	-
0	0062F6C0	FUN_0062f6c0	undefined4 __thiscall FUN_0062f6c0(void * this, int param_1)	__thiscall	ANALYSIS	5	0	5	4	0	0	1	0		4	4	1	4	thiscall_supported	__thiscall	high	4 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0062F830	FUN_0062f830	undefined4 __thiscall FUN_0062f830(void * this, int param_1, int param_2, int param_3, int param_4)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		16	16	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0062F940	FUN_0062f940	byte * __thiscall FUN_0062f940(void * this, uint * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0062FA80	FUN_0062fa80	int __thiscall FUN_0062fa80(void * this, RecoveredRecordView_0062FA80_9D6D3E8C * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00630000	FUN_00630000	undefined __thiscall FUN_00630000(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00630110	FUN_00630110	int __thiscall FUN_00630110(void * this, char param_1)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		4	4	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [4] but observed callers do not prepare ECX	-
0	00630160	FUN_00630160	undefined4 __thiscall FUN_00630160(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		12	12	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006301B0	FUN_006301b0	int __thiscall FUN_006301b0(void * this, RecoveredRecordView_0062FCA0_4CB838FB * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	006301D0	FUN_006301d0	int __thiscall FUN_006301d0(void * this, int * param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00630220	FUN_00630220	undefined4 __thiscall FUN_00630220(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00630340	FUN_00630340	int __thiscall FUN_00630340(void * this, int param_1, int * param_2, undefined4 * param_3, undefined4 * param_4)	__thiscall	ANALYSIS	2	0	2	0	0	0	2	0		16	16	1	2	stdcall_or_preserved_this_candidate		review	callee RET pops [16] but observed callers do not prepare ECX	-
0	006303E0	FUN_006303e0	bool __thiscall FUN_006303e0(void * this, int param_1, int * param_2, undefined4 * param_3)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		12	12	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006315D0	FUN_006315d0	undefined __thiscall FUN_006315d0(void * this, int param_1, int param_2, int param_3, int param_4)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		16	16	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00631910	FUN_00631910	int __thiscall FUN_00631910(void * this, undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, int param_5, int param_6, undefined4 param_7, undefined4 param_8)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		32	32	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006319E0	FUN_006319e0	undefined4 __thiscall FUN_006319e0(void * this, uint param_1, int param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00631AA0	FUN_00631aa0	int __thiscall FUN_00631aa0(void * this, undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		32	32	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00631B60	FUN_00631b60	undefined4 __thiscall FUN_00631b60(void * this, uint param_1, int param_2)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		8	8	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	00631C20	FUN_00631c20	undefined __thiscall FUN_00631c20(void * this, int param_1, int param_2, byte param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		24	24	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00631E00	FUN_00631e00	undefined4 __thiscall FUN_00631e00(void * this, uint param_1, int param_2, undefined4 * param_3, undefined4 * param_4, undefined4 * param_5, undefined4 * param_6, int * param_7)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		28	28	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	006324C0	FUN_006324c0	void __thiscall FUN_006324c0(void * this, Global_sub_006324C0_param_1Enum param_1, undefined4 param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00632650	FUN_00632650	undefined4 __thiscall FUN_00632650(void * this, uint param_1, int param_2, undefined4 param_3, Global_sub_00632650_param_4Enum param_4, void * param_5)	__thiscall	ANALYSIS	5	0	5	5	0	0	0	0		20	20	1	5	thiscall_supported	__thiscall	high	5 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00633770	FUN_00633770	undefined __thiscall FUN_00633770(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00635A40	FUN_00635a40	undefined __thiscall FUN_00635a40(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00636060	FUN_00636060	void __thiscall FUN_00636060(void * this, int param_1, int param_2, int param_3, int param_4, int param_5)	__thiscall	ANALYSIS	3	0	3	0	0	0	3	0		20	20	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [20] but observed callers do not prepare ECX	-
0	00638CA0	FUN_00638ca0	int __thiscall FUN_00638ca0(void * this, STMessage * message)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		4	4	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [4] but observed callers do not prepare ECX	-
0	00639500	FUN_00639500	undefined __thiscall FUN_00639500(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00639670	FUN_00639670	uint __thiscall FUN_00639670(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00639BF0	FUN_00639bf0	void __thiscall FUN_00639bf0(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00639C40	FUN_00639c40	void __thiscall FUN_00639c40(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00639C90	FUN_00639c90	int __thiscall FUN_00639c90(void * this, STMessage * message)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		4	4	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [4] but observed callers do not prepare ECX	-
0	0063C030	FUN_0063c030	undefined __thiscall FUN_0063c030(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063C170	FUN_0063c170	uint __thiscall FUN_0063c170(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063C380	FUN_0063c380	uint __thiscall FUN_0063c380(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063C4A0	FUN_0063c4a0	int __thiscall FUN_0063c4a0(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063C510	FUN_0063c510	int __thiscall FUN_0063c510(void * this, int param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0063C8F0	FUN_0063c8f0	int __thiscall FUN_0063c8f0(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0063CA50	FUN_0063ca50	undefined4 __thiscall FUN_0063ca50(void * this, undefined4 param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	0063CC50	FUN_0063cc50	undefined4 __thiscall FUN_0063cc50(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063CFF0	FUN_0063cff0	undefined4 * __thiscall FUN_0063cff0(void * this, int * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063D100	FUN_0063d100	undefined __thiscall FUN_0063d100(void * this, undefined4 * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063D460	FUN_0063d460	void __thiscall FUN_0063d460(void * this, undefined4 param_1, undefined4 param_2, int param_3, int param_4)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		16	16	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0063D660	FUN_0063d660	undefined4 __thiscall FUN_0063d660(void * this, char param_1)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0063DE20	FUN_0063de20	void __thiscall FUN_0063de20(void * this, int soundId)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0063E700	FUN_0063e700	int __thiscall FUN_0063e700(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	12	1	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	0063E9C0	FUN_0063e9c0	void __thiscall FUN_0063e9c0(void * this, int param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	0063FE70	FUN_0063fe70	undefined __thiscall FUN_0063fe70(void * this, char param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00640170	FUN_00640170	undefined4 __thiscall FUN_00640170(void * this, int param_1, int param_2, undefined4 param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	00640390	FUN_00640390	void __thiscall FUN_00640390(void * this, int param_1)	__thiscall	ANALYSIS	5	0	5	5	0	0	0	0		4	4	1	5	thiscall_supported	__thiscall	high	5 callsites explicitly load ECX; no caller stack cleanup observed	-
0	006404B0	FUN_006404b0	undefined __thiscall FUN_006404b0(void * this, int param_1, int param_2, uint param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	006443C0	FUN_006443c0	undefined __thiscall FUN_006443c0(void * this, short * param_1, short * param_2, short * param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	006473E0	FUN_006473e0	void __thiscall FUN_006473e0(void * this, undefined4 param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00647A60	FUN_00647a60	void __thiscall FUN_00647a60(void * this, int soundId)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	00647BA0	FUN_00647ba0	undefined4 __thiscall FUN_00647ba0(void * this, RecoveredRecord_00647BA0_F0CA3D39 * param_1)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		4	4	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [4] but observed callers do not prepare ECX	-
