apply	kind	function_address	expected_function	expected_signature	stack_offset	length	proposed_name	expected_overlaps	site	reason	evidence
0	fixed_zero	0059DB20	FSGSTy::ChatCtrls	undefined __thiscall ChatCtrls(void)	-1312	1236	stack_bytes_neg_520	Stack[-0x208]:4:local_208:/undefined4:DEFAULT: | Stack[-0x25c]:4:local_25c:/undefined4:DEFAULT: | Stack[-0x260]:4:local_260:/undefined4:DEFAULT: | Stack[-0x264]:4:local_264:/undefined4:DEFAULT: | Stack[-0x268]:4:local_268:/undefined4:DEFAULT: | Stack[-0x270]:1:local_270:/undefined:DEFAULT: | Stack[-0x274]:4:local_274:/undefined4:DEFAULT: | Stack[-0x2dc]:4:local_2dc:/undefined4:DEFAULT: | Stack[-0x2e0]:4:local_2e0:/undefined4:DEFAULT: | Stack[-0x388]:4:local_388:/undefined4:DEFAULT: | Stack[-0x38c]:4:local_38c:/undefined4:DEFAULT: | Stack[-0x390]:4:local_390:/undefined4:DEFAULT: | Stack[-0x3dc]:4:local_3dc:/undefined4:DEFAULT: | Stack[-0x3e0]:4:local_3e0:/undefined4:DEFAULT: | Stack[-0x3e4]:4:local_3e4:/undefined4:DEFAULT: | Stack[-0x3e8]:4:local_3e8:/undefined4:DEFAULT: | Stack[-0x3ec]:4:local_3ec:/undefined4:DEFAULT: | Stack[-0x3f0]:4:local_3f0:/undefined4:DEFAULT: | Stack[-0x3f4]:4:local_3f4:/undefined4:DEFAULT: | Stack[-0x490]:4:local_490:/undefined4:DEFAULT: | Stack[-0x494]:4:local_494:/undefined4:DEFAULT: | Stack[-0x498]:4:local_498:/undefined4:DEFAULT: | Stack[-0x4b0]:4:local_4b0:/undefined4:DEFAULT: | Stack[-0x4b4]:4:local_4b4:/undefined4:DEFAULT: | Stack[-0x4b8]:4:local_4b8:/undefined4:DEFAULT: | Stack[-0x4d0]:4:local_4d0:/undefined4:DEFAULT: | Stack[-0x4d4]:4:local_4d4:/undefined4:DEFAULT: | Stack[-0x4d8]:4:local_4d8:/undefined4:DEFAULT: | Stack[-0x4f0]:4:local_4f0:/undefined4:DEFAULT: | Stack[-0x4f4]:4:local_4f4:/undefined4:DEFAULT: | Stack[-0x4f8]:4:local_4f8:/undefined4:DEFAULT: | Stack[-0x504]:4:local_504:/undefined4:DEFAULT: | Stack[-0x508]:4:local_508:/undefined4:DEFAULT: | Stack[-0x50]:4:local_50:/undefined4:DEFAULT: | Stack[-0x50c]:4:local_50c:/undefined4:DEFAULT: | Stack[-0x510]:4:local_510:/undefined4:DEFAULT: | Stack[-0x514]:4:local_514:/undefined4:DEFAULT: | Stack[-0x518]:4:local_518:/undefined4:DEFAULT: | Stack[-0x520]:4:local_520:/undefined4:DEFAULT: | Stack[-0x98]:4:local_98:/undefined4:DEFAULT: | Stack[-0x9c]:4:local_9c:/undefined4:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xd4]:4:local_d4:/undefined4:DEFAULT: | Stack[-0xd8]:4:local_d8:/undefined4:DEFAULT: | Stack[-0xdc]:4:local_dc:/undefined4:DEFAULT: | Stack[-0xe0]:4:local_e0:/undefined4:DEFAULT: | Stack[-0xe4]:4:local_e4:/undefined4:DEFAULT: | Stack[-0xe8]:4:local_e8:/undefined4:DEFAULT: | Stack[-0xf0]:4:local_f0:/undefined4:DEFAULT: | Stack[-0xf4]:4:local_f4:/undefined4:DEFAULT:	0059DB5D STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059E7F0	FSGSTy::NewGameCtrls	undefined __thiscall NewGameCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x844]:4:local_844:/undefined4:DEFAULT: | Stack[-0x848]:4:local_848:/undefined4:DEFAULT: | Stack[-0x84c]:4:local_84c:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059E80B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059E7F0	FSGSTy::NewGameCtrls	undefined __thiscall NewGameCtrls(void)	-2264	2188	stack_bytes_neg_8D8	Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0x64]:4:local_64:/undefined4:DEFAULT: | Stack[-0x68]:4:local_68:/undefined4:DEFAULT: | Stack[-0x844]:4:local_844:/undefined4:DEFAULT: | Stack[-0x848]:4:local_848:/undefined4:DEFAULT: | Stack[-0x84c]:4:local_84c:/undefined4:DEFAULT: | Stack[-0x884]:4:local_884:/undefined4:DEFAULT: | Stack[-0x888]:4:local_888:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x8a4]:4:local_8a4:/undefined4:DEFAULT: | Stack[-0x8a8]:4:local_8a8:/undefined4:DEFAULT: | Stack[-0x8ac]:4:local_8ac:/undefined4:DEFAULT: | Stack[-0x8b8]:4:local_8b8:/undefined4:DEFAULT: | Stack[-0x8bc]:4:local_8bc:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT:	0059E87F STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059EB00	FSGSTy::JoinGameCtrls	undefined __thiscall JoinGameCtrls(void)	-3500	2188	stack_bytes_neg_DAC	Stack[-0x534]:4:local_534:/undefined4:DEFAULT: | Stack[-0x538]:4:local_538:/undefined4:DEFAULT: | Stack[-0x53c]:4:local_53c:/undefined4:DEFAULT: | Stack[-0xd18]:4:local_d18:/undefined4:DEFAULT: | Stack[-0xd1c]:4:local_d1c:/undefined4:DEFAULT: | Stack[-0xd20]:4:local_d20:/undefined4:DEFAULT: | Stack[-0xd58]:4:local_d58:/undefined4:DEFAULT: | Stack[-0xd5c]:4:local_d5c:/undefined4:DEFAULT: | Stack[-0xd60]:4:local_d60:/undefined4:DEFAULT: | Stack[-0xd78]:4:local_d78:/undefined4:DEFAULT: | Stack[-0xd7c]:4:local_d7c:/undefined4:DEFAULT: | Stack[-0xd80]:4:local_d80:/undefined4:DEFAULT: | Stack[-0xd8c]:4:local_d8c:/undefined4:DEFAULT: | Stack[-0xd90]:4:local_d90:/undefined4:DEFAULT: | Stack[-0xd94]:4:local_d94:/undefined4:DEFAULT: | Stack[-0xd98]:4:local_d98:/undefined4:DEFAULT: | Stack[-0xd9c]:4:local_d9c:/undefined4:DEFAULT: | Stack[-0xda0]:4:local_da0:/undefined4:DEFAULT: | Stack[-0xda4]:4:local_da4:/undefined4:DEFAULT: | Stack[-0xda8]:4:local_da8:/undefined4:DEFAULT: | Stack[-0xdac]:4:local_dac:/undefined4:DEFAULT:	0059EB1E STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059EB00	FSGSTy::JoinGameCtrls	undefined __thiscall JoinGameCtrls(void)	-3500	2188	stack_bytes_neg_DAC	Stack[-0x534]:4:local_534:/undefined4:DEFAULT: | Stack[-0x538]:4:local_538:/undefined4:DEFAULT: | Stack[-0x53c]:4:local_53c:/undefined4:DEFAULT: | Stack[-0xd18]:4:local_d18:/undefined4:DEFAULT: | Stack[-0xd1c]:4:local_d1c:/undefined4:DEFAULT: | Stack[-0xd20]:4:local_d20:/undefined4:DEFAULT: | Stack[-0xd58]:4:local_d58:/undefined4:DEFAULT: | Stack[-0xd5c]:4:local_d5c:/undefined4:DEFAULT: | Stack[-0xd60]:4:local_d60:/undefined4:DEFAULT: | Stack[-0xd78]:4:local_d78:/undefined4:DEFAULT: | Stack[-0xd7c]:4:local_d7c:/undefined4:DEFAULT: | Stack[-0xd80]:4:local_d80:/undefined4:DEFAULT: | Stack[-0xd8c]:4:local_d8c:/undefined4:DEFAULT: | Stack[-0xd90]:4:local_d90:/undefined4:DEFAULT: | Stack[-0xd94]:4:local_d94:/undefined4:DEFAULT: | Stack[-0xd98]:4:local_d98:/undefined4:DEFAULT: | Stack[-0xd9c]:4:local_d9c:/undefined4:DEFAULT: | Stack[-0xda0]:4:local_da0:/undefined4:DEFAULT: | Stack[-0xda4]:4:local_da4:/undefined4:DEFAULT: | Stack[-0xda8]:4:local_da8:/undefined4:DEFAULT: | Stack[-0xdac]:4:local_dac:/undefined4:DEFAULT:	0059EEBC STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059EB00	FSGSTy::JoinGameCtrls	undefined __thiscall JoinGameCtrls(void)	-1312	1236	stack_bytes_neg_520	Stack[-0x208]:4:local_208:/undefined4:DEFAULT: | Stack[-0x25c]:4:local_25c:/undefined4:DEFAULT: | Stack[-0x260]:4:local_260:/undefined4:DEFAULT: | Stack[-0x264]:4:local_264:/undefined4:DEFAULT: | Stack[-0x268]:4:local_268:/undefined4:DEFAULT: | Stack[-0x270]:1:local_270:/undefined:DEFAULT: | Stack[-0x274]:4:local_274:/undefined4:DEFAULT: | Stack[-0x2dc]:4:local_2dc:/undefined4:DEFAULT: | Stack[-0x2e0]:4:local_2e0:/undefined4:DEFAULT: | Stack[-0x388]:4:local_388:/undefined4:DEFAULT: | Stack[-0x38c]:4:local_38c:/undefined4:DEFAULT: | Stack[-0x390]:4:local_390:/undefined4:DEFAULT: | Stack[-0x3dc]:4:local_3dc:/undefined4:DEFAULT: | Stack[-0x3e0]:4:local_3e0:/undefined4:DEFAULT: | Stack[-0x3e4]:4:local_3e4:/undefined4:DEFAULT: | Stack[-0x3e8]:4:local_3e8:/undefined4:DEFAULT: | Stack[-0x3ec]:4:local_3ec:/undefined4:DEFAULT: | Stack[-0x3f0]:4:local_3f0:/undefined4:DEFAULT: | Stack[-0x3f4]:4:local_3f4:/undefined4:DEFAULT: | Stack[-0x490]:4:local_490:/undefined4:DEFAULT: | Stack[-0x494]:4:local_494:/undefined4:DEFAULT: | Stack[-0x498]:4:local_498:/undefined4:DEFAULT: | Stack[-0x4b0]:4:local_4b0:/undefined4:DEFAULT: | Stack[-0x4b4]:4:local_4b4:/undefined4:DEFAULT: | Stack[-0x4b8]:4:local_4b8:/undefined4:DEFAULT: | Stack[-0x4d0]:4:local_4d0:/undefined4:DEFAULT: | Stack[-0x4d4]:4:local_4d4:/undefined4:DEFAULT: | Stack[-0x4d8]:4:local_4d8:/undefined4:DEFAULT: | Stack[-0x4f0]:4:local_4f0:/undefined4:DEFAULT: | Stack[-0x4f4]:4:local_4f4:/undefined4:DEFAULT: | Stack[-0x4f8]:4:local_4f8:/undefined4:DEFAULT: | Stack[-0x504]:4:local_504:/undefined4:DEFAULT: | Stack[-0x508]:4:local_508:/undefined4:DEFAULT: | Stack[-0x50]:4:local_50:/undefined4:DEFAULT: | Stack[-0x50c]:4:local_50c:/undefined4:DEFAULT: | Stack[-0x510]:4:local_510:/undefined4:DEFAULT: | Stack[-0x514]:4:local_514:/undefined4:DEFAULT: | Stack[-0x518]:4:local_518:/undefined4:DEFAULT: | Stack[-0x520]:4:local_520:/undefined4:DEFAULT: | Stack[-0x98]:4:local_98:/undefined4:DEFAULT: | Stack[-0x9c]:4:local_9c:/undefined4:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xd4]:4:local_d4:/undefined4:DEFAULT: | Stack[-0xd8]:4:local_d8:/undefined4:DEFAULT: | Stack[-0xdc]:4:local_dc:/undefined4:DEFAULT: | Stack[-0xe0]:4:local_e0:/undefined4:DEFAULT: | Stack[-0xe4]:4:local_e4:/undefined4:DEFAULT: | Stack[-0xe8]:4:local_e8:/undefined4:DEFAULT: | Stack[-0xf0]:4:local_f0:/undefined4:DEFAULT: | Stack[-0xf4]:4:local_f4:/undefined4:DEFAULT:	0059EB2B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059F260	FSGSTy::LadderCtrls	undefined __thiscall LadderCtrls(void)	-2272	2188	stack_bytes_neg_8E0	Stack[-0x84c]:4:local_84c:/undefined4:DEFAULT: | Stack[-0x850]:4:local_850:/undefined4:DEFAULT: | Stack[-0x854]:4:local_854:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x890]:4:local_890:/undefined4:DEFAULT: | Stack[-0x894]:4:local_894:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT: | Stack[-0x8dc]:4:local_8dc:/undefined4:DEFAULT: | Stack[-0x8e0]:4:local_8e0:/undefined4:DEFAULT:	0059F27F STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0059F260	FSGSTy::LadderCtrls	undefined __thiscall LadderCtrls(void)	-2272	2188	stack_bytes_neg_8E0	Stack[-0x84c]:4:local_84c:/undefined4:DEFAULT: | Stack[-0x850]:4:local_850:/undefined4:DEFAULT: | Stack[-0x854]:4:local_854:/undefined4:DEFAULT: | Stack[-0x88c]:4:local_88c:/undefined4:DEFAULT: | Stack[-0x890]:4:local_890:/undefined4:DEFAULT: | Stack[-0x894]:4:local_894:/undefined4:DEFAULT: | Stack[-0x8c0]:4:local_8c0:/undefined4:DEFAULT: | Stack[-0x8c4]:4:local_8c4:/undefined4:DEFAULT: | Stack[-0x8c8]:4:local_8c8:/undefined4:DEFAULT: | Stack[-0x8cc]:4:local_8cc:/undefined4:DEFAULT: | Stack[-0x8d0]:4:local_8d0:/undefined4:DEFAULT: | Stack[-0x8d4]:4:local_8d4:/undefined4:DEFAULT: | Stack[-0x8d8]:4:local_8d8:/undefined4:DEFAULT: | Stack[-0x8dc]:4:local_8dc:/undefined4:DEFAULT: | Stack[-0x8e0]:4:local_8e0:/undefined4:DEFAULT:	0059F474 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005A1920	FSGSTy::SetBanner	undefined __thiscall SetBanner(char * param_1, undefined4 param_2, int param_3, uint param_4, undefined4 * param_5)	-2272	1024	stack_bytes_neg_8E0	Stack[-0x85e]:1:local_85e:/undefined1:DEFAULT: | Stack[-0x85f]:1:local_85f:/undefined:DEFAULT: | Stack[-0x860]:1:local_860:/undefined:DEFAULT: | Stack[-0x8e0]:1:local_8e0:/undefined:DEFAULT:	005A1C2B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005A1920	FSGSTy::SetBanner	undefined __thiscall SetBanner(char * param_1, undefined4 param_2, int param_3, uint param_4, undefined4 * param_5)	-1248	1024	stack_bytes_neg_4E0	Stack[-0x45e]:1:local_45e:/undefined1:DEFAULT: | Stack[-0x45f]:1:local_45f:/undefined:DEFAULT: | Stack[-0x460]:1:local_460:/undefined:DEFAULT: | Stack[-0x4e0]:1:local_4e0:/undefined:DEFAULT:	005A1A55 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005A4350	FSGSTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-588	32	stack_bytes_neg_24C	Stack[-0x238]:4:local_238:/undefined4:DEFAULT: | Stack[-0x23c]:4:local_23c:/undefined4:DEFAULT: | Stack[-0x24c]:1:local_24c:/undefined:DEFAULT:	005A54ED STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005A4350	FSGSTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-412	32	stack_bytes_neg_19C	Stack[-0x18c]:4:local_18c:/undefined4:DEFAULT: | Stack[-0x190]:4:local_190:/undefined4:DEFAULT: | Stack[-0x194]:4:local_194:/undefined4:DEFAULT: | Stack[-0x19c]:1:local_19c:/undefined:DEFAULT:	005A4517 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005A4350	FSGSTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-352	32	stack_bytes_neg_160	Stack[-0x150]:4:local_150:/undefined4:DEFAULT: | Stack[-0x154]:4:local_154:/undefined4:DEFAULT: | Stack[-0x158]:4:local_158:/undefined4:DEFAULT: | Stack[-0x160]:1:local_160:/undefined:DEFAULT:	005A45EB STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005AB300	ChooseMapTy::InitChooseMap	undefined __thiscall InitChooseMap(undefined1 param_1, ChooseMapTy_InitChooseMap_param_2Enum param_2)	-524	504	stack_bytes_neg_20C	Stack[-0x109]:4:local_109:/undefined4:DEFAULT: | Stack[-0x10d]:4:local_10d:/undefined4:DEFAULT: | Stack[-0x111]:4:local_111:/undefined4:DEFAULT: | Stack[-0x115]:4:local_115:/undefined4:DEFAULT: | Stack[-0x122]:4:local_122:/undefined4:DEFAULT: | Stack[-0x134]:4:local_134:/undefined4:DEFAULT: | Stack[-0x138]:4:local_138:/undefined4:DEFAULT: | Stack[-0x13c]:4:local_13c:/undefined4:DEFAULT: | Stack[-0x149]:4:local_149:/undefined4:DEFAULT: | Stack[-0x1a9]:4:local_1a9:/undefined4:DEFAULT: | Stack[-0x1ad]:4:local_1ad:/undefined4:DEFAULT: | Stack[-0x1b1]:4:local_1b1:/undefined4:DEFAULT: | Stack[-0x1be]:4:local_1be:/undefined4:DEFAULT: | Stack[-0x1d0]:4:local_1d0:/undefined4:DEFAULT: | Stack[-0x1d4]:4:local_1d4:/undefined4:DEFAULT: | Stack[-0x1d8]:4:local_1d8:/undefined4:DEFAULT: | Stack[-0x1e5]:4:local_1e5:/undefined4:DEFAULT: | Stack[-0x1f7]:4:local_1f7:/undefined4:DEFAULT: | Stack[-0x1fb]:4:local_1fb:/undefined4:DEFAULT: | Stack[-0x1ff]:4:local_1ff:/undefined4:DEFAULT: | Stack[-0x20c]:4:local_20c:/undefined4:DEFAULT:	005AC20F STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005AB300	ChooseMapTy::InitChooseMap	undefined __thiscall InitChooseMap(undefined1 param_1, ChooseMapTy_InitChooseMap_param_2Enum param_2)	-20	3	stack_bytes_neg_14		005AC21C STOSW ES:EDI | 005AC21E STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005AEAB0	ChooseMapTy::CreateCtrls	void __thiscall CreateCtrls(char param_1)	-4068	2188	stack_bytes_neg_FE4	Stack[-0x780]:4:local_780:/undefined4:DEFAULT: | Stack[-0xf50]:4:local_f50:/undefined4:DEFAULT: | Stack[-0xf54]:4:local_f54:/undefined4:DEFAULT: | Stack[-0xf58]:4:local_f58:/undefined4:DEFAULT: | Stack[-0xf90]:4:local_f90:/undefined4:DEFAULT: | Stack[-0xf94]:4:local_f94:/undefined4:DEFAULT: | Stack[-0xf98]:4:local_f98:/undefined4:DEFAULT: | Stack[-0xfc4]:4:local_fc4:/undefined4:DEFAULT: | Stack[-0xfc8]:4:local_fc8:/undefined4:DEFAULT: | Stack[-0xfcc]:4:local_fcc:/undefined4:DEFAULT: | Stack[-0xfd0]:4:local_fd0:/undefined4:DEFAULT: | Stack[-0xfd4]:4:local_fd4:/undefined4:DEFAULT: | Stack[-0xfd8]:4:local_fd8:/undefined4:DEFAULT: | Stack[-0xfdc]:4:local_fdc:/undefined4:DEFAULT: | Stack[-0xfe0]:4:local_fe0:/undefined4:DEFAULT: | Stack[-0xfe4]:4:local_fe4:/undefined4:DEFAULT:	005AEADB STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005AEAB0	ChooseMapTy::CreateCtrls	void __thiscall CreateCtrls(char param_1)	-4068	2188	stack_bytes_neg_FE4	Stack[-0x780]:4:local_780:/undefined4:DEFAULT: | Stack[-0xf50]:4:local_f50:/undefined4:DEFAULT: | Stack[-0xf54]:4:local_f54:/undefined4:DEFAULT: | Stack[-0xf58]:4:local_f58:/undefined4:DEFAULT: | Stack[-0xf90]:4:local_f90:/undefined4:DEFAULT: | Stack[-0xf94]:4:local_f94:/undefined4:DEFAULT: | Stack[-0xf98]:4:local_f98:/undefined4:DEFAULT: | Stack[-0xfc4]:4:local_fc4:/undefined4:DEFAULT: | Stack[-0xfc8]:4:local_fc8:/undefined4:DEFAULT: | Stack[-0xfcc]:4:local_fcc:/undefined4:DEFAULT: | Stack[-0xfd0]:4:local_fd0:/undefined4:DEFAULT: | Stack[-0xfd4]:4:local_fd4:/undefined4:DEFAULT: | Stack[-0xfd8]:4:local_fd8:/undefined4:DEFAULT: | Stack[-0xfdc]:4:local_fdc:/undefined4:DEFAULT: | Stack[-0xfe0]:4:local_fe0:/undefined4:DEFAULT: | Stack[-0xfe4]:4:local_fe4:/undefined4:DEFAULT:	005AEFC9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005AEAB0	ChooseMapTy::CreateCtrls	void __thiscall CreateCtrls(char param_1)	-1880	448	stack_bytes_neg_758	Stack[-0x758]:1:local_758:/undefined:DEFAULT:	005AEAF2 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005AEAB0	ChooseMapTy::CreateCtrls	void __thiscall CreateCtrls(char param_1)	-1432	1236	stack_bytes_neg_598	Stack[-0x110]:4:local_110:/undefined4:DEFAULT: | Stack[-0x114]:4:local_114:/undefined4:DEFAULT: | Stack[-0x118]:4:local_118:/undefined4:DEFAULT: | Stack[-0x14c]:4:local_14c:/undefined4:DEFAULT: | Stack[-0x150]:4:local_150:/undefined4:DEFAULT: | Stack[-0x154]:4:local_154:/undefined4:DEFAULT: | Stack[-0x158]:4:local_158:/undefined4:DEFAULT: | Stack[-0x15c]:4:local_15c:/undefined4:DEFAULT: | Stack[-0x160]:4:local_160:/undefined4:DEFAULT: | Stack[-0x168]:4:local_168:/undefined4:DEFAULT: | Stack[-0x16c]:4:local_16c:/undefined4:DEFAULT: | Stack[-0x1d4]:4:local_1d4:/undefined4:DEFAULT: | Stack[-0x1d8]:4:local_1d8:/undefined4:DEFAULT: | Stack[-0x280]:4:local_280:/undefined4:DEFAULT: | Stack[-0x284]:4:local_284:/undefined4:DEFAULT: | Stack[-0x288]:4:local_288:/undefined4:DEFAULT: | Stack[-0x2d4]:4:local_2d4:/undefined4:DEFAULT: | Stack[-0x2d8]:4:local_2d8:/undefined4:DEFAULT: | Stack[-0x2dc]:4:local_2dc:/undefined4:DEFAULT: | Stack[-0x2e0]:4:local_2e0:/undefined4:DEFAULT: | Stack[-0x2e4]:4:local_2e4:/undefined4:DEFAULT: | Stack[-0x2e8]:4:local_2e8:/undefined4:DEFAULT: | Stack[-0x2ec]:4:local_2ec:/undefined4:DEFAULT: | Stack[-0x354]:4:local_354:/undefined4:DEFAULT: | Stack[-0x358]:4:local_358:/undefined4:DEFAULT: | Stack[-0x400]:4:local_400:/undefined4:DEFAULT: | Stack[-0x404]:4:local_404:/undefined4:DEFAULT: | Stack[-0x408]:4:local_408:/undefined4:DEFAULT: | Stack[-0x454]:4:local_454:/undefined4:DEFAULT: | Stack[-0x458]:4:local_458:/undefined4:DEFAULT: | Stack[-0x45c]:4:local_45c:/undefined4:DEFAULT: | Stack[-0x460]:4:local_460:/undefined4:DEFAULT: | Stack[-0x464]:4:local_464:/undefined4:DEFAULT: | Stack[-0x468]:4:local_468:/undefined4:DEFAULT: | Stack[-0x46c]:4:local_46c:/undefined4:DEFAULT: | Stack[-0x508]:4:local_508:/undefined4:DEFAULT: | Stack[-0x50c]:4:local_50c:/undefined4:DEFAULT: | Stack[-0x510]:4:local_510:/undefined4:DEFAULT: | Stack[-0x528]:4:local_528:/undefined4:DEFAULT: | Stack[-0x52c]:4:local_52c:/undefined4:DEFAULT: | Stack[-0x530]:4:local_530:/undefined4:DEFAULT: | Stack[-0x548]:4:local_548:/undefined4:DEFAULT: | Stack[-0x54c]:4:local_54c:/undefined4:DEFAULT: | Stack[-0x550]:4:local_550:/undefined4:DEFAULT: | Stack[-0x568]:4:local_568:/undefined4:DEFAULT: | Stack[-0x56c]:4:local_56c:/undefined4:DEFAULT: | Stack[-0x570]:4:local_570:/undefined4:DEFAULT: | Stack[-0x57c]:4:local_57c:/undefined4:DEFAULT: | Stack[-0x580]:4:local_580:/undefined4:DEFAULT: | Stack[-0x584]:4:local_584:/undefined4:DEFAULT: | Stack[-0x588]:4:local_588:/undefined4:DEFAULT: | Stack[-0x58c]:4:local_58c:/undefined4:DEFAULT: | Stack[-0x590]:4:local_590:/undefined4:DEFAULT: | Stack[-0x598]:4:local_598:/undefined4:DEFAULT: | Stack[-0xc8]:4:local_c8:/undefined4:DEFAULT:	005AEACE STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005B0BA0	ChooseMapTy::GetMessage	int __thiscall GetMessage(STMessage * message)	-1760	1105	stack_bytes_neg_6E0	Stack[-0x6a0]:1:local_6a0:/undefined:DEFAULT: | Stack[-0x6e0]:1:local_6e0:/undefined:DEFAULT:	005B1F77 STOSD.REP ES:EDI | 005B1F79 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
