function_address	function	parameter_ordinal	parameter_name	current_type	direct_call_sites	byte_reads	byte_writes	bulk_transports	wide_dereferences	escapes	complete	apply	status	evidence
00492550	FUN_00492550	4	param_4	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00492644 MOV word ptr [ECX],SI operand=WORD PTR [ECX] width=2
00492550	FUN_00492550	5	param_5	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0049264A MOV word ptr [EAX],DX operand=WORD PTR [EAX] width=2
00496A90	FUN_00496a90	5	param_6	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00496A9B MOV dword ptr [ECX],0x0 operand=DWORD PTR [ECX] width=4 | 00496AE9 MOV dword ptr [ECX],0x1 operand=DWORD PTR [ECX] width=4
00496CC0	FUN_00496cc0	5	param_6	pointer:/void	0	0	0	0	0	3	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=3; byte_read_sites=-; byte_write_sites=-; escape_sites=00496D2A PUSH EAX alias passed on stack | 00496D5B PUSH EDI alias passed on stack | 00496D76 PUSH EDI alias passed on stack
00497370	FUN_00497370	4	param_5	pointer:/void	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=0049766F PUSH EAX alias passed on stack
0049A500	STGroupBoatC::sub_0049A500	1	param_1	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0049A5A6 MOV word ptr [ECX],AX operand=WORD PTR [ECX] width=2
0049A500	STGroupBoatC::sub_0049A500	2	param_2	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0049A5BC MOV word ptr [ECX],AX operand=WORD PTR [ECX] width=2
0049A500	STGroupBoatC::sub_0049A500	3	param_3	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0049A5D4 MOV word ptr [ECX],AX operand=WORD PTR [ECX] width=2
004A67A0	STGroupBoatC::RestoreGrpBData	1	param_1	pointer:/undefined4	0	0	0	0	5	0	0	0	incomplete_cfg_at_004A71CF	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=5, escapes=0, failure=incomplete_cfg_at_004A71CF; byte_read_sites=-; byte_write_sites=-; wide_sites=004A67E2 MOV ECX,dword ptr [EBX] operand=DWORD PTR [EBX] width=4 | 004A67EA MOV EDX,dword ptr [EBX + 0x4] operand=DWORD PTR [EBX + 0X4] width=4 | 004A67F0 MOV ECX,dword ptr [EBX + 0x8] operand=DWORD PTR [EBX + 0X8] width=4 | 004A67F6 MOV EDX,dword ptr [EBX + 0xc] operand=DWORD PTR [EBX + 0XC] width=4 | 004A67FC MOV ECX,dword ptr [EBX + 0x10] operand=DWORD PTR [EBX + 0X10] width=4
004A8340	STGroupBoatC::GetDepotForAttack	2	param_2	pointer:/undefined1	0	0	0	0	0	0	0	0	incomplete_cfg_at_004A8509	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_004A8509; byte_read_sites=-; byte_write_sites=-
004AD400	FUN_004ad400	1	param_1	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004AD409 MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4
004AD400	FUN_004ad400	2	param_2	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004AD411 MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4
004AD400	FUN_004ad400	3	param_3	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004AD419 MOV dword ptr [ECX],EAX operand=DWORD PTR [ECX] width=4
004AE0B0	FUN_004ae0b0	5	param_6	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004AECBF MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4
004B2520	FUN_004b2520	5	param_6	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004B2566 MOV dword ptr [EDX],0xffffffff operand=DWORD PTR [EDX] width=4 | 004B2B44 MOV dword ptr [ECX],EDX operand=DWORD PTR [ECX] width=4
004B2520	FUN_004b2520	6	param_7	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004B255D MOV dword ptr [ECX],0xffffffff operand=DWORD PTR [ECX] width=4 | 004B2B4C MOV dword ptr [ECX],EDX operand=DWORD PTR [ECX] width=4
004B2520	FUN_004b2520	7	param_8	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004B2554 MOV dword ptr [EAX],0xffffffff operand=DWORD PTR [EAX] width=4 | 004B2B54 MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4
004BE320	FUN_004be320	1	param_1	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004BE330 MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4
004BE6C0	FUN_004be6c0	1	param_1	pointer:/undefined4	0	0	10	0	26	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=10, rep_movs_transports=0, wide_dereferences=26, escapes=1; byte_read_sites=-; byte_write_sites=004BE6D8 MOV byte ptr [ESI],0x1 | 004BE6E1 MOV byte ptr [ESI + 0x1],AL | 004BE6F6 MOV byte ptr [ESI + 0x7],AL | 004BE716 MOV byte ptr [ESI + 0x1d],AL | 004BE72B MOV byte ptr [ESI + 0x2],0x0 | 004BE731 MOV byte ptr [ESI + 0x2],0x1 | 004BE73C MOV byte ptr [ESI + 0x1b],AL | 004BE749 MOV byte ptr [ESI + 0x1c],AL | ... +2; wide_sites=004BE6D4 STOSD.REP ES:EDI string_width=4 | 004BE6D6 STOSW ES:EDI string_width=2 | 004BE752 MOV dword ptr [ESI + 0x3],ECX operand=DWORD PTR [ESI + 0X3] width=4 | 004BE765 MOV dword ptr [ESI + 0x8],EDX operand=DWORD PTR [ESI + 0X8] width=4 | 004BE794 MOV word ptr [ESI + 0x1e],AX operand=WORD PTR [ESI + 0X1E] width=2 | 004BE79A MOV word ptr [ESI + 0x1e],0x9f operand=WORD PTR [ESI + 0X1E] width=2 | 004BE806 MOV word ptr [ESI + 0x22],AX operand=WORD PTR [ESI + 0X22] width=2 | 004BE827 MOV word ptr [ESI + 0x26],AX operand=WORD PTR [ESI + 0X26] width=2 | ... +18; escape_sites=004BE764 PUSH ECX alias passed on stack
004C2840	FUN_004c2840	1	param_1	pointer:/undefined4	0	0	1	0	2	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=2, escapes=1; byte_read_sites=-; byte_write_sites=004C286A MOV byte ptr [EDI + 0x8],AL; wide_sites=004C284D MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4 | 004C2855 MOV dword ptr [EDI + 0x4],ECX operand=DWORD PTR [EDI + 0X4] width=4; escape_sites=004C2879 PUSH EDI alias passed on stack
004C28B0	FUN_004c28b0	1	param_1	pointer:/undefined4	0	0	5	0	5	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=5, rep_movs_transports=0, wide_dereferences=5, escapes=0; byte_read_sites=-; byte_write_sites=004C28C7 MOV byte ptr [ECX + 0xa],AL | 004C28CA MOV byte ptr [ESI],0x1 | 004C28DF MOV byte ptr [ESI + 0x6],AL | 004C28F4 MOV byte ptr [ESI + 0x1],0x0 | 004C28FA MOV byte ptr [ESI + 0x1],0x1; wide_sites=004C28BE MOV dword ptr [ECX],EAX operand=DWORD PTR [ECX] width=4 | 004C28C0 MOV dword ptr [ECX + 0x4],EAX operand=DWORD PTR [ECX + 0X4] width=4 | 004C28C3 MOV word ptr [ECX + 0x8],AX operand=WORD PTR [ECX + 0X8] width=2 | 004C2904 MOV dword ptr [ESI + 0x2],EAX operand=DWORD PTR [ESI + 0X2] width=4 | 004C290A MOV dword ptr [ESI + 0x7],ECX operand=DWORD PTR [ESI + 0X7] width=4
004C2950	FUN_004c2950	3	param_4	pointer:/undefined4	0	0	0	0	6	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=6, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004C2967 MOV dword ptr [EBX],0x0 operand=DWORD PTR [EBX] width=4 | 004C29C5 MOV dword ptr [EBX],ECX operand=DWORD PTR [EBX] width=4 | 004C2A17 MOV dword ptr [EBX],EDX operand=DWORD PTR [EBX] width=4 | 004C2A7D MOV dword ptr [EBX],ECX operand=DWORD PTR [EBX] width=4 | 004C2AD8 MOV dword ptr [EBX],EDX operand=DWORD PTR [EBX] width=4 | 004C2B3C MOV dword ptr [EBX],EDX operand=DWORD PTR [EBX] width=4
004C2950	FUN_004c2950	5	param_6	pointer:/undefined1	0	0	5	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=5, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=004C29C7 MOV byte ptr [EAX],0x1d | 004C2A1C MOV byte ptr [EAX],0x1d | 004C2A7F MOV byte ptr [EAX],0x1d | 004C2ADD MOV byte ptr [EAX],0x1d | 004C2B41 MOV byte ptr [EAX],0x1d
004C56B0	TLOBaseTy::sub_004C56B0	1	param_1	pointer:/void	0	0	0	0	1	2	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=2; byte_read_sites=-; byte_write_sites=-; wide_sites=004C5711 CMP dword ptr [ECX*0x4 + 0x792ca0],0xb3 operand=DWORD PTR [ECX*0X4 + 0X792CA0] width=4; escape_sites=004C56EC SHL ECX,0x7 unsupported affine alias transform | 004C57D9 SHL ECX,0x1 unsupported affine alias transform
004C5BD0	FUN_004c5bd0	5	param_5	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004C5C6E MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4 | 004C5D4A MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4 | 004C5D5D MOV dword ptr [ECX],0x1 operand=DWORD PTR [ECX] width=4
004C7260	FUN_004c7260	3	param_3	pointer:/undefined4	0	0	0	0	4	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=4, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004C72A7 MOV dword ptr [EDI],0x0 operand=DWORD PTR [EDI] width=4 | 004C72C4 MOV dword ptr [EDI],EDX operand=DWORD PTR [EDI] width=4 | 004C730C MOV dword ptr [EDI],EDX operand=DWORD PTR [EDI] width=4 | 004C7337 MOV dword ptr [EDI],0x0 operand=DWORD PTR [EDI] width=4
004C7260	FUN_004c7260	4	param_4	pointer:/undefined4	0	0	0	0	6	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=6, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004C72A1 MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4 | 004C72CD MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4 | 004C731C MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4 | 004C732D MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4 | 004C733D MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4 | 004C73B7 MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4
004C7260	FUN_004c7260	6	param_6	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004C7289 MOV dword ptr [ECX],0x0 operand=DWORD PTR [ECX] width=4 | 004C72E4 MOV dword ptr [EDX],ECX operand=DWORD PTR [EDX] width=4
004D6590	FUN_004d6590	5	param_5	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004D6639 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4 | 004D6715 MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4 | 004D6728 MOV dword ptr [ECX],0x1 operand=DWORD PTR [ECX] width=4
004D6D50	FUN_004d6d50	1	param_1	pointer:/undefined4	0	0	1	0	2	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=2, escapes=1; byte_read_sites=-; byte_write_sites=004D6D77 MOV byte ptr [EDI + 0x8],AL; wide_sites=004D6D5D MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4 | 004D6D65 MOV dword ptr [EDI + 0x4],ECX operand=DWORD PTR [EDI + 0X4] width=4; escape_sites=004D6D86 PUSH EDI alias passed on stack
004DE410	FUN_004de410	0	param_1	pointer:/void	0	0	0	0	2	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=1; byte_read_sites=-; byte_write_sites=-; wide_sites=004DE439 MOV ECX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4 | 004DE484 MOV ECX,dword ptr [EAX] operand=DWORD PTR [EAX] width=4; escape_sites=004DE42A SHL ECX,0x4 unsupported affine alias transform
004E2340	FUN_004e2340	3	param_3	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E262B MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4 | 004E263F MOV dword ptr [EAX],0x1 operand=DWORD PTR [EAX] width=4
004E68A0	FUN_004e68a0	1	param_2	pointer:/undefined1	0	0	2	0	1	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=2, rep_movs_transports=0, wide_dereferences=1, escapes=1; byte_read_sites=-; byte_write_sites=004E699E MOV byte ptr [ECX + -0x1],AL | 004E69EF MOV byte ptr [ECX],AL; wide_sites=004E698D MOV dword ptr [EDX + -0x5],ECX operand=DWORD PTR [EDX + -0X5] width=4; escape_sites=004E68D4 PUSH EAX alias passed on stack
004E68A0	FUN_004e68a0	3	param_4	pointer:/undefined4	0	0	2	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=2, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=004E699E MOV byte ptr [ECX + -0x1],AL | 004E69EF MOV byte ptr [ECX],AL; wide_sites=004E68B8 STOSD.REP ES:EDI string_width=4 | 004E68BA STOSW ES:EDI string_width=2 | 004E698D MOV dword ptr [EDX + -0x5],ECX operand=DWORD PTR [EDX + -0X5] width=4
004E6E10	FUN_004e6e10	2	param_3	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E6E1D MOV dword ptr [EAX],0x0 operand=DWORD PTR [EAX] width=4 | 004E6E68 MOV dword ptr [ESI],EBX operand=DWORD PTR [ESI] width=4
004E6E10	FUN_004e6e10	3	param_4	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E6E23 MOV dword ptr [ECX],0x0 operand=DWORD PTR [ECX] width=4 | 004E6EB3 MOV dword ptr [EDI],EBX operand=DWORD PTR [EDI] width=4
004E7230	FUN_004e7230	2	param_3	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E724C STOSD.REP ES:EDI string_width=4 | 004E7303 MOV dword ptr [EDX + EDI*0x1],ECX operand=DWORD PTR [EDX + EDI*0X1] width=4
004E7230	FUN_004e7230	3	param_4	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E7257 STOSD.REP ES:EDI string_width=4 | 004E7303 MOV dword ptr [EDX + EDI*0x1],ECX operand=DWORD PTR [EDX + EDI*0X1] width=4 | 004E7309 MOV dword ptr [EDI],EAX operand=DWORD PTR [EDI] width=4
004E9650	FUN_004e9650	1	param_1	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E966A MOV dword ptr [ESI],0xffffffff operand=DWORD PTR [ESI] width=4 | 004E9682 MOV dword ptr [ESI],EDI operand=DWORD PTR [ESI] width=4
004E9650	FUN_004e9650	2	param_2	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E9663 MOV dword ptr [EDX],0xffffffff operand=DWORD PTR [EDX] width=4 | 004E968A MOV dword ptr [EDX],ESI operand=DWORD PTR [EDX] width=4
004E9650	FUN_004e9650	3	param_3	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E965D MOV dword ptr [EAX],0xffffffff operand=DWORD PTR [EAX] width=4 | 004E9692 MOV dword ptr [EAX],ECX operand=DWORD PTR [EAX] width=4
004E9960	FUN_004e9960	1	param_1	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E998A MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4
004E9960	FUN_004e9960	2	param_2	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E999B MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4
004E9960	FUN_004e9960	3	param_3	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004E99AC MOV dword ptr [EAX],EDX operand=DWORD PTR [EAX] width=4
004EBFD0	FUN_004ebfd0	4	param_4	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004EC018 MOV dword ptr [EAX],0x5a operand=DWORD PTR [EAX] width=4
004F19D0	FUN_004f19d0	2	param_3	pointer:/undefined4	0	0	0	0	14	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=14, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=004F1A1F MOV dword ptr [ECX],0x3 operand=DWORD PTR [ECX] width=4 | 004F1A35 MOV dword ptr [EAX],0x52 operand=DWORD PTR [EAX] width=4 | 004F1A50 MOV dword ptr [EDX],0x52 operand=DWORD PTR [EDX] width=4 | 004F1A70 MOV dword ptr [ECX],0xa1 operand=DWORD PTR [ECX] width=4 | 004F1A86 MOV dword ptr [EAX],0xa1 operand=DWORD PTR [EAX] width=4 | 004F1AA1 MOV dword ptr [EDX],0x3 operand=DWORD PTR [EDX] width=4 | 004F1AD8 MOV dword ptr [EDX],0xa2 operand=DWORD PTR [EDX] width=4 | 004F1AF8 MOV dword ptr [ECX],0x53 operand=DWORD PTR [ECX] width=4 | ... +6
