apply	function_address	expected_function	expected_signature	target_address	expected_target	expected_target_signature	stack_offset	length	element_type	element_width	element_count	proposed_name	expected_overlaps	call_sites	consumer_sites	reason	evidence
0	0054F1D0	STPlaySystemC::PrepareMail	undefined4 * __thiscall PrepareMail(void)	0054EB20	FUN_0054eb20	undefined4 __thiscall FUN_0054eb20(uint * param_1)	-40	15	/uint	4	3	output_values_neg_28	Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x28]:4:local_28:/undefined4:DEFAULT:	0054F9AC@0054F9AB<-0054F9A6		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00556760	TraksClassTy::TraksCreate	uint __thiscall TraksCreate(short param_1, short param_2, uint param_3, int param_4, int param_5, int param_6, short param_7, short param_8, short param_9, short param_10, short param_11, short param_12, int param_13, short param_14, byte param_15)	00555D90	TraksClassTy::sub_00555D90	uint __thiscall sub_00555D90(undefined4 * param_1)	-88	60	/undefined4	4	15	output_values_neg_58	Stack[-0x22]:2:local_22:/undefined2:DEFAULT: | Stack[-0x26]:4:local_26:/undefined4:DEFAULT: | Stack[-0x28]:2:local_28:/undefined2:DEFAULT: | Stack[-0x2a]:2:local_2a:/undefined2:DEFAULT: | Stack[-0x2c]:2:local_2c:/undefined2:DEFAULT: | Stack[-0x30]:4:local_30:/undefined4:DEFAULT: | Stack[-0x34]:4:local_34:/undefined4:DEFAULT: | Stack[-0x36]:2:local_36:/undefined2:DEFAULT: | Stack[-0x38]:2:local_38:/undefined2:DEFAULT: | Stack[-0x3a]:2:local_3a:/undefined2:DEFAULT: | Stack[-0x3c]:2:local_3c:/undefined2:DEFAULT: | Stack[-0x3e]:2:local_3e:/undefined2:DEFAULT: | Stack[-0x42]:4:local_42:/undefined4:DEFAULT: | Stack[-0x44]:2:local_44:/undefined2:DEFAULT: | Stack[-0x46]:2:local_46:/undefined2:DEFAULT: | Stack[-0x48]:2:local_48:/undefined2:DEFAULT: | Stack[-0x4a]:2:local_4a:/undefined2:DEFAULT: | Stack[-0x4c]:2:local_4c:/undefined2:DEFAULT: | Stack[-0x4e]:2:local_4e:/undefined2:DEFAULT: | Stack[-0x50]:2:local_50:/undefined2:DEFAULT: | Stack[-0x52]:2:local_52:/undefined2:DEFAULT: | Stack[-0x54]:2:local_54:/undefined2:DEFAULT: | Stack[-0x56]:2:local_56:/undefined2:DEFAULT: | Stack[-0x58]:2:local_58:/undefined2:DEFAULT:	00556BFE@00556BFD<-00556BFA		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00556760	TraksClassTy::TraksCreate	uint __thiscall TraksCreate(short param_1, short param_2, uint param_3, int param_4, int param_5, int param_6, short param_7, short param_8, short param_9, short param_10, short param_11, short param_12, int param_13, short param_14, byte param_15)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	005568B6@005568A2<-0055689C		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005718D0	FUN_005718d0	undefined __fastcall FUN_005718d0(int param_1)	006C44E0	Library::DKW::DDX::FUN_006c44e0	int __stdcall FUN_006c44e0(DDXContext * param_1, undefined4 * param_2)	-28	16	/undefined4	4	4	output_values_neg_1C	Stack[-0x1c]:1:local_1c:/undefined:DEFAULT:	00571969@00571964<-00571961		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005718D0	FUN_005718d0	undefined __fastcall FUN_005718d0(int param_1)	006C4630	Library::DKW::DDX::FUN_006c4630	int __stdcall FUN_006c4630(DDXContext * param_1, int * param_2, undefined4 * param_3)	-28	16	/undefined4	4	4	output_values_neg_1C	Stack[-0x1c]:1:local_1c:/undefined:DEFAULT:	00571933@0057192D<-0057192A		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00573260	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00573260::FUN_00573260	void __thiscall FUN_00573260(void)	006B7E00	Library::DKW::SND::FUN_006b7e00	undefined4 __stdcall FUN_006b7e00(int param_1, uint param_2, undefined4 * param_3, undefined4 * param_4)	-40	40	/undefined4	4	10	output_values_neg_28	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x28]:4:local_28:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0057339B@00573396<-00573390		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00573260	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00573260::FUN_00573260	void __thiscall FUN_00573260(void)	006B7E00	Library::DKW::SND::FUN_006b7e00	undefined4 __stdcall FUN_006b7e00(int param_1, uint param_2, undefined4 * param_3, undefined4 * param_4)	-36	36	/undefined4	4	9	output_values_neg_24	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	005732C2@005732BD<-005732B7		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00573260	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00573260::FUN_00573260	void __thiscall FUN_00573260(void)	006B7E00	Library::DKW::SND::FUN_006b7e00	undefined4 __stdcall FUN_006b7e00(int param_1, uint param_2, undefined4 * param_3, undefined4 * param_4)	-32	32	/undefined4	4	8	output_values_neg_20	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0057332E@00573326<-00573320		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00573260	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00573260::FUN_00573260	void __thiscall FUN_00573260(void)	006B7E00	Library::DKW::SND::FUN_006b7e00	undefined4 __stdcall FUN_006b7e00(int param_1, uint param_2, undefined4 * param_3, undefined4 * param_4)	-16	16	/undefined4	4	4	output_values_neg_10	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	005733FE@005733F6<-005733F0		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005783F0	FUN_005783f0	int __fastcall FUN_005783f0(RecoveredRecord_005783F0_545AD987 * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0057840E@005783FC<-005783F9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0057B670	FUN_0057b670	undefined4 __cdecl FUN_0057b670(RecoveredRecord_0057B670_1C4E1DA6 * param_1, uint * param_2, uint param_3, short * param_4, short * param_5)	0057B350	FUN_0057b350	undefined4 __cdecl FUN_0057b350(int * param_1, int param_2, int * param_3)	-8	0	/int	4	0	output_values_neg_8		0057B6A4@0057B6A1<-0057B69E		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0057BF20	STFishC::sub_0057BF20	int __thiscall sub_0057BF20(void)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0057BF3E@0057BF2C<-0057BF29		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0057D5F0	STFishC::sub_0057D5F0	STFishC_field_023BState __thiscall sub_0057D5F0(uint param_1)	0057D700	STFishC::sub_0057D700	undefined4 __thiscall sub_0057D700(uint * param_1, uint * param_2, int * param_3, int * param_4)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	0057D641@0057D635<-0057D62F		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0057E0A0	STDcResourcC::GetMessage	int __thiscall GetMessage(STMessage * message)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-32	32	/int	4	8	output_values_neg_20	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0057E8BA@0057E8A7<-0057E8A1		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0057E0A0	STDcResourcC::GetMessage	int __thiscall GetMessage(STMessage * message)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0057E752@0057E73F<-0057E739		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00580380	FUN_00580380	int __fastcall FUN_00580380(STResourceC * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0058039E@0058038C<-00580389		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005811C0	FUN_005811c0	int __fastcall FUN_005811c0(RecoveredRecord_005811C0_696D31CF * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	005811DE@005811CC<-005811C9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00581BF0	STJellyManC::GetMessage	int __thiscall GetMessage(STMessage * message)	006E5380	FUN_006e5380	int __thiscall FUN_006e5380(int param_1, undefined4 * param_2)	-12	12	/undefined4	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00581F99@00581F91<-00581F8E		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00582580	STJellyGunC::sub_00582580	int __thiscall sub_00582580(void)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0058259E@0058258C<-00582589		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005825C0	STJellyGunC::LifeGun	undefined __thiscall LifeGun(void)	00415ED0	STJellyGunC::sub_00415ED0	int __thiscall sub_00415ED0(undefined4 * param_1, int * param_2)	-32	4	/int	4	1	output_values_neg_20	Stack[-0x20]:1:local_20:/undefined:DEFAULT:	00582662@0058265E<-00582658		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00583E30	STJellyGunC::sub_00583E30	STJellyGunC_field_0235State __thiscall sub_00583E30(void)	00584060	STJellyGunC::sub_00584060	undefined4 __thiscall sub_00584060(int * param_1, int * param_2, int * param_3)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	00583E5A@00583E52<-00583E4C		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00584AD0	FUN_00584ad0	int __fastcall FUN_00584ad0(RecoveredRecord_00584AD0_6EDDB383 * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	00584AEE@00584ADC<-00584AD9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005862E0	FUN_005862e0	int __fastcall FUN_005862e0(RecoveredRecord_005862E0_AFF1B07D * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	005862FE@005862EC<-005862E9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00588BC0	STMBombC::GetMessage	int __thiscall GetMessage(STMessage * message)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-36	16	/int	4	4	output_values_neg_24	Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT:	00589090@00589088<-00589085		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005899E0	FUN_005899e0	void __fastcall FUN_005899e0(RecoveredRecord_005899E0_1FE8750F * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	005899FE@005899EC<-005899E9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00589C10	STOctopusC::GetMessage	int __thiscall GetMessage(STMessage * message)	0058D160	FUN_0058d160	undefined4 __cdecl FUN_0058d160(short param_1, short param_2, short param_3, short param_4, RecoveredRecord_0058D160_4B53BB8A * param_5, int param_6, int param_7, int param_8, int param_9, undefined2 * param_10, undefined2 * param_11, short * param_12)	-32	20	/short	2	10	output_values_neg_20	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT:	0058A425@0058A3FE<-0058A3FB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-2 pointer walk;
0	0058BB50	FUN_0058bb50	int __fastcall FUN_0058bb50(RecoveredRecord_0058BB50_29AADF52 * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0058BB6E@0058BB5C<-0058BB59		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0058EFE0	STSharkC::sub_0058EFE0	void __thiscall sub_0058EFE0(void)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0058F00B@0058EFFE<-0058EFF5		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005A1920	FSGSTy::SetBanner	undefined __thiscall SetBanner(char * param_1, undefined4 param_2, int param_3, uint param_4, undefined4 * param_5)	006C7D20	FUN_006c7d20	int __stdcall FUN_006c7d20(RecoveredRecord_FSGSTy_006C7D20 * param_1, int param_2, int * param_3)	-16	16	/int	4	4	output_values_neg_10	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	005A1A63@005A1A60<-005A1A57		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005A4350	FSGSTy::GetMessage	int __thiscall GetMessage(STMessage * message)	006B6A50	Library::DKW::DDX::FUN_006b6a50	int __stdcall FUN_006b6a50(int * param_1, undefined4 * param_2, in_addr param_3, undefined4 * param_4)	-556	16	/undefined4	4	4	output_values_neg_22C	Stack[-0x22c]:1:local_22c:/undefined:DEFAULT:	005A4FBD@005A4FB1<-005A4FAB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005AFD00	ChooseMapTy::PrepFiles	undefined __thiscall PrepFiles(uint param_1)	006B5AA0	Library::DKW::TBL::FUN_006b5aa0	int __stdcall FUN_006b5aa0(DArrayTy * param_1, char * text)	-880	260	/char	1	260	output_values_neg_370	Stack[-0x370]:1:local_370:/undefined:DEFAULT:	005B0523@005B0521<-005B0515		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-1 pointer walk;
0	005AFD00	ChooseMapTy::PrepFiles	undefined __thiscall PrepFiles(uint param_1)	006B5AA0	Library::DKW::TBL::FUN_006b5aa0	int __stdcall FUN_006b5aa0(DArrayTy * param_1, char * text)	-576	276	/char	1	276	output_values_neg_240	Stack[-0x23f]:1:local_23f:/undefined1:DEFAULT: | Stack[-0x240]:1:local_240:/undefined:DEFAULT:	005B01EE@005B01EC<-005B01E6		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-1 pointer walk;
0	005C1340	MReportTy::SetCtrl	void __thiscall SetCtrl(int param_1)	006E3B50	AppClassTy::PostNextMessage	int __thiscall PostNextMessage(undefined4 * param_1)	-44	8	/undefined4	4	2	output_values_neg_2C	Stack[-0x2c]:1:local_2c:/undefined:DEFAULT:	005C1521@005C150F<-005C1507		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005C7800	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0053F510::FUN_005c7800	undefined __thiscall FUN_005c7800(void)	006C44E0	Library::DKW::DDX::FUN_006c44e0	int __stdcall FUN_006c44e0(DDXContext * param_1, undefined4 * param_2)	-72	16	/undefined4	4	4	output_values_neg_48	Stack[-0x48]:1:local_48:/undefined:DEFAULT:	005C78DC@005C78D5<-005C78D2		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	005C7800	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0053F510::FUN_005c7800	undefined __thiscall FUN_005c7800(void)	006C4630	Library::DKW::DDX::FUN_006c4630	int __stdcall FUN_006c4630(DDXContext * param_1, int * param_2, undefined4 * param_3)	-72	16	/undefined4	4	4	output_values_neg_48	Stack[-0x48]:1:local_48:/undefined:DEFAULT:	005C78A4@005C789E<-005C789B		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
