item_kind	item_id	locator	status	detail
target	0055BA90	ECX:4 (auto)	disabled	apply=0
target	0055BF20	Stack[-0x8]:4	disabled	apply=0
target	0055BF20	Stack[-0xc]:4	disabled	apply=0
target	0055C050	Stack[0x4]:4	disabled	apply=0
target	0055C180	ECX:4	disabled	apply=0
target	0055D410	ECX:4	disabled	apply=0
target	0055DEE0	Stack[-0x10]:4	disabled	apply=0
target	00561670	Stack[-0xc]:4	disabled	apply=0
target	00566600	Stack[-0x10]:4	disabled	apply=0
target	00566600	Stack[-0x14]:4	disabled	apply=0
target	00566600	Stack[-0x8]:4	disabled	apply=0
target	00566BD0	Stack[0x4]:4	disabled	apply=0
target	00566FF0	ECX:4	disabled	apply=0
target	00567060	ECX:4	disabled	apply=0
target	00567180	Stack[-0x8]:4	disabled	apply=0
target	00567330	Stack[-0x8]:4	disabled	apply=0
target	00567330	ECX:4	disabled	apply=0
target	00567490	ECX:4	disabled	apply=0
target	00567510	Stack[-0x20]:4	disabled	apply=0
target	00568850	Stack[0x4]:4	disabled	apply=0
target	0056A130	Stack[-0x8]:4	disabled	apply=0
target	0056A2A0	Stack[-0x8]:4	disabled	apply=0
target	0056A2A0	Stack[0x4]:4	disabled	apply=0
target	0056A4D0	ECX:4	disabled	apply=0
target	0056EBE0	ECX:4	disabled	apply=0
target	0056F250	Stack[-0xc]:4	disabled	apply=0
target	005718D0	Stack[-0xc]:4	disabled	apply=0
target	00571A30	Stack[0x8]:4	disabled	apply=0
target	005738D0	ECX:4	disabled	apply=0
target	005745E0	Stack[0x8]:4	disabled	apply=0
target	00574920	Stack[0x4]:4	disabled	apply=0
target	00575030	Stack[0x4]:4	disabled	apply=0
target	00575120	Stack[0x4]:4	disabled	apply=0
target	005751F0	Stack[0x4]:4	disabled	apply=0
target	00575640	Stack[0x4]:4	disabled	apply=0
target	00575C80	Stack[0x4]:4	disabled	apply=0
target	00575C80	Stack[0x8]:4	disabled	apply=0
target	00575CB0	Stack[-0x1c]:4	disabled	apply=0
target	00575CB0	Stack[-0x20]:4	disabled	apply=0
target	00575CB0	Stack[-0x38]:4	disabled	apply=0
target	00575CB0	Stack[0x4]:4	disabled	apply=0
target	00577440	ECX:4	disabled	apply=0
target	005783F0	ECX:4	disabled	apply=0
target	00578630	Stack[-0x1c]:4	disabled	apply=0
target	00578630	Stack[-0xc]:4	disabled	apply=0
target	00578630	Stack[0x4]:4	disabled	apply=0
target	0057B670	Stack[0x4]:4	disabled	apply=0
target	0057B990	Stack[0xc]:4	disabled	apply=0
target	0057BF20	ECX:4	disabled	apply=0
target	0057BF60	Stack[-0x1c]:4	disabled	apply=0
target	0057BF60	Stack[-0x20]:4	disabled	apply=0
target	0057BF60	Stack[-0x3c]:4	disabled	apply=0
target	0057BF60	Stack[0x4]:4	disabled	apply=0
target	0057E0A0	Stack[-0x24]:4	disabled	apply=0
target	0057E0A0	Stack[0x4]:4	disabled	apply=0
target	00580380	ECX:4	disabled	apply=0
target	005803E0	ECX:4	disabled	apply=0
target	00580700	Stack[0x4]:4	disabled	apply=0
target	00580860	Stack[0x4]:4	disabled	apply=0
target	005808A0	Stack[0x4]:4	disabled	apply=0
target	005811C0	ECX:4	disabled	apply=0
target	00581200	ECX:4	disabled	apply=0
target	00581B80	ECX:4	disabled	apply=0
target	00583270	Stack[-0x34]:4	disabled	apply=0
target	00583270	Stack[-0x3c]:4	disabled	apply=0
target	00583270	Stack[0x4]:4	disabled	apply=0
target	00584AD0	ECX:4	disabled	apply=0
target	00585020	ECX:4	disabled	apply=0
target	005859A0	Stack[-0x1c]:4	disabled	apply=0
target	005859A0	Stack[-0x3c]:4	disabled	apply=0
target	005859A0	Stack[0x4]:4	disabled	apply=0
target	005862E0	ECX:4	disabled	apply=0
target	00586AF0	ECX:4	disabled	apply=0
target	00588BC0	Stack[-0x24]:4	disabled	apply=0
target	00588BC0	Stack[-0x40]:4	disabled	apply=0
target	00588BC0	Stack[-0x44]:4	disabled	apply=0
target	00588BC0	Stack[-0x48]:4	disabled	apply=0
target	00588BC0	Stack[0x4]:4	disabled	apply=0
target	005899E0	ECX:4	disabled	apply=0
target	00589C10	Stack[-0x1c]:4	disabled	apply=0
target	00589C10	Stack[-0x28]:4	disabled	apply=0
target	00589C10	Stack[-0x44]:4	disabled	apply=0
target	00589C10	Stack[-0xc]:4	disabled	apply=0
target	00589C10	Stack[0x4]:4	disabled	apply=0
target	0058BB50	ECX:4	disabled	apply=0
target	0058BD90	ECX:4	disabled	apply=0
target	0058C760	Stack[-0x1c]:4	disabled	apply=0
target	0058C760	Stack[0x4]:4	disabled	apply=0
target	0058CFE0	Stack[0x4]:4	disabled	apply=0
target	0058D160	Stack[0x14]:4	disabled	apply=0
target	0058D7C0	Stack[-0x1c]:4	disabled	apply=0
target	0058D7C0	Stack[-0x20]:4	disabled	apply=0
target	0058D7C0	Stack[0x4]:4	disabled	apply=0
target	0058E570	ECX:4 (auto)	disabled	apply=0
target	0058EFE0	ECX:4	disabled	apply=0
target	005A0590	ECX:4	disabled	apply=0
target	005A0A50	ECX:4	disabled	apply=0
target	005A0AF0	ECX:4	disabled	apply=0
target	005A0C80	ECX:4	disabled	apply=0
target	005A2A60	Stack[0x4]:4	disabled	apply=0
target	005A4350	Stack[-0x14]:4	disabled	apply=0
target	005A4350	Stack[-0x8]:4	disabled	apply=0
target	005A4350	Stack[-0xc]:4	disabled	apply=0
target	005A4350	Stack[0x4]:4	disabled	apply=0
target	005AACB0	Stack[-0x14]:4	disabled	apply=0
target	005AACB0	Stack[0x10]:4	disabled	apply=0
target	005AB1D0	Stack[-0xc]:4	disabled	apply=0
target	005B5690	Stack[0x4]:4	disabled	apply=0
target	005B5F00	ECX:4 (auto)	disabled	apply=0
target	005B6450	Stack[0x4]:4	disabled	apply=0
target	005B6560	Stack[-0x8]:4	disabled	apply=0
target	005B6560	Stack[0x8]:4	disabled	apply=0
target	005B7EF0	Stack[-0x10]:4	disabled	apply=0
target	005B87D0	Stack[-0x14]:4	disabled	apply=0
target	005B87D0	Stack[-0x8]:4	disabled	apply=0
target	005B8F40	ECX:4 (auto)	disabled	apply=0
target	005B8F40	Stack[0x4]:4	disabled	apply=0
target	005B9730	Stack[-0xc]:4	disabled	apply=0
target	005B9860	Stack[-0x8]:4	disabled	apply=0
target	005B9860	Stack[0x8]:4	disabled	apply=0
target	005BD4B0	Stack[-0x8]:4	disabled	apply=0
target	005BD4B0	Stack[-0xc]:4	disabled	apply=0
target	005C28C0	Stack[0x20]:4	disabled	apply=0
target	005CCD00	ECX:4	disabled	apply=0
target	005CE0E0	Stack[-0x5c]:4	disabled	apply=0
target	005CE0E0	Stack[-0xc]:4	disabled	apply=0
target	005DA980	Stack[-0x8]:4	disabled	apply=0
target	005DBF40	Stack[0x20]:4	disabled	apply=0
target	005DC050	Stack[0x4]:4	disabled	apply=0
target	005DCE90	Stack[-0x8]:4	disabled	apply=0
target	005DCE90	Stack[0x4]:4	disabled	apply=0
target	005DD470	Stack[-0x10]:4	disabled	apply=0
target	005DD470	Stack[-0x8]:4	disabled	apply=0
target	005DDB40	Stack[-0x8]:4	disabled	apply=0
target	005DDB40	ECX:4	disabled	apply=0
target	005DE050	Stack[-0xc]:4	disabled	apply=0
target	005E4300	Stack[0x4]:4	disabled	apply=0
target	005E6640	Stack[-0xc]:4	disabled	apply=0
target	005E84D0	Stack[-0x14]:4	disabled	apply=0
target	005E84D0	Stack[-0x50]:4	disabled	apply=0
target	005EAF10	Stack[-0x14]:4	disabled	apply=0
target	005EAF10	Stack[-0x8]:4	disabled	apply=0
target	005EAF10	Stack[-0xc]:4	disabled	apply=0
target	005EAF10	ECX:4 (auto)	disabled	apply=0
target	005EAF10	Stack[0x4]:4	disabled	apply=0
target	005EBCB0	ECX:4	disabled	apply=0
target	005EBD80	ECX:4	disabled	apply=0
target	005EC370	Stack[-0x10]:4	disabled	apply=0
target	005EC370	ECX:4 (auto)	disabled	apply=0
target	005EC6A0	Stack[-0x8]:4	disabled	apply=0
target	005EC850	Stack[-0x24]:4	disabled	apply=0
target	005EC850	ECX:4 (auto)	disabled	apply=0
target	005ED1C0	ECX:4 (auto)	disabled	apply=0
target	005EF5F0	ECX:4	disabled	apply=0
target	005EFF00	ECX:4	disabled	apply=0
target	005F00B0	Stack[0x4]:4	disabled	apply=0
target	005F0240	Stack[0x4]:4	disabled	apply=0
target	005F0280	Stack[0x4]:4	disabled	apply=0
target	005F10D0	Stack[-0x8]:4	disabled	apply=0
target	005F10D0	Stack[-0xc]:4	disabled	apply=0
target	005F1380	ECX:4	disabled	apply=0
target	005F13C0	ECX:4 (auto)	disabled	apply=0
target	005F15F0	ECX:4 (auto)	disabled	apply=0
target	005F19A0	ECX:4	disabled	apply=0
target	005F2110	ECX:4 (auto)	disabled	apply=0
target	005F3470	ECX:4	disabled	apply=0
target	005F34B0	ECX:4	disabled	apply=0
target	005F3B00	ECX:4	disabled	apply=0
target	005F3BF0	ECX:4 (auto)	disabled	apply=0
target	005F4370	ECX:4 (auto)	disabled	apply=0
target	005F4C50	ECX:4 (auto)	disabled	apply=0
target	005F5B80	ECX:4 (auto)	disabled	apply=0
target	005F5D10	ECX:4 (auto)	disabled	apply=0
target	005F66B0	ECX:4	disabled	apply=0
target	005F68B0	Stack[0x4]:4	disabled	apply=0
target	005F6DF0	ECX:4	disabled	apply=0
target	005F6F60	ECX:4	disabled	apply=0
target	005F8D10	ECX:4	disabled	apply=0
target	005F9CB0	ECX:4 (auto)	disabled	apply=0
target	005F9FF0	ECX:4	disabled	apply=0
target	005FA0B0	ECX:4	disabled	apply=0
target	005FA180	ECX:4	disabled	apply=0
target	005FAC40	ECX:4 (auto)	disabled	apply=0
target	005FADA0	ECX:4 (auto)	disabled	apply=0
target	005FB600	ECX:4	disabled	apply=0
target	005FB640	Stack[-0x10]:4	disabled	apply=0
target	005FB640	Stack[-0x18]:4	disabled	apply=0
target	005FB640	Stack[-0x8]:4	disabled	apply=0
target	005FB640	ECX:4 (auto)	disabled	apply=0
target	005FB640	Stack[0x4]:4	disabled	apply=0
target	005FC3E0	ECX:4	disabled	apply=0
target	005FC4A0	ECX:4	disabled	apply=0
target	005FCAD0	Stack[-0x10]:4	disabled	apply=0
target	005FCAD0	ECX:4 (auto)	disabled	apply=0
target	005FCEB0	Stack[-0x8]:4	disabled	apply=0
target	005FD1B0	Stack[-0x8]:4	disabled	apply=0
target	005FD6A0	ECX:4	disabled	apply=0
target	005FE360	Stack[0x4]:4	disabled	apply=0
target	005FE5D0	Stack[0xc]:4	disabled	apply=0
target	005FEB60	ECX:4 (auto)	disabled	apply=0
target	005FF1F0	ECX:4 (auto)	disabled	apply=0
target	006001E0	ECX:4 (auto)	disabled	apply=0
target	006012D0	ECX:4 (auto)	disabled	apply=0
target	00601D10	Stack[0xc]:4	disabled	apply=0
target	00602440	ECX:4	disabled	apply=0
target	006024B0	ECX:4	disabled	apply=0
target	006028A0	ECX:4 (auto)	disabled	apply=0
target	00602BE0	ECX:4	disabled	apply=0
target	006033D0	Stack[0x4]:4	disabled	apply=0
target	00603470	Stack[0x4]:4	disabled	apply=0
target	00604120	ECX:4	disabled	apply=0
target	00604160	ECX:4	disabled	apply=0
target	00604820	ECX:4	disabled	apply=0
target	00604970	ECX:4	disabled	apply=0
target	00605780	ECX:4	disabled	apply=0
target	00606050	ECX:4 (auto)	disabled	apply=0
target	006099A0	ECX:4	disabled	apply=0
target	0060A800	ECX:4 (auto)	disabled	apply=0
target	0060AEF0	ECX:4	disabled	apply=0
target	0060BCB0	ECX:4 (auto)	disabled	apply=0
target	0060BDD0	Stack[0x4]:4	disabled	apply=0
target	0060C1A0	ECX:4 (auto)	disabled	apply=0
target	0060C1A0	Stack[0x4]:4	disabled	apply=0
target	0060C320	ECX:4	disabled	apply=0
target	0060CA20	ECX:4	disabled	apply=0
target	0060D220	ECX:4	disabled	apply=0
target	0060D300	ECX:4	disabled	apply=0
target	0060D390	ECX:4 (auto)	disabled	apply=0
target	0060D660	ECX:4 (auto)	disabled	apply=0
target	0060D810	ECX:4 (auto)	disabled	apply=0
target	0060E210	Stack[0x10]:4	disabled	apply=0
target	0060E680	Stack[0x20]:4	disabled	apply=0
target	0060EC00	ECX:4	disabled	apply=0
target	006101B0	ECX:4	disabled	apply=0
target	006139A0	ECX:4 (auto)	disabled	apply=0
target	00614400	Stack[-0x10]:4	disabled	apply=0
target	00614950	ECX:4 (auto)	disabled	apply=0
target	00614C80	ECX:4 (auto)	disabled	apply=0
target	00615430	ECX:4 (auto)	disabled	apply=0
target	00615FD0	ECX:4 (auto)	disabled	apply=0
target	006164E0	ECX:4 (auto)	disabled	apply=0
target	00616A80	ECX:4 (auto)	disabled	apply=0
target	00617880	ECX:4	disabled	apply=0
target	006178C0	Stack[-0x8]:4	disabled	apply=0
target	00617A20	ECX:4 (auto)	disabled	apply=0
target	00617C30	ECX:4 (auto)	disabled	apply=0
target	00617EB0	ECX:4	disabled	apply=0
target	00617ED0	Stack[-0x10]:4	disabled	apply=0
target	00617ED0	ECX:4 (auto)	disabled	apply=0
target	00617FB0	ECX:4 (auto)	disabled	apply=0
target	00618900	ECX:4 (auto)	disabled	apply=0
target	00618A50	ECX:4 (auto)	disabled	apply=0
target	00618B40	ECX:4 (auto)	disabled	apply=0
target	006192E0	ECX:4	disabled	apply=0
target	00619320	ECX:4	disabled	apply=0
target	0061BDB0	ECX:4 (auto)	disabled	apply=0
target	0061C910	ECX:4 (auto)	disabled	apply=0
target	0061CA90	Stack[-0x44]:4	disabled	apply=0
target	0061D6D0	ECX:4	disabled	apply=0
target	0061D710	ECX:4 (auto)	disabled	apply=0
target	0061D9C0	ECX:4 (auto)	disabled	apply=0
target	0061D9C0	Stack[0x4]:4	disabled	apply=0
target	0061DFE0	ECX:4	disabled	apply=0
target	0061E7F0	Stack[-0x20]:4	disabled	apply=0
target	0061E7F0	ECX:4	disabled	apply=0
target	0061F290	Stack[-0x14]:4	disabled	apply=0
target	0061F290	ECX:4 (auto)	disabled	apply=0
target	0061FA40	ECX:4 (auto)	disabled	apply=0
target	0061FC00	ECX:4 (auto)	disabled	apply=0
target	00620030	ECX:4 (auto)	disabled	apply=0
target	006201F0	ECX:4 (auto)	disabled	apply=0
target	006203F0	ECX:4 (auto)	disabled	apply=0
target	006205B0	ECX:4 (auto)	disabled	apply=0
target	00620780	ECX:4 (auto)	disabled	apply=0
target	00620940	ECX:4 (auto)	disabled	apply=0
target	00620B20	ECX:4 (auto)	disabled	apply=0
target	00620CE0	ECX:4 (auto)	disabled	apply=0
target	00620F60	ECX:4 (auto)	disabled	apply=0
target	00621120	ECX:4 (auto)	disabled	apply=0
target	00621300	ECX:4 (auto)	disabled	apply=0
target	006214C0	ECX:4 (auto)	disabled	apply=0
target	00621640	ECX:4 (auto)	disabled	apply=0
target	00621780	ECX:4 (auto)	disabled	apply=0
target	00622670	ECX:4	disabled	apply=0
target	006226C0	ECX:4 (auto)	disabled	apply=0
target	00622990	Stack[-0x10]:4	disabled	apply=0
target	00622990	ECX:4 (auto)	disabled	apply=0
target	00622AB0	Stack[-0x20]:4	disabled	apply=0
target	00622AB0	ECX:4 (auto)	disabled	apply=0
target	00622AB0	Stack[0x4]:4	disabled	apply=0
target	00622BA0	ECX:4	disabled	apply=0
target	00624920	ECX:4 (auto)	disabled	apply=0
target	006255B0	ECX:4 (auto)	disabled	apply=0
target	00626C90	Stack[0x4]:4	disabled	apply=0
target	00626FC0	Stack[0x4]:4	disabled	apply=0
target	00627050	Stack[0x4]:4	disabled	apply=0
target	006270E0	Stack[0x8]:4	disabled	apply=0
target	00627390	ECX:4	disabled	apply=0
target	00627670	ECX:4	disabled	apply=0
target	00627790	Stack[-0x8]:4	disabled	apply=0
target	00629040	ECX:4	disabled	apply=0
target	00629F20	ECX:4	disabled	apply=0
target	0062A370	ECX:4 (auto)	disabled	apply=0
target	0062A860	ECX:4	disabled	apply=0
target	0062AB10	ECX:4 (auto)	disabled	apply=0
target	0062AEF0	Stack[0x4]:4	disabled	apply=0
target	0062B300	ECX:4	disabled	apply=0
target	0062B4A0	ECX:4	disabled	apply=0
target	0062B680	Stack[0x20]:4	disabled	apply=0
target	0062B770	Stack[0x14]:4	disabled	apply=0
target	0062B990	Stack[0x14]:4	disabled	apply=0
target	0062CCA0	Stack[-0x8]:4	disabled	apply=0
target	0062EF00	Stack[0x8]:4	disabled	apply=0
target	0062F900	ECX:4	disabled	apply=0
target	00630430	Stack[-0x8]:4	disabled	apply=0
target	006308B0	ECX:4	disabled	apply=0
target	006308F0	ECX:4 (auto)	disabled	apply=0
target	00631190	ECX:4 (auto)	disabled	apply=0
target	00631220	ECX:4 (auto)	disabled	apply=0
target	00631390	ECX:4 (auto)	disabled	apply=0
target	00631560	ECX:4	disabled	apply=0
target	006319E0	ECX:4 (auto)	disabled	apply=0
target	00631B60	ECX:4 (auto)	disabled	apply=0
target	00631C20	ECX:4 (auto)	disabled	apply=0
target	00631E00	ECX:4 (auto)	disabled	apply=0
target	00633770	ECX:4 (auto)	disabled	apply=0
target	00635FD0	ECX:4	disabled	apply=0
target	00638CA0	ECX:4 (auto)	disabled	apply=0
target	00639630	ECX:4	disabled	apply=0
target	00639670	ECX:4 (auto)	disabled	apply=0
target	00639C90	ECX:4 (auto)	disabled	apply=0
target	0063C170	ECX:4 (auto)	disabled	apply=0
target	0063C510	ECX:4 (auto)	disabled	apply=0
target	0063CC10	ECX:4	disabled	apply=0
target	0063CFF0	ECX:4 (auto)	disabled	apply=0
target	0063D660	ECX:4 (auto)	disabled	apply=0
target	0063E9C0	ECX:4 (auto)	disabled	apply=0
target	0063FE70	ECX:4 (auto)	disabled	apply=0
target	00640170	ECX:4 (auto)	disabled	apply=0
target	00640320	Stack[0x4]:4	disabled	apply=0
target	006406D0	Stack[-0x158]:4	disabled	apply=0
target	006406D0	Stack[-0x30]:4	disabled	apply=0
target	006406D0	Stack[-0x90]:4	disabled	apply=0
target	006406D0	Stack[-0xc8]:4	disabled	apply=0
target	006406D0	Stack[0x4]:4	disabled	apply=0
target	00643E20	Stack[-0x8]:4	disabled	apply=0
target	00643E20	ECX:4	disabled	apply=0
target	006457E0	ECX:4	disabled	apply=0
target	00645F10	Stack[0x4]:4	disabled	apply=0
target	00646D00	ECX:4	disabled	apply=0
target	00647960	ECX:4	disabled	apply=0
target	006479E0	ECX:4	disabled	apply=0
target	00647B60	Stack[0x4]:4	disabled	apply=0
target	00647B80	Stack[0x4]:4	disabled	apply=0
target	00647BA0	ECX:4 (auto)	disabled	apply=0
target	00647BA0	Stack[0x4]:4	disabled	apply=0
target	00647D50	ECX:4 (auto)	disabled	apply=0
target	006488C0	Stack[0xc]:4	disabled	apply=0
target	00648C10	Stack[0x4]:4	disabled	apply=0
target	00649B90	Stack[-0x8]:4	disabled	apply=0
target	00649EB0	Stack[-0x8]:4	disabled	apply=0
target	0064A830	Stack[0x8]:4	disabled	apply=0
target	0064A910	Stack[0x4]:4	disabled	apply=0
target	0064A940	Stack[0x4]:4	disabled	apply=0
target	0064A970	Stack[-0x10]:4	disabled	apply=0
target	0064CC90	ECX:4	disabled	apply=0
target	0064CD30	ECX:4	disabled	apply=0
target	0064E300	Stack[-0x14]:4	disabled	apply=0
target	0064E300	Stack[-0x8]:4	disabled	apply=0
target	0064E510	ECX:4 (auto)	disabled	apply=0
target	0064E7C0	Stack[0x4]:4	disabled	apply=0
target	0064E830	Stack[0x4]:4	disabled	apply=0
target	0064E8C0	Stack[0x4]:4	disabled	apply=0
target	0064E910	Stack[0x4]:4	disabled	apply=0
target	0064E960	Stack[0x4]:4	disabled	apply=0
target	0064E9A0	Stack[0x4]:4	disabled	apply=0
target	0064EA10	Stack[0x4]:4	disabled	apply=0
target	0064EA60	Stack[0x4]:4	disabled	apply=0
target	0064EAA0	Stack[0x4]:4	disabled	apply=0
target	0064EB20	Stack[0x4]:4	disabled	apply=0
target	0064EBE0	Stack[0x4]:4	disabled	apply=0
target	0064EC30	Stack[0x4]:4	disabled	apply=0
target	0064ECD0	Stack[0x4]:4	disabled	apply=0
target	0064ED20	Stack[0x4]:4	disabled	apply=0
target	0064ED70	Stack[0x4]:4	disabled	apply=0
target	0064EF10	Stack[0x4]:4	disabled	apply=0
target	0064F0C0	Stack[0x4]:4	disabled	apply=0
target	0064F110	Stack[0x4]:4	disabled	apply=0
target	0064F160	Stack[0x4]:4	disabled	apply=0
target	0064F1B0	Stack[0x4]:4	disabled	apply=0
target	0064F360	Stack[0x4]:4	disabled	apply=0
target	0064F430	Stack[0x4]:4	disabled	apply=0
target	0064F470	Stack[0x4]:4	disabled	apply=0
target	0064F4C0	Stack[0x4]:4	disabled	apply=0
target	0064F500	Stack[0x4]:4	disabled	apply=0
target	0064F620	Stack[0x4]:4	disabled	apply=0
target	0064F700	Stack[0x4]:4	disabled	apply=0
target	0064F780	Stack[0x4]:4	disabled	apply=0
target	0064F950	Stack[0x4]:4	disabled	apply=0
target	0064FB00	Stack[0x4]:4	disabled	apply=0
target	0064FB80	Stack[0x4]:4	disabled	apply=0
target	0064FCE0	Stack[0x4]:4	disabled	apply=0
target	0064FD80	Stack[0x4]:4	disabled	apply=0
target	0064FEF0	Stack[0x4]:4	disabled	apply=0
target	0064FF70	Stack[0x4]:4	disabled	apply=0
target	00650090	Stack[0x4]:4	disabled	apply=0
target	006501A0	Stack[0x4]:4	disabled	apply=0
target	00650240	Stack[0x4]:4	disabled	apply=0
target	006503B0	Stack[0x4]:4	disabled	apply=0
target	00650480	Stack[0x4]:4	disabled	apply=0
target	00650600	Stack[0x4]:4	disabled	apply=0
target	00650760	Stack[0x4]:4	disabled	apply=0
target	00650820	Stack[0x4]:4	disabled	apply=0
target	006508C0	Stack[0x4]:4	disabled	apply=0
target	00650940	Stack[0x4]:4	disabled	apply=0
target	00650A20	Stack[0x4]:4	disabled	apply=0
target	00650B10	Stack[0x4]:4	disabled	apply=0
target	00650BD0	Stack[0x4]:4	disabled	apply=0
target	00650CF0	Stack[0x4]:4	disabled	apply=0
target	00650E10	Stack[0x4]:4	disabled	apply=0
target	00650F50	Stack[0x4]:4	disabled	apply=0
target	00650F90	Stack[0x4]:4	disabled	apply=0
target	00651010	Stack[0x4]:4	disabled	apply=0
target	00651120	Stack[0x4]:4	disabled	apply=0
target	00651160	Stack[0x4]:4	disabled	apply=0
target	006511A0	Stack[0x4]:4	disabled	apply=0
target	006511E0	Stack[0x4]:4	disabled	apply=0
target	00651250	Stack[0x4]:4	disabled	apply=0
target	00651290	Stack[0x4]:4	disabled	apply=0
target	006513C0	Stack[0x4]:4	disabled	apply=0
target	006514D0	Stack[0x4]:4	disabled	apply=0
target	006515B0	Stack[0x4]:4	disabled	apply=0
target	00651730	Stack[0x4]:4	disabled	apply=0
target	006517C0	Stack[0x4]:4	disabled	apply=0
target	00651880	Stack[0x4]:4	disabled	apply=0
target	006518C0	Stack[0x4]:4	disabled	apply=0
target	00651900	Stack[0x4]:4	disabled	apply=0
target	006519E0	Stack[0x4]:4	disabled	apply=0
target	00651B40	Stack[0x4]:4	disabled	apply=0
target	00651BD0	Stack[0x4]:4	disabled	apply=0
target	00651C60	Stack[0x4]:4	disabled	apply=0
target	00651CD0	Stack[0x4]:4	disabled	apply=0
target	00651DB0	Stack[0x4]:4	disabled	apply=0
target	00651DF0	Stack[0x4]:4	disabled	apply=0
target	00651ED0	Stack[0x4]:4	disabled	apply=0
target	00652030	Stack[0x4]:4	disabled	apply=0
target	00652100	Stack[0x4]:4	disabled	apply=0
target	006521C0	Stack[0x4]:4	disabled	apply=0
target	00652300	Stack[0x4]:4	disabled	apply=0
target	00652460	Stack[0x4]:4	disabled	apply=0
target	00652540	Stack[0x4]:4	disabled	apply=0
target	006525E0	Stack[0x4]:4	disabled	apply=0
target	00652670	Stack[0x4]:4	disabled	apply=0
target	00652700	Stack[0x4]:4	disabled	apply=0
target	0065D590	ECX:4	disabled	apply=0
target	0065D600	ECX:4	disabled	apply=0
target	0065D760	Stack[0x4]:4	disabled	apply=0
target	0065DC00	ECX:4	disabled	apply=0
target	0065DD30	Stack[-0x1c]:4	disabled	apply=0
target	0065DD30	ECX:4	disabled	apply=0
target	0065E070	Stack[-0x1c]:4	disabled	apply=0
target	0065E070	ECX:4	disabled	apply=0
target	0065F5C0	ECX:4 (auto)	disabled	apply=0
target	0065F980	ECX:4	disabled	apply=0
target	00660D10	Stack[0x4]:4	disabled	apply=0
target	00660D10	Stack[0x8]:4	disabled	apply=0
target	00660F70	ECX:4 (auto)	disabled	apply=0
target	00660F70	Stack[0x4]:4	disabled	apply=0
target	006616B0	ECX:4 (auto)	disabled	apply=0
target	00661790	ECX:4 (auto)	disabled	apply=0
target	00661CA0	Stack[0x4]:4	disabled	apply=0
target	00662240	Stack[-0x10]:4	disabled	apply=0
target	00662240	Stack[-0x8]:4	disabled	apply=0
target	00662240	Stack[-0xc]:4	disabled	apply=0
target	00662240	Stack[0x4]:4	disabled	apply=0
target	00664600	ECX:4 (auto)	disabled	apply=0
target	00664650	ECX:4 (auto)	disabled	apply=0
target	006646E0	ECX:4	disabled	apply=0
target	00668670	Stack[0x4]:4	disabled	apply=0
target	00668AA0	Stack[0xc]:4	disabled	apply=0
target	00678D20	ECX:4 (auto)	disabled	apply=0
target	00678D90	ECX:4 (auto)	disabled	apply=0
target	00678E00	ECX:4 (auto)	disabled	apply=0
target	00678EF0	ECX:4 (auto)	disabled	apply=0
target	00678FC0	ECX:4	disabled	apply=0
target	00679120	Stack[-0x10]:4	disabled	apply=0
target	00679C50	ECX:4 (auto)	disabled	apply=0
target	00679D60	ECX:4 (auto)	disabled	apply=0
target	00679E70	ECX:4 (auto)	disabled	apply=0
target	00679F00	ECX:4 (auto)	disabled	apply=0
target	00679F00	Stack[0x8]:4	disabled	apply=0
target	0067A0C0	ECX:4 (auto)	disabled	apply=0
target	0067A1B0	ECX:4 (auto)	disabled	apply=0
target	0067A240	ECX:4 (auto)	disabled	apply=0
target	0067B150	ECX:4 (auto)	disabled	apply=0
target	0067B1A0	ECX:4 (auto)	disabled	apply=0
target	0067B260	ECX:4	disabled	apply=0
target	0067B2E0	ECX:4 (auto)	disabled	apply=0
target	0067B350	Stack[0x4]:4	disabled	apply=0
target	0067B350	Stack[0x8]:4	disabled	apply=0
target	0067B380	ECX:4	disabled	apply=0
target	0067BAF0	Stack[0x4]:4	disabled	apply=0
target	0067BAF0	Stack[0x8]:4	disabled	apply=0
target	0067BB20	Stack[0x4]:4	disabled	apply=0
target	0067BB20	Stack[0x8]:4	disabled	apply=0
target	0067BE20	Stack[-0x8]:4	disabled	apply=0
target	0067BE20	Stack[0x4]:4	disabled	apply=0
target	0067BEF0	ECX:4	disabled	apply=0
target	0067BF30	ECX:4	disabled	apply=0
target	0067D9C0	Stack[0xc]:4	disabled	apply=0
target	0067E7E0	Stack[-0x10]:4	disabled	apply=0
target	0067E7E0	Stack[-0x8]:4	disabled	apply=0
target	0067E7E0	Stack[-0xc]:4	disabled	apply=0
target	0067E7E0	Stack[0x4]:4	disabled	apply=0
target	006822C0	Stack[0x4]:4	disabled	apply=0
target	00682300	Stack[0x4]:4	disabled	apply=0
target	00682340	Stack[0x4]:4	disabled	apply=0
target	006836C0	Stack[0x4]:4	disabled	apply=0
target	006839D0	Stack[0x4]:4	disabled	apply=0
target	0068DC80	Stack[-0x10]:4	disabled	apply=0
target	0068DC80	Stack[-0x8]:4	disabled	apply=0
target	0068DC80	Stack[0x4]:4	disabled	apply=0
target	0068E010	ECX:4	disabled	apply=0
target	0068E140	ECX:4 (auto)	disabled	apply=0
target	0068E190	ECX:4 (auto)	disabled	apply=0
target	0068E220	ECX:4 (auto)	disabled	apply=0
