caller_address	caller	call_site	direct_address	direct_function	resolved_address	resolved_function	thunk_chain	observed_stack_args	expected_stack_args	stack_arguments	register_arguments	status
0056DB80	STAppC::StartGame	0056E3C0	006E51B0	STAppC::sub_006E51B0	006E51B0	STAppC::sub_006E51B0	006E51B0 STAppC::sub_006E51B0	0	0			exact_address_match
0056DB80	STAppC::StartGame	0056E3E8	006F1CE0	cMf32::RecGet	006F1CE0	cMf32::RecGet	006F1CE0 cMf32::RecGet	4	4	p1=/uint (literal 12 at 0056E3E3) | p2=pointer:/char (data at 0079B05C) | p3=unknown | p4=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E3ED	00403873	CreateGameSystem	00577280	CreateGameSystem	00403873 CreateGameSystem -> 00577280 CreateGameSystem	0	0			exact_address_match
0056DB80	STAppC::StartGame	0056E413	006E8640	ST3DSMAPContext::sub_006E8640	006E8640	ST3DSMAPContext::sub_006E8640	006E8640 ST3DSMAPContext::sub_006E8640	2	2	p1=unknown | p2=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E428	006DDA90	ST3DSMAPContext::sub_006DDA90	006DDA90	ST3DSMAPContext::sub_006DDA90	006DDA90 ST3DSMAPContext::sub_006DDA90	2	2	p1=/uint (literal 1060320051 at 0056E423) | p2=/uint (literal 1064514355 at 0056E41E)		exact_address_match
0056DB80	STAppC::StartGame	0056E440	006DDAE0	ST3DSMAPContext::sub_006DDAE0	006DDAE0	ST3DSMAPContext::sub_006DDAE0	006DDAE0 ST3DSMAPContext::sub_006DDAE0	4	4	p1=/uint (literal 16 at 0056E43E) | p2=/uint (literal 4 at 0056E43C) | p3=/uint (literal 4 at 0056E43A) | p4=pointer:/ushort (data at 008032C8)		exact_address_match
0056DB80	STAppC::StartGame	0056E453	006DDBB0	ST3DSMAPContext::sub_006DDBB0	006DDBB0	ST3DSMAPContext::sub_006DDBB0	006DDBB0 ST3DSMAPContext::sub_006DDBB0	0	0			exact_address_match
0056DB80	STAppC::StartGame	0056E480	006E8630	ST3DSMAPContext::sub_006E8630	006E8630	ST3DSMAPContext::sub_006E8630	006E8630 ST3DSMAPContext::sub_006E8630	1	1	p1=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E485	004013B1	thunk_FUN_005782d0	005782D0	FUN_005782d0	004013B1 thunk_FUN_005782d0 -> 005782D0 FUN_005782d0	0	0			exact_address_match
0056DB80	STAppC::StartGame	0056E48A	004052F9	CreatePlaySystem	0054C740	CreatePlaySystem	004052F9 CreatePlaySystem -> 0054C740 CreatePlaySystem	0	0			exact_address_match
0056DB80	STAppC::StartGame	0056E495	006F1170	cMf32::delete	006F1170	cMf32::delete	006F1170 cMf32::delete	1	1	p0=pointer:/cMf32 (data at 00806754)		exact_address_match
0056DB80	STAppC::StartGame	0056E4B8	006B0140	LoadResourceString	006B0140	LoadResourceString	006B0140 LoadResourceString	2	2	p0=/uint (literal 9856 at 0056E4B3) | p1=/WinDef.h/HINSTANCE (data at 00807618)		exact_address_match
0056DB80	STAppC::StartGame	0056E4C4	00401230	cLoadingTy::DrawLineCR	00554C80	cLoadingTy::DrawLineCR	00401230 cLoadingTy::DrawLineCR -> 00554C80 cLoadingTy::DrawLineCR	1	1	p1=pointer:/char (return of LoadResourceString)		exact_address_match
0056DB80	STAppC::StartGame	0056E4DF	EXTERNAL:00000050	KERNEL32.DLL::Sleep	EXTERNAL:00000050	KERNEL32.DLL::Sleep	EXTERNAL:00000050 KERNEL32.DLL::Sleep	1	1	p0=/uint (literal 2000 at 0056E4DA)		exact_address_match
0056DB80	STAppC::StartGame	0056E4EF	00403350	thunk_FUN_005547d0	005547D0	FUN_005547d0	00403350 thunk_FUN_005547d0 -> 005547D0 FUN_005547d0	2	2	p0=/uint (literal 10 at 0056E4ED) | p1=/uint (literal 1 at 0056E4EB)		exact_address_match
0056DB80	STAppC::StartGame	0056E4FB	00405B28	cLoadingTy::delete	005544E0	cLoadingTy::delete	00405B28 cLoadingTy::delete -> 005544E0 cLoadingTy::delete	1	1	p0=pointer:/cLoadingTy (data at 00802A58)		exact_address_match
0056DB80	STAppC::StartGame	0056E50A	004021C6	thunk_FUN_0056a500	0056A500	FUN_0056a500	004021C6 thunk_FUN_0056a500 -> 0056A500 FUN_0056a500	1	0			address_match_with_prefix_pushes
0056DB80	STAppC::StartGame	0056E538	004021C6	thunk_FUN_0056a500	0056A500	FUN_0056a500	004021C6 thunk_FUN_0056a500 -> 0056A500 FUN_0056a500	1	0			address_match_with_prefix_pushes
0056DB80	STAppC::StartGame	0056E5AC	006B34D0	Library::DKW::DDX::FUN_006b34d0	006B34D0	Library::DKW::DDX::FUN_006b34d0	006B34D0 Library::DKW::DDX::FUN_006b34d0	5	5	p0=unknown | p1=unknown | p2=/int (literal -2 at 0056E5A8) | p3=unknown | p4=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E5BA	006B8A60	Library::DKW::DDX::FUN_006b8a60	006B8A60	Library::DKW::DDX::FUN_006b8a60	006B8A60 Library::DKW::DDX::FUN_006b8a60	1	1	p0=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E5CE	00401E74	thunk_FUN_00440700	00440700	FUN_00440700	00401E74 thunk_FUN_00440700 -> 00440700 FUN_00440700	1	1	p0=/uint, source=/byte, zero-extended/1 (zero-filled partial register load at 0056E5C7)		exact_address_match
0056DB80	STAppC::StartGame	0056E5D4	004021C6	thunk_FUN_0056a500	0056A500	FUN_0056a500	004021C6 thunk_FUN_0056a500 -> 0056A500 FUN_0056a500	1	0			address_match_with_prefix_pushes
0056DB80	STAppC::StartGame	0056E5FC	006E3DB0	FUN_006e3db0	006E3DB0	FUN_006e3db0	006E3DB0 FUN_006e3db0	1	1	p1=unknown	ECX=unknown	exact_address_match
0056DB80	STAppC::StartGame	0056E602	004021C6	thunk_FUN_0056a500	0056A500	FUN_0056a500	004021C6 thunk_FUN_0056a500 -> 0056A500 FUN_0056a500	1	0			address_match_with_prefix_pushes
0056DB80	STAppC::StartGame	0056E610	00403085	GameSystemC::sub_00577690	00577690	GameSystemC::sub_00577690	00403085 GameSystemC::sub_00577690 -> 00577690 GameSystemC::sub_00577690	0	0			exact_address_match
0056DB80	STAppC::StartGame	0056E622	00404BD8	SoundClassTy::PlaySound	00568DD0	SoundClassTy::PlaySound	00404BD8 SoundClassTy::PlaySound -> 00568DD0 SoundClassTy::PlaySound	5	5	p1=/uint (literal 1 at 0056E61D) | p2=unknown | p3=/uint (literal 1207 at 0056E617) | p4=unknown | p5=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E632	EXTERNAL:00000096	USER32.DLL::ShowCursor	EXTERNAL:00000096	USER32.DLL::ShowCursor	EXTERNAL:00000096 USER32.DLL::ShowCursor	1	1	p0=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E646	006BBB20	FUN_006bbb20	006BBB20	FUN_006bbb20	006BBB20 FUN_006bbb20	2	2	p0=pointer:/SubmarineTitans/Recovered/LibraryContexts/DDXContext (data at 0080759C) | p1=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E653	006BA780	FUN_006ba780	006BA780	FUN_006ba780	006BA780 FUN_006ba780	2	2	p0=pointer:/SubmarineTitans/Recovered/LibraryContexts/DDXContext (data at 0080759C) | p1=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E692	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007CA0C8) | p1=/uint (literal 1357 at 0056E682) | p2=unknown | p3=unknown | p4=/uint (literal 8015052 at 0056E67B)		varargs_address_match
0056DB80	STAppC::StartGame	0056E6A9	006F1170	cMf32::delete	006F1170	cMf32::delete	006F1170 cMf32::delete	1	1	p0=unknown		exact_address_match
0056DB80	STAppC::StartGame	0056E6C1	00405B28	cLoadingTy::delete	005544E0	cLoadingTy::delete	00405B28 cLoadingTy::delete -> 005544E0 cLoadingTy::delete	1	1	p0=unknown		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EA21	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	2	2	p0=unknown | p1=/uint (literal 0 at 0056EA15)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EA49	006F0EC0	Library::Ourlib::MF32INT::FUN_006f0ec0	006F0EC0	Library::Ourlib::MF32INT::FUN_006f0ec0	006F0EC0 Library::Ourlib::MF32INT::FUN_006f0ec0	5	5	p0=/uint (literal 837 at 0056EA41) | p1=pointer:/char (/STAppC+0x76f6) | p2=/uint (literal 0 at 0056EA38) | p3=/uint (literal 0 at 0056EA36) | p4=/uint (literal 0 at 0056EA34)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EA61	006B5570	FUN_006b5570	006B5570	FUN_006b5570	006B5570 FUN_006b5570	1	1	p0=unknown		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EA6F	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10 Library::Ourlib::MFSARR::mfSarLoad	3	3	p0=unknown | p1=pointer:/char (data at 0079B074) | p2=/uint (literal 0 at 0056EA6B)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EA86	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0 Library::DKW::TBL::SArrayCreate	3	3	p0=unknown | p1=/uint (literal 10 at 0056EA83) | p2=/uint (literal 10 at 0056EA81)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EA9C	006B5570	FUN_006b5570	006B5570	FUN_006b5570	006B5570 FUN_006b5570	1	1	p0=unknown		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EAAB	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10 Library::Ourlib::MFSARR::mfSarLoad	3	3	p0=unknown | p1=pointer:/char (data at 0079B078) | p2=/uint (literal 0 at 0056EAA7)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EAC2	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0 Library::DKW::TBL::SArrayCreate	3	3	p0=unknown | p1=/uint (literal 10 at 0056EABF) | p2=/uint (literal 10 at 0056EABD)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EAF1	006F1CE0	cMf32::RecGet	006F1CE0	cMf32::RecGet	006F1CE0 cMf32::RecGet	4	4	p1=/uint (literal 12 at 0056EAEC) | p2=pointer:/char (data at 0079B070) | p3=unknown | p4=/uint, source=/uint, zero-extended/0 (zeroed full register at 0056EAD8)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EB10	0072E730	Library::MSVCRT::FUN_0072e730	0072E730	Library::MSVCRT::FUN_0072e730	0072E730 Library::MSVCRT::FUN_0072e730	5	5	p0=unknown | p1=/uint (literal 0 at 0056EB0D) | p2=/uint (literal 0 at 0056EB0B) | p3=unknown | p4=/uint (literal 0 at 0056EB08)		exact_address_match
0056E9E0	STAppC::sub_0056E9E0	0056EB3F	006F1170	cMf32::delete	006F1170	cMf32::delete	006F1170 cMf32::delete	1	1	p0=return of Library::Ourlib::MF32INT::FUN_006f0ec0		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056EBF6	006B5570	FUN_006b5570	006B5570	FUN_006b5570	006B5570 FUN_006b5570	1	1	p0=unknown		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056EC06	006B5570	FUN_006b5570	006B5570	FUN_006b5570	006B5570 FUN_006b5570	1	1	p0=unknown		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056EC62	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10 Library::Ourlib::MFSARR::mfSarLoad	3	3	p0=pointer:/cMf32 (data at 0080675C) | p1=unknown | p2=/uint (literal 0 at 0056EC53)		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056EC9A	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10	Library::Ourlib::MFSARR::mfSarLoad	0071AA10 Library::Ourlib::MFSARR::mfSarLoad	3	3	p0=pointer:/cMf32 (data at 0080675C) | p1=pointer:/char (data at 0079B074) | p2=/uint (literal 0 at 0056EC96)		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056ECB1	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0 Library::DKW::TBL::SArrayCreate	3	3	p0=unknown | p1=/uint (literal 10 at 0056ECAE) | p2=/uint (literal 10 at 0056ECAC)		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056ECCC	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0	Library::DKW::TBL::SArrayCreate	006B54F0 Library::DKW::TBL::SArrayCreate	3	3	p0=/uint (literal 0 at 0056ECCA) | p1=/uint (literal 10 at 0056ECC8) | p2=/uint (literal 10 at 0056ECC6)		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056ECE7	00403F44	CreateOpponentList	0067DFD0	CreateOpponentList	00403F44 CreateOpponentList -> 0067DFD0 CreateOpponentList	3	3	p0=pointer:/cMf32 (data at 0080675C) | p1=/uint (literal 1 at 0056ECE4) | p2=unknown		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056ECFF	00403F44	CreateOpponentList	0067DFD0	CreateOpponentList	00403F44 CreateOpponentList -> 0067DFD0 CreateOpponentList	6	3	p0=pointer:/cMf32 (data at 0080675C) | p1=/uint (literal 2 at 0056ECFC) | p2=unknown		address_match_with_prefix_pushes
0056EBE0	STAppC::sub_0056EBE0	0056ED16	00403F44	CreateOpponentList	0067DFD0	CreateOpponentList	00403F44 CreateOpponentList -> 0067DFD0 CreateOpponentList	9	3	p0=pointer:/cMf32 (data at 0080675C) | p1=/uint (literal 3 at 0056ED13) | p2=unknown		address_match_with_prefix_pushes
0056EBE0	STAppC::sub_0056EBE0	0056EDCF	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056EDDC	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
0056EBE0	STAppC::sub_0056EBE0	0056EDE9	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
0056EF50	STAppC::sub_0056EF50	0056EFE3	0040591B	STAppC::sub_0056EE90	0056EE90	STAppC::sub_0056EE90	0040591B STAppC::sub_0056EE90 -> 0056EE90 STAppC::sub_0056EE90	0	0			exact_address_match
0056F250	FUN_0056f250	0056F2AA	EXTERNAL:00000080	USER32.DLL::wsprintfA	EXTERNAL:00000080	USER32.DLL::wsprintfA	EXTERNAL:00000080 USER32.DLL::wsprintfA	7	2	p0=unknown | p1=pointer:/char (string at 007CA1F8)		varargs_address_match
0056F250	FUN_0056f250	0056F2E1	EXTERNAL:00000080	USER32.DLL::wsprintfA	EXTERNAL:00000080	USER32.DLL::wsprintfA	EXTERNAL:00000080 USER32.DLL::wsprintfA	6	2	p0=unknown | p1=pointer:/char (string at 007CA1EC)		varargs_address_match
0056F250	FUN_0056f250	0056F385	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	2	2	p0=unknown | p1=/uint (literal 0 at 0056F376)		exact_address_match
0056F250	FUN_0056f250	0056F3B3	006F0EC0	Library::Ourlib::MF32INT::FUN_006f0ec0	006F0EC0	Library::Ourlib::MF32INT::FUN_006f0ec0	006F0EC0 Library::Ourlib::MF32INT::FUN_006f0ec0	5	5	p0=/uint (literal 837 at 0056F3AE) | p1=unknown | p2=/uint (literal 1 at 0056F3AB) | p3=/uint (literal 0 at 0056F3A3) | p4=/uint (literal 0 at 0056F3A1)		exact_address_match
0056F250	FUN_0056f250	0056F3E1	006EFDB0	Library::Ourlib::MFSTMAP::mfTMapSave	006EFDB0	Library::Ourlib::MFSTMAP::mfTMapSave	006EFDB0 Library::Ourlib::MFSTMAP::mfTMapSave	4	4	p0=pointer:/short (data at 00806750) | p1=unknown | p2=pointer:/char (string at 007CA1E4) | p3=/uint (literal 1 at 0056F3D8)		exact_address_match
0056F250	FUN_0056f250	0056F400	0071ADB0	Library::Ourlib::MFANY::mfAnySave	0071ADB0	Library::Ourlib::MFANY::mfAnySave	0071ADB0 Library::Ourlib::MFANY::mfAnySave	9	5	p0=unknown | p1=unknown | p2=unknown | p3=pointer:/char (data at 0079B07C) | p4=/uint (literal 1 at 0056F3EE)		address_match_with_prefix_pushes
0056F250	FUN_0056f250	0056F40F	00405849	STPlaySystemC::Save	0054D2F0	STPlaySystemC::Save	00405849 STPlaySystemC::Save -> 0054D2F0 STPlaySystemC::Save	1	1	p1=unknown		exact_address_match
0056F250	FUN_0056f250	0056F42E	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F42A) | p2=pointer:/char (data at 0079B05C) | p3=unknown | p4=/uint (literal 4 at 0056F426) | p5=/uint (literal 0 at 0056F41E) | p6=/uint (literal 0 at 0056F41C) | p7=/uint (literal 0 at 0056F41A)		exact_address_match
0056F250	FUN_0056f250	0056F44F	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 0 at 0056F44B) | p2=pointer:/char (data at 0079B080) | p3=unknown | p4=/uint (literal 6553 at 0056F444) | p5=/uint (literal 0 at 0056F43C) | p6=/uint (literal 0 at 0056F43A) | p7=/uint (literal 0 at 0056F438)		exact_address_match
0056F250	FUN_0056f250	0056F471	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F46D) | p2=pointer:/char (data at 0079B070) | p3=unknown | p4=/uint (literal 260 at 0056F466) | p5=/uint (literal 0 at 0056F45E) | p6=/uint (literal 0 at 0056F45C) | p7=/uint (literal 0 at 0056F45A)		exact_address_match
0056F250	FUN_0056f250	0056F48D	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	2	2	p0=unknown | p1=/uint (literal 0 at 0056F482)		exact_address_match
0056F250	FUN_0056f250	0056F4B4	0071AB30	Library::Ourlib::MFSARR::mfSarSave	0071AB30	Library::Ourlib::MFSARR::mfSarSave	0071AB30 Library::Ourlib::MFSARR::mfSarSave	4	4	p0=unknown | p1=unknown | p2=pointer:/char (data at 0079B074) | p3=/uint (literal 1 at 0056F4AF)		exact_address_match
0056F250	FUN_0056f250	0056F4E4	0071AB30	Library::Ourlib::MFSARR::mfSarSave	0071AB30	Library::Ourlib::MFSARR::mfSarSave	0071AB30 Library::Ourlib::MFSARR::mfSarSave	4	4	p0=unknown | p1=unknown | p2=pointer:/char (data at 0079B078) | p3=/uint (literal 1 at 0056F4DF)		exact_address_match
0056F250	FUN_0056f250	0056F505	006B4FE0	FUN_006b4fe0	006B4FE0	FUN_006b4fe0	006B4FE0 FUN_006b4fe0	3	1	p0=pointer:/ushort (data at 0080679C)		exact_callee_purge_suffix
0056F250	FUN_0056f250	0056F521	006B50C0	FUN_006b50c0	006B50C0	FUN_006b50c0	006B50C0 FUN_006b50c0	6	6	p0=/uint (literal 139 at 0056F51C) | p1=/uint (literal 139 at 0056F517) | p2=/uint, source=/ushort, zero-extended/2 (zero-filled partial register load at 0056F512) | p3=/int (return of FUN_006b4fe0) | p4=unknown | p5=/uint (literal 1 at 0056F4FE)		exact_address_match
0056F250	FUN_0056f250	0056F53E	006B4170	FUN_006b4170	006B4170	FUN_006b4170	006B4170 FUN_006b4170	7	7	p0=unknown | p1=/uint (literal 0 at 0056F53B) | p2=/uint (literal 0 at 0056F539) | p3=/uint (literal 0 at 0056F537) | p4=unknown | p5=unknown | p6=/uint (literal 0 at 0056F533)		exact_address_match
0056F250	FUN_0056f250	0056F553	006E6FB0	ST3DSMAPContext::sub_006E6FB0	006E6FB0	ST3DSMAPContext::sub_006E6FB0	006E6FB0 ST3DSMAPContext::sub_006E6FB0	4	4	p1=unknown | p2=/uint (literal 0 at 0056F550) | p3=/uint (literal 0 at 0056F54E) | p4=/uint (literal 1 at 0056F54C)		exact_address_match
0056F250	FUN_0056f250	0056F562	006B5050	FUN_006b5050	006B5050	FUN_006b5050	006B5050 FUN_006b5050	4	1	p0=unknown		exact_callee_purge_suffix
0056F250	FUN_0056f250	0056F576	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F572) | p2=pointer:/char (data at 0079B084) | p3=unknown | p4=/uint (return of FUN_006b5050) | p5=/uint (literal 0 at 0056F55F) | p6=/uint (literal 0 at 0056F55D) | p7=/uint (literal 0 at 0056F55B)		exact_address_match
0056F250	FUN_0056f250	0056F57F	006AB060	FreeAndNull	006AB060	FreeAndNull	006AB060 FreeAndNull	1	1	p0=unknown		exact_address_match
0056F250	FUN_0056f250	0056F59D	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F599) | p2=pointer:/char (data at 0079B08C) | p3=unknown | p4=/uint (literal 1 at 0056F595) | p5=/uint (literal 0 at 0056F58D) | p6=/uint (literal 0 at 0056F58B) | p7=/uint (literal 0 at 0056F589)		exact_address_match
0056F250	FUN_0056f250	0056F5BF	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 0 at 0056F5BB) | p2=pointer:/char (data at 0079B088) | p3=unknown | p4=/uint (literal 260 at 0056F5B4) | p5=/uint (literal 0 at 0056F5AC) | p6=/uint (literal 0 at 0056F5AA) | p7=/uint (literal 0 at 0056F5A8)		exact_address_match
0056F250	FUN_0056f250	0056F5E1	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 0 at 0056F5DD) | p2=pointer:/char (data at 0079B090) | p3=unknown | p4=/uint (literal 10224 at 0056F5D6) | p5=/uint (literal 0 at 0056F5CE) | p6=/uint (literal 0 at 0056F5CC) | p7=/uint (literal 0 at 0056F5CA)		exact_address_match
0056F250	FUN_0056f250	0056F624	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 128 at 0056F61A) | p2=pointer:/char (data at 0079B058) | p3=unknown | p4=/uint (literal 7 at 0056F60D) | p5=/uint (literal 0 at 0056F608) | p6=/uint (literal 0 at 0056F5FD) | p7=/uint (literal 0 at 0056F5F8)		exact_address_match
0056F250	FUN_0056f250	0056F645	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 0 at 0056F641) | p2=pointer:/char (data at 0079B060) | p3=unknown | p4=/uint (literal 8820 at 0056F63A) | p5=/uint (literal 0 at 0056F632) | p6=/uint (literal 0 at 0056F630) | p7=/uint (literal 0 at 0056F62E)		exact_address_match
0056F250	FUN_0056f250	0056F664	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F660) | p2=pointer:/char (data at 0079B068) | p3=unknown | p4=/uint (literal 4 at 0056F65C) | p5=/uint (literal 0 at 0056F654) | p6=/uint (literal 0 at 0056F652) | p7=/uint (literal 0 at 0056F650)		exact_address_match
0056F250	FUN_0056f250	0056F683	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F67F) | p2=pointer:/char (data at 0079B064) | p3=unknown | p4=/uint (literal 4 at 0056F67B) | p5=/uint (literal 0 at 0056F673) | p6=/uint (literal 0 at 0056F671) | p7=/uint (literal 0 at 0056F66F)		exact_address_match
0056F250	FUN_0056f250	0056F6AC	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 12 at 0056F6A8) | p2=pointer:/char (data at 0079B06C) | p3=unknown | p4=/uint (literal 32 at 0056F6A4) | p5=/uint (literal 0 at 0056F69C) | p6=/uint (literal 0 at 0056F69A) | p7=/uint (literal 0 at 0056F698)		exact_address_match
0056F250	FUN_0056f250	0056F6CB	006F13F0	cMf32::RecPut	006F13F0	cMf32::RecPut	006F13F0 cMf32::RecPut	7	7	p1=/uint (literal 128 at 0056F6C4) | p2=pointer:/char (data at 0079B054) | p3=unknown | p4=/uint (literal 4 at 0056F6C0) | p5=/uint (literal 0 at 0056F6BB) | p6=/uint (literal 0 at 0056F6B9) | p7=/uint (literal 0 at 0056F6B7)		exact_address_match
0056F250	FUN_0056f250	0056F6D1	006F1170	cMf32::delete	006F1170	cMf32::delete	006F1170 cMf32::delete	1	1	p0=unknown		exact_address_match
0056F250	FUN_0056f250	0056F74F	EXTERNAL:0000006F	KERNEL32.DLL::DeleteFileA	EXTERNAL:0000006F	KERNEL32.DLL::DeleteFileA	EXTERNAL:0000006F KERNEL32.DLL::DeleteFileA	1	1	p0=unknown		exact_address_match
0056F250	FUN_0056f250	0056F7A4	EXTERNAL:0000006F	KERNEL32.DLL::DeleteFileA	EXTERNAL:0000006F	KERNEL32.DLL::DeleteFileA	EXTERNAL:0000006F KERNEL32.DLL::DeleteFileA	1	1	p0=unknown		exact_address_match
0056F250	FUN_0056f250	0056F7B8	00405EF7	OptPanelTy::Notification	00533A10	OptPanelTy::Notification	00405EF7 OptPanelTy::Notification -> 00533A10 OptPanelTy::Notification	2	2	p1=/uint (literal 12 at 0056F7B6) | p2=/uint (literal 0 at 0056F7B4)		exact_address_match
0056F930	FUN_0056f930	0056F9B4	006B0140	LoadResourceString	006B0140	LoadResourceString	006B0140 LoadResourceString	3	2	p0=/uint (literal 9867 at 0056F9AF) | p1=/WinDef.h/HINSTANCE (data at 00807618)		exact_callee_purge_suffix
0056F930	FUN_0056f930	0056F9C9	006B0140	LoadResourceString	006B0140	LoadResourceString	006B0140 LoadResourceString	5	2	p0=unknown | p1=/WinDef.h/HINSTANCE (data at 00807618)		exact_callee_purge_suffix
0056F930	FUN_0056f930	0056F9DB	006B0140	LoadResourceString	006B0140	LoadResourceString	006B0140 LoadResourceString	6	2	p0=/uint (literal 9863 at 0056F9D6) | p1=/WinDef.h/HINSTANCE (data at 00807618)		exact_callee_purge_suffix
0056F930	FUN_0056f930	0056FA06	EXTERNAL:00000080	USER32.DLL::wsprintfA	EXTERNAL:00000080	USER32.DLL::wsprintfA	EXTERNAL:00000080 USER32.DLL::wsprintfA	11	2	p0=unknown | p1=pointer:/char (string at 007CA20C)		varargs_address_match
0056FA60	STAppC::GetMessage	0056FA90	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	5	2	p0=unknown | p1=/uint, source=/uint, zero-extended/0 (zeroed full register at 0056FA74)		varargs_address_match
0056FA60	STAppC::GetMessage	0056FAAB	006E5150	AppClassTy::vfunc_18	006E5150	AppClassTy::vfunc_18	006E5150 AppClassTy::vfunc_18	1	1	p1=pointer:/SubmarineTitans/Recovered/STMessage (STAppC::GetMessage parameter message)		exact_address_match
