apply	target_kind	structure_path	component_offset	expected_field_name	expected_component_type	expected_comment	proposed_vtable_type	proposed_field_name	table_address	slot_count	signature_function_address	signature_function	confidence	evidence
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	92	vfunc_5C	pointer:/void	slot 0x5C -> 00404624 thunk_FUN_0041adb0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_5C		0	0041ADB0	FUN_0041adb0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	100	vfunc_64	pointer:/void	slot 0x64 -> 004054F7 thunk_FUN_0041ae10	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_64		0	0041AE10	FUN_0041ae10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	104	vfunc_68	pointer:/void	slot 0x68 -> 004055EC thunk_FUN_004898c0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_68		0	004898C0	FUN_004898c0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	112	vfunc_70	pointer:/void	slot 0x70 -> 00401B95 thunk_FUN_00490ed0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_70		0	00490ED0	FUN_00490ed0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	116	vfunc_74	pointer:/void	slot 0x74 -> 00401E33 thunk_FUN_00490e90	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_74		0	00490E90	FUN_00490e90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	124	vfunc_7C	pointer:/void	slot 0x7C -> 004055BF thunk_FUN_00486a60	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_7C		0	00486A60	FUN_00486a60	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	128	vfunc_80	pointer:/void	slot 0x80 -> 004027B6 thunk_FUN_00486af0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_80		0	00486AF0	FUN_00486af0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	132	vfunc_84	pointer:/void	slot 0x84 -> 00405BAF thunk_FUN_00486aa0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_84		0	00486AA0	FUN_00486aa0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	136	vfunc_88	pointer:/void	slot 0x88 -> 004045DE thunk_FUN_0041c340	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_88		0	0041C340	FUN_0041c340	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	140	vfunc_8C	pointer:/void	slot 0x8C -> 00405984 thunk_FUN_00490b30	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_8C		0	00490B30	FUN_00490b30	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	144	vfunc_90	pointer:/void	slot 0x90 -> 0040574F thunk_FUN_0041c380	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_90		0	0041C380	FUN_0041c380	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	148	vfunc_94	pointer:/void	slot 0x94 -> 00402EF0 thunk_FUN_00494df0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_94		0	00494DF0	FUN_00494df0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	152	vfunc_98	pointer:/void	slot 0x98 -> 004039A9 thunk_FUN_00494f00	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_98		0	00494F00	FUN_00494f00	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	156	vfunc_9C	pointer:/void	slot 0x9C -> 004030E4 thunk_FUN_00490f60	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_9C		0	00490F60	FUN_00490f60	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	164	vfunc_A4	pointer:/void	slot 0xA4 -> 00402DE7 thunk_FUN_00491180	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_A4		0	00491180	FUN_00491180	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	168	vfunc_A8	pointer:/void	slot 0xA8 -> 004053A3 thunk_FUN_004911b0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_A8		0	004911B0	FUN_004911b0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	172	vfunc_AC	pointer:/void	slot 0xAC -> 00401DDE thunk_FUN_00491200	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_AC		0	00491200	FUN_00491200	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	180	vfunc_B4	pointer:/void	slot 0xB4 -> 00405B69 thunk_FUN_00491600	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_B4		0	00491600	FUN_00491600	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	184	vfunc_B8	pointer:/void	slot 0xB8 -> 00403CF6 thunk_FUN_00491720	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_B8		0	00491720	FUN_00491720	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	188	vfunc_BC	pointer:/void	slot 0xBC -> 00405416 thunk_FUN_00491930	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_BC		0	00491930	FUN_00491930	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	192	vfunc_C0	pointer:/void	slot 0xC0 -> 00404B56 thunk_FUN_00491980	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_C0		0	00491980	FUN_00491980	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	200	vfunc_C8	pointer:/void	slot 0xC8 -> 004011C7 thunk_FUN_0044ede0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_C8		0	0044EDE0	FUN_0044ede0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	204	vfunc_CC	pointer:/void	slot 0xCC -> 004034D6 thunk_FUN_004d7010	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_CC		0	004D7010	FUN_004d7010	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	208	vfunc_D0	pointer:/void	slot 0xD0 -> 0040167C thunk_FUN_004d7040	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_D0		0	004D7040	FUN_004d7040	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	212	vfunc_D4	pointer:/void	slot 0xD4 -> 004053DA thunk_FUN_0041da10	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_D4		0	0041DA10	FUN_0041da10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	216	vfunc_D8	pointer:/void	slot 0xD8 -> 00403896 thunk_FUN_00480600	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_D8		0	00480600	FUN_00480600	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	220	vfunc_DC	pointer:/void	slot 0xDC -> 004028B0 thunk_FUN_00481560	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_DC		0	00481560	FUN_00481560	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	236	vfunc_EC	pointer:/void	slot 0xEC -> 004049E4 thunk_FUN_00483880	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_EC		0	00483880	FUN_00483880	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	240	vfunc_F0	pointer:/void	slot 0xF0 -> 00403936 thunk_FUN_0041f330	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_F0		0	0041F330	FUN_0041f330	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	244	vfunc_F4	pointer:/void	slot 0xF4 -> 0040200E thunk_FUN_00494870	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_F4		0	00494870	FUN_00494870	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	248	vfunc_F8	pointer:/void	slot 0xF8 -> 0040289C thunk_FUN_004838b0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_F8		0	004838B0	FUN_004838b0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	256	vfunc_100	pointer:/void	slot 0x100 -> 00401B3B thunk_FUN_00422e20	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_100		0	00422E20	FUN_00422e20	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	260	vfunc_104	pointer:/void	slot 0x104 -> 00401DAC thunk_FUN_00422ff0	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_104		0	00422FF0	FUN_00422ff0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	264	vfunc_108	pointer:/void	slot 0x108 -> 00402482 thunk_FUN_00423140	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_108		0	00423140	FUN_00423140	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	268	vfunc_10C	pointer:/void	slot 0x10C -> 00401474 thunk_FUN_00423160	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_10C		0	00423160	FUN_00423160	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	272	vfunc_110	pointer:/void	slot 0x110 -> 00402BB2 thunk_FUN_00423180	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_110		0	00423180	FUN_00423180	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	276	vfunc_114	pointer:/void	slot 0x114 -> 00401681 thunk_FUN_00493050	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_114		0	00493050	FUN_00493050	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	280	vfunc_118	pointer:/void	slot 0x118 -> 00402892 thunk_FUN_00493110	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_118		0	00493110	FUN_00493110	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STBoatCVTable	284	vfunc_11C	pointer:/void	slot 0x11C -> 00405A60 thunk_FUN_00493250	/SubmarineTitans/Recovered/VTables/STBoatCVTable	vfunc_11C		0	00493250	FUN_00493250	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	4	vfunc_04	pointer:/void	slot 0x4 -> 00402964 thunk_FUN_00415b10	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_04		0	00415B10	FUN_00415b10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	8	vfunc_08	pointer:/void	slot 0x8 -> 00404F25 thunk_FUN_0041e510	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_08		0	0041E510	FUN_0041e510	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	12	vfunc_0C	pointer:/void	slot 0xC -> 00402EC3 thunk_FUN_004189b0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_0C		0	004189B0	FUN_004189b0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	16	vfunc_10	pointer:/void	slot 0x10 -> 00402AFE thunk_FUN_004168d0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_10		0	004168D0	FUN_004168d0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	20	vfunc_14	pointer:/void	slot 0x14 -> 004036AC thunk_FUN_00416db0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_14		0	00416DB0	FUN_00416db0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	24	vfunc_18	pointer:/void	slot 0x18 -> 00404BCE thunk_FUN_00417f30	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_18		0	00417F30	FUN_00417f30	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	32	vfunc_20	pointer:/void	slot 0x20 -> 00404DD1 thunk_FUN_00419a90	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_20		0	00419A90	FUN_00419a90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	36	vfunc_24	pointer:/void	slot 0x24 -> 00401438 thunk_FUN_00419bf0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_24		0	00419BF0	FUN_00419bf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	40	vfunc_28	pointer:/void	slot 0x28 -> 00404232 thunk_FUN_00419db0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_28		0	00419DB0	FUN_00419db0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	44	vfunc_2C	pointer:/void	slot 0x2C -> 004024E6 thunk_FUN_00419dd0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_2C		0	00419DD0	FUN_00419dd0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	48	vfunc_30	pointer:/void	slot 0x30 -> 00404F70 thunk_FUN_0041ab60	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_30		0	0041AB60	FUN_0041ab60	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	52	vfunc_34	pointer:/void	slot 0x34 -> 00402D2E thunk_FUN_0041ab90	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_34		0	0041AB90	FUN_0041ab90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	56	vfunc_38	pointer:/void	slot 0x38 -> 00404DE5 thunk_FUN_0041abc0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_38		0	0041ABC0	FUN_0041abc0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	60	vfunc_3C	pointer:/void	slot 0x3C -> 004056DC thunk_FUN_0041abf0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_3C		0	0041ABF0	FUN_0041abf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	64	vfunc_40	pointer:/void	slot 0x40 -> 0040295A thunk_FUN_0041ac40	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_40		0	0041AC40	FUN_0041ac40	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	68	vfunc_44	pointer:/void	slot 0x44 -> 004050BF thunk_FUN_0041ac90	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_44		0	0041AC90	FUN_0041ac90	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	72	vfunc_48	pointer:/void	slot 0x48 -> 004014E7 thunk_FUN_0041acc0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_48		0	0041ACC0	FUN_0041acc0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	76	vfunc_4C	pointer:/void	slot 0x4C -> 00404FC0 thunk_FUN_0041acf0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_4C		0	0041ACF0	FUN_0041acf0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	80	vfunc_50	pointer:/void	slot 0x50 -> 00405B41 thunk_FUN_0041ad20	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_50		0	0041AD20	FUN_0041ad20	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	84	vfunc_54	pointer:/void	slot 0x54 -> 004039F9 thunk_FUN_0041ad50	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_54		0	0041AD50	FUN_0041ad50	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	88	vfunc_58	pointer:/void	slot 0x58 -> 00404444 thunk_FUN_0041ad80	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_58		0	0041AD80	FUN_0041ad80	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	92	vfunc_5C	pointer:/void	slot 0x5C -> 00404624 thunk_FUN_0041adb0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_5C		0	0041ADB0	FUN_0041adb0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	96	vfunc_60	pointer:/void	slot 0x60 -> 004045B6 thunk_FUN_0041ade0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_60		0	0041ADE0	FUN_0041ade0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	100	vfunc_64	pointer:/void	slot 0x64 -> 004054F7 thunk_FUN_0041ae10	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_64		0	0041AE10	FUN_0041ae10	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	104	vfunc_68	pointer:/void	slot 0x68 -> 00401780 thunk_FUN_0041ae40	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_68		0	0041AE40	FUN_0041ae40	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	108	vfunc_6C	pointer:/void	slot 0x6C -> 004039C2 thunk_FUN_0041ae80	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_6C		0	0041AE80	FUN_0041ae80	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	112	vfunc_70	pointer:/void	slot 0x70 -> 0040572C thunk_FUN_0041aec0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_70		0	0041AEC0	FUN_0041aec0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	116	vfunc_74	pointer:/void	slot 0x74 -> 00402BF8 thunk_FUN_0041aea0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_74		0	0041AEA0	FUN_0041aea0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	124	vfunc_7C	pointer:/void	slot 0x7C -> 0040511E thunk_FUN_005f6ee0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_7C		0	005F6EE0	FUN_005f6ee0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	128	vfunc_80	pointer:/void	slot 0x80 -> 0040411F thunk_FUN_0041c300	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_80		0	0041C300	FUN_0041c300	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	132	vfunc_84	pointer:/void	slot 0x84 -> 004054D9 thunk_FUN_0041c320	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_84		0	0041C320	FUN_0041c320	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	136	vfunc_88	pointer:/void	slot 0x88 -> 004045DE thunk_FUN_0041c340	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_88		0	0041C340	FUN_0041c340	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	140	vfunc_8C	pointer:/void	slot 0x8C -> 00405D26 thunk_FUN_0041c360	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_8C		0	0041C360	FUN_0041c360	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	144	vfunc_90	pointer:/void	slot 0x90 -> 0040574F thunk_FUN_0041c380	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_90		0	0041C380	FUN_0041c380	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	148	vfunc_94	pointer:/void	slot 0x94 -> 00403931 thunk_FUN_0041d5e0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_94		0	0041D5E0	FUN_0041d5e0	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	152	vfunc_98	pointer:/void	slot 0x98 -> 00403846 thunk_FUN_0041d600	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_98		0	0041D600	FUN_0041d600	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	156	vfunc_9C	pointer:/void	slot 0x9C -> 00401F23 thunk_FUN_0041d760	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_9C		0	0041D760	FUN_0041d760	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	160	vfunc_A0	pointer:/void	slot 0xA0 -> 0040574A thunk_FUN_0041d780	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_A0		0	0041D780	FUN_0041d780	review	slot target prototype is not yet trusted
0	vtable_slot	/SubmarineTitans/Recovered/VTables/STColl3CVTable	164	vfunc_A4	pointer:/void	slot 0xA4 -> 0040229D thunk_FUN_0041d7a0	/SubmarineTitans/Recovered/VTables/STColl3CVTable	vfunc_A4		0	0041D7A0	FUN_0041d7a0	review	slot target prototype is not yet trusted
