function_address	function	call_address	table_register	slot_offset	observed_pushes	last_ecx_assignment	instruction
004A0FA0	STGroupBoatC::RechargeNewCmd	004A282A	EDX	44	0	EDI	CALL dword ptr [EDX + 0x2c]
004A0FA0	STGroupBoatC::RechargeNewCmd	004A2B04	EDX	248	0	EDI	CALL dword ptr [EDX + 0xf8]
004A0FA0	STGroupBoatC::RechargeNewCmd	004A2B25	EAX	44	0	EDI	CALL dword ptr [EAX + 0x2c]
004A3430	STGroupBoatC::DistributeMD	004A3540	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004A3430	STGroupBoatC::DistributeMD	004A354C	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004A3430	STGroupBoatC::DistributeMD	004A3558	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004A3CD0	STGroupBoatC::DistributeDock	004A3DE5	EDX	44	0	EDI	CALL dword ptr [EDX + 0x2c]
004A3CD0	STGroupBoatC::DistributeDock	004A3DF1	EAX	44	0	EDI	CALL dword ptr [EAX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A42C5	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A42D5	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A42F2	EDX	44	0	DWORD PTR [EBP + -0X14]	CALL dword ptr [EDX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A435C	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A4373	EAX	136	1	EBX	CALL dword ptr [EAX + 0x88]
004A4240	STGroupBoatC::ChangeMDNotify	004A4635	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A4645	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004A4240	STGroupBoatC::ChangeMDNotify	004A4665	EDX	44	0	DWORD PTR [EBP + -0X14]	CALL dword ptr [EDX + 0x2c]
004A8340	STGroupBoatC::GetDepotForAttack	004A8431	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004A8340	STGroupBoatC::GetDepotForAttack	004A843D	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004A8690	STGroupBoatC::GenSwitch	004A871E	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004A8690	STGroupBoatC::GenSwitch	004A872A	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004A8920	OpticClassC::GetMessage	004A8B44	EAX	24	1	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x18]
004A8920	OpticClassC::GetMessage	004A8C46	EDX	24	1	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x18]
004A9C80	FUN_004a9c80	004A9D26	EAX	24	1	DWORD PTR [0X00802A38]	CALL dword ptr [EAX + 0x18]
004AE0B0	FUN_004ae0b0	004AE467	EDX	44	0	EAX	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE631	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE649	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE655	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE6F9	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE711	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE71D	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE7B6	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE7CE	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE7DA	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE88A	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE8A2	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004AE0B0	FUN_004ae0b0	004AE8B2	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004AF080	FUN_004af080	004AFA05	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004AF080	FUN_004af080	004AFA1D	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004AF080	FUN_004af080	004AFA2A	EDX	44	0	DWORD PTR [EBP + -0XC]	CALL dword ptr [EDX + 0x2c]
004AF080	FUN_004af080	004AFA73	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004AFFA0	FUN_004affa0	004B0006	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004AFFA0	FUN_004affa0	004B0018	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004AFFA0	FUN_004affa0	004B002A	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004AFFA0	FUN_004affa0	004B003C	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004B0250	FUN_004b0250	004B04E7	EDX	44	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EDX + 0x2c]
004B0250	FUN_004b0250	004B04F9	EAX	44	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x2c]
004B0250	FUN_004b0250	004B0528	EDX	44	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EDX + 0x2c]
004B0250	FUN_004b0250	004B0540	EAX	44	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x2c]
004B1120	FUN_004b1120	004B11E2	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004B1120	FUN_004b1120	004B11F4	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004B1120	FUN_004b1120	004B1206	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004B1120	FUN_004b1120	004B1218	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004B1FB0	FUN_004b1fb0	004B209D	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004B1FB0	FUN_004b1fb0	004B21BF	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004B1FB0	FUN_004b1fb0	004B21CD	EAX	136	1	ESI	CALL dword ptr [EAX + 0x88]
004B2520	FUN_004b2520	004B2769	EAX	44	0	EDI	CALL dword ptr [EAX + 0x2c]
004B2D10	FUN_004b2d10	004B2EE8	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
004B31C0	FUN_004b31c0	004B32C7	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004B31C0	FUN_004b31c0	004B32D4	EAX	44	0	DWORD PTR [EBP + 0X8]	CALL dword ptr [EAX + 0x2c]
004B31C0	FUN_004b31c0	004B32E1	EDX	44	0	DWORD PTR [EBP + 0X8]	CALL dword ptr [EDX + 0x2c]
004B31C0	FUN_004b31c0	004B32EE	EAX	44	0	DWORD PTR [EBP + 0X8]	CALL dword ptr [EAX + 0x2c]
004B33D0	FUN_004b33d0	004B3716	EAX	44	0	EDI	CALL dword ptr [EAX + 0x2c]
004B33D0	FUN_004b33d0	004B376B	EDX	44	0	DWORD PTR [EBP + 0XFFFFFEF4]	CALL dword ptr [EDX + 0x2c]
004B33D0	FUN_004b33d0	004B3785	EAX	44	0	DWORD PTR [EBP + -0X54]	CALL dword ptr [EAX + 0x2c]
004B33D0	FUN_004b33d0	004B37E4	EDX	44	0	DWORD PTR [EBP + -0X54]	CALL dword ptr [EDX + 0x2c]
004B33D0	FUN_004b33d0	004B42C6	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004B33D0	FUN_004b33d0	004B42D5	EAX	44	0	DWORD PTR [EBP + -0X54]	CALL dword ptr [EAX + 0x2c]
004B33D0	FUN_004b33d0	004B42E4	EDX	44	0	DWORD PTR [EBP + -0X54]	CALL dword ptr [EDX + 0x2c]
004B33D0	FUN_004b33d0	004B42F3	EAX	44	0	DWORD PTR [EBP + -0X54]	CALL dword ptr [EAX + 0x2c]
004B33D0	FUN_004b33d0	004B434F	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004B33D0	FUN_004b33d0	004B4F13	EDX	44	0	EAX	CALL dword ptr [EDX + 0x2c]
004B33D0	FUN_004b33d0	004B4F20	EAX	44	0	DWORD PTR [EBP + -0X54]	CALL dword ptr [EAX + 0x2c]
004B7750	FUN_004b7750	004B77DD	EAX	44	0		CALL dword ptr [EAX + 0x2c]
004B7750	FUN_004b7750	004B7807	EAX	44	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x2c]
004B7750	FUN_004b7750	004B782C	EAX	44	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x2c]
004B7D90	FUN_004b7d90	004B7DBE	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004B7DE0	FUN_004b7de0	004B7E11	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004B80D0	TLOBaseTy::SetState	004B828D	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004B80D0	TLOBaseTy::SetState	004B82AC	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004B80D0	TLOBaseTy::SetState	004B8317	EDI	144	2	ESI	CALL dword ptr [EDI + 0x90]
004B80D0	TLOBaseTy::SetState	004B8561	EDX	8	0	ESI	CALL dword ptr [EDX + 0x8]
004B80D0	TLOBaseTy::SetState	004B856E	EAX	232	1	ESI	CALL dword ptr [EAX + 0xe8]
004B8C80	FUN_004b8c80	004B8D3F	EDX	8	0	ESI	CALL dword ptr [EDX + 0x8]
004B8C80	FUN_004b8c80	004B8D50	EAX	232	1	ESI	CALL dword ptr [EAX + 0xe8]
004B8C80	FUN_004b8c80	004B8D5A	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004B8C80	FUN_004b8c80	004B8F44	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004B8C80	FUN_004b8c80	004B8F54	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004B8C80	FUN_004b8c80	004B8FA2	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004B8C80	FUN_004b8c80	004B905F	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004B8C80	FUN_004b8c80	004B90D2	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004B8C80	FUN_004b8c80	004B90F4	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004B8C80	FUN_004b8c80	004B90FE	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004B8C80	FUN_004b8c80	004B912A	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004B8C80	FUN_004b8c80	004B9134	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004B8C80	FUN_004b8c80	004B92CD	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004B8C80	FUN_004b8c80	004B940E	EDX	216	0	ESI	CALL dword ptr [EDX + 0xd8]
004B8C80	FUN_004b8c80	004B9520	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004B9A40	FUN_004b9a40	004B9A7E	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004B9BB0	FUN_004b9bb0	004B9C85	EAX	0	1		CALL dword ptr [EAX]
004B9FA0	TLOBaseTy::GetMessage	004BA36C	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004B9FA0	TLOBaseTy::GetMessage	004BA64C	EDX	0	1	DWORD PTR [0X008117BC]	CALL dword ptr [EDX]
004B9FA0	TLOBaseTy::GetMessage	004BA722	EDI	144	2	EBX	CALL dword ptr [EDI + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BAE15	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BAFEB	EAX	124	0	EBX	CALL dword ptr [EAX + 0x7c]
004B9FA0	TLOBaseTy::GetMessage	004BB074	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004B9FA0	TLOBaseTy::GetMessage	004BB3F8	EAX	200	1	EBX	CALL dword ptr [EAX + 0xc8]
004B9FA0	TLOBaseTy::GetMessage	004BB657	EDX	0	1		CALL dword ptr [EDX]
004B9FA0	TLOBaseTy::GetMessage	004BBDD0	EAX	0	1		CALL dword ptr [EAX]
004B9FA0	TLOBaseTy::GetMessage	004BBE50	EAX	0	1		CALL dword ptr [EAX]
004B9FA0	TLOBaseTy::GetMessage	004BBFDA	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BBFED	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC694	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC6C0	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC6EC	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC718	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC744	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC770	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC79C	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC7C8	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC7F4	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC820	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC84C	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BC87C	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BCADC	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BCB03	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BCB2A	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BCC9F	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004B9FA0	TLOBaseTy::GetMessage	004BCD52	EAX	28	1		CALL dword ptr [EAX + 0x1c]
004BE1A0	FUN_004be1a0	004BE1AB	EAX	248	0		CALL dword ptr [EAX + 0xf8]
004BE500	TLOBaseTy::SetActivity	004BE514	EAX	248	0		CALL dword ptr [EAX + 0xf8]
004BE500	TLOBaseTy::SetActivity	004BE5E3	EDI	144	2	ESI	CALL dword ptr [EDI + 0x90]
004BE6C0	FUN_004be6c0	004BE739	EDX	124	0	EBX	CALL dword ptr [EDX + 0x7c]
004BE6C0	FUN_004be6c0	004BE743	EAX	196	0	EBX	CALL dword ptr [EAX + 0xc4]
004BEA70	FUN_004bea70	004BEBC5	EDX	124	0	ESI	CALL dword ptr [EDX + 0x7c]
004C21A0	FUN_004c21a0	004C2260	EDX	236	0		CALL dword ptr [EDX + 0xec]
004C21A0	FUN_004c21a0	004C228C	EAX	236	0		CALL dword ptr [EAX + 0xec]
004C21A0	FUN_004c21a0	004C245E	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004C21A0	FUN_004c21a0	004C246A	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004C21A0	FUN_004c21a0	004C253A	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004C21A0	FUN_004c21a0	004C2546	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
004C21A0	FUN_004c21a0	004C260C	EAX	236	0	EBX	CALL dword ptr [EAX + 0xec]
004C3570	TLOBaseTy::fireProc	004C36E1	EDX	16	6	EDI	CALL dword ptr [EDX + 0x10]
004C3570	TLOBaseTy::fireProc	004C380C	EDX	144	2	EDI	CALL dword ptr [EDX + 0x90]
004C3C00	TLOBaseTy::fireFindCheckTarget	004C3DF8	EDX	248	0		CALL dword ptr [EDX + 0xf8]
004C3C00	TLOBaseTy::fireFindCheckTarget	004C3E1C	EAX	244	1		CALL dword ptr [EAX + 0xf4]
004C3C00	TLOBaseTy::fireFindCheckTarget	004C3EE9	EDX	16	6	ESI	CALL dword ptr [EDX + 0x10]
004C3C00	TLOBaseTy::fireFindCheckTarget	004C41A9	EAX	240	0	EDI	CALL dword ptr [EAX + 0xf0]
004C3C00	TLOBaseTy::fireFindCheckTarget	004C41F1	EDX	124	0	DWORD PTR [EBP + -0X4]	CALL dword ptr [EDX + 0x7c]
004C4550	FUN_004c4550	004C48F7	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004C4550	FUN_004c4550	004C4913	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004C4550	FUN_004c4550	004C492F	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004C4550	FUN_004c4550	004C49F0	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004C4550	FUN_004c4550	004C4A0C	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004C4550	FUN_004c4550	004C4A28	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004C4550	FUN_004c4550	004C4AE4	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004C4550	FUN_004c4550	004C4B00	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004C4550	FUN_004c4550	004C4B1C	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004C4550	FUN_004c4550	004C4F54	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004C5350	FUN_004c5350	004C5437	EDX	244	1	EBX	CALL dword ptr [EDX + 0xf4]
004C5980	FUN_004c5980	004C59A5	EDX	248	4		CALL dword ptr [EDX + 0xf8]
004C6070	FUN_004c6070	004C6082	EAX	144	2		CALL dword ptr [EAX + 0x90]
004C6D00	FUN_004c6d00	004C6D29	EAX	32	0		CALL dword ptr [EAX + 0x20]
004C6D00	FUN_004c6d00	004C6E8B	EAX	28	0	ESI	CALL dword ptr [EAX + 0x1c]
004C7860	FUN_004c7860	004C79C5	EAX	248	0	ESI	CALL dword ptr [EAX + 0xf8]
004C7860	FUN_004c7860	004C7A7A	EDX	124	0	ESI	CALL dword ptr [EDX + 0x7c]
004C7CC0	FUN_004c7cc0	004C80EB	ESI	144	2	EBX	CALL dword ptr [ESI + 0x90]
004C7CC0	FUN_004c7cc0	004C810A	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004C84C0	FUN_004c84c0	004C84E2	EAX	124	0		CALL dword ptr [EAX + 0x7c]
004C84C0	FUN_004c84c0	004C885D	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004C9770	TLOBaseTy::LoadImages	004C9C1D	EAX	0	0	ESI	CALL dword ptr [EAX]
004CC370	FUN_004cc370	004CC412	EDX	124	0	ESI	CALL dword ptr [EDX + 0x7c]
004CC370	FUN_004cc370	004CC65A	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004CC370	FUN_004cc370	004CC6CC	EDI	144	2	ESI	CALL dword ptr [EDI + 0x90]
004CC840	FUN_004cc840	004CC845	EAX	124	1		CALL dword ptr [EAX + 0x7c]
004CCC10	FUN_004ccc10	004CCD37	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004CCC10	FUN_004ccc10	004CCD47	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004CCC10	FUN_004ccc10	004CCDE7	EDX	0	1	DWORD PTR [0X008117BC]	CALL dword ptr [EDX]
004CCC10	FUN_004ccc10	004CD1C4	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD480	FUN_004cd480	004CD593	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004CD480	FUN_004cd480	004CD604	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004CD480	FUN_004cd480	004CD61E	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004CD790	FUN_004cd790	004CD81A	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CD826	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CD8C9	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CD8D5	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CD981	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CD98D	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CDA3C	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CDA48	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CDAE4	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CDAF0	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CDB9B	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CDBA7	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CDC48	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CD790	FUN_004cd790	004CDC54	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CDCF9	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CD790	FUN_004cd790	004CDD05	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CE060	FUN_004ce060	004CE0A1	EDX	44	0		CALL dword ptr [EDX + 0x2c]
004CE250	FUN_004ce250	004CE336	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CE250	FUN_004ce250	004CE342	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CE250	FUN_004ce250	004CE3E4	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CE250	FUN_004ce250	004CE3F0	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CE250	FUN_004ce250	004CE48F	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CE250	FUN_004ce250	004CE49B	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CE250	FUN_004ce250	004CE532	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004CE250	FUN_004ce250	004CE53E	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004CEB00	FUN_004ceb00	004CED18	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CED50	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CED6D	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004CEB00	FUN_004ceb00	004CED8F	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CEDB5	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004CEB00	FUN_004ceb00	004CF013	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004CEB00	FUN_004ceb00	004CF023	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CF0AA	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CF0DB	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CF0F1	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004CEB00	FUN_004ceb00	004CF109	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004CEB00	FUN_004ceb00	004CF121	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004D11D0	TLOEmbryoTy::Create	004D1E6D	EAX	0	0	ESI	CALL dword ptr [EAX]
004D11D0	TLOEmbryoTy::Create	004D1F89	EDX	144	2	EBX	CALL dword ptr [EDX + 0x90]
004D11D0	TLOEmbryoTy::Create	004D2074	EAX	144	2	EBX	CALL dword ptr [EAX + 0x90]
004D11D0	TLOEmbryoTy::Create	004D2285	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
004D2760	FUN_004d2760	004D2835	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004D32C0	FUN_004d32c0	004D3793	EDX	8	0	ESI	CALL dword ptr [EDX + 0x8]
004D32C0	FUN_004d32c0	004D37A0	EAX	232	1	ESI	CALL dword ptr [EAX + 0xe8]
004D32C0	FUN_004d32c0	004D38F7	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004D32C0	FUN_004d32c0	004D394C	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
004D32C0	FUN_004d32c0	004D3D2D	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004D32C0	FUN_004d32c0	004D3DF1	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004D32C0	FUN_004d32c0	004D404F	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004D32C0	FUN_004d32c0	004D487E	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004D32C0	FUN_004d32c0	004D4891	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004D32C0	FUN_004d32c0	004D48A4	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004D32C0	FUN_004d32c0	004D4A45	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004D32C0	FUN_004d32c0	004D4AA9	EAX	144	2	ESI	CALL dword ptr [EAX + 0x90]
004D32C0	FUN_004d32c0	004D4C2F	EAX	216	0	ESI	CALL dword ptr [EAX + 0xd8]
004D32C0	FUN_004d32c0	004D4D49	EDX	216	0	ESI	CALL dword ptr [EDX + 0xd8]
004D55B0	TLOEmbryoTy::GetMessage	004D5EBE	EDX	144	2	ESI	CALL dword ptr [EDX + 0x90]
004D6360	FUN_004d6360	004D6392	EDX	248	4	EDI	CALL dword ptr [EDX + 0xf8]
004D67B0	TLOBaseTy::SetActivity	004D67BC	EAX	248	2		CALL dword ptr [EAX + 0xf8]
004D6890	FUN_004d6890	004D68CE	EDX	124	0	EBX	CALL dword ptr [EDX + 0x7c]
004D6C90	FUN_004d6c90	004D6CC3	EAX	236	0		CALL dword ptr [EAX + 0xec]
004D6C90	FUN_004d6c90	004D6CE7	EDX	236	0		CALL dword ptr [EDX + 0xec]
004D6DF0	FUN_004d6df0	004D6DF6	EAX	44	2		CALL dword ptr [EAX + 0x2c]
004D6DF0	FUN_004d6df0	004D6E02	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004D6DF0	FUN_004d6df0	004D6E0E	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004D6DF0	FUN_004d6df0	004D6E1E	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004D6DF0	FUN_004d6df0	004D6E2A	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
004D6DF0	FUN_004d6df0	004D6E36	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
004D6DF0	FUN_004d6df0	004D6E4D	EAX	196	0	ESI	CALL dword ptr [EAX + 0xc4]
004D6EB0	FUN_004d6eb0	004D6EB9	EAX	44	3		CALL dword ptr [EAX + 0x2c]
